i,sim_simt,sim_mimt,mea_simt,mea_mimt
231,88,48,375528,212175
232,80,55,371664,262023
233,68,44,302752,207038
234,100,70,413996,285103
235,72,57,307368,249048
236,44,36,197016,163174
237,100,51,392096,201663
238,96,44,398344,186045
239,68,46,268188,179857
240,64,39,271092,161385
241,56,41,225960,164719
242,40,19,150604,70507
243,104,60,429204,256050
244,44,27,190412,121896
245,80,63,366636,291502
246,68,48,282456,203689
247,52,32,258172,169840
248,92,55,389692,242949
249,64,47,273816,209087
250,72,61,294748,249877
251,68,38,301192,177797
252,40,29,167376,121123
253,84,69,365408,301255
254,100,59,426572,259165
255,92,77,361644,299775
256,36,28,169060,137240
257,72,57,306044,246972
258,100,60,429448,271863
259,60,39,253336,167715
260,92,47,400044,219020
261,88,42,370908,190016
262,80,49,367152,230396
263,64,44,275708,200974
264,52,29,224028,131919
265,104,54,430700,226411
266,80,52,351796,233435
267,64,48,285472,215911
268,60,35,277256,160746
269,56,39,204452,143724
270,136,64,603768,298827
271,80,51,338052,218192
272,112,48,486716,216067
273,84,51,361536,227954
274,56,40,236528,169677
275,92,45,396032,198457
276,100,50,408276,205600
277,68,53,307688,246073
278,68,61,278092,248600
279,88,47,376468,206034
280,80,37,337708,154660
281,96,48,404132,221633
282,104,60,446040,268029
283,72,54,285988,215295
284,80,47,304484,178747
285,80,42,350752,187286
286,68,47,314200,221693
287,84,41,361436,186104
288,104,59,426100,235679
289,56,39,242672,168819
290,60,48,244864,196721
291,88,68,364728,288509
292,48,31,241032,165419
293,64,42,287048,194585
294,68,41,305384,182214
295,48,31,219272,150737
296,80,50,380776,243657
297,92,52,411856,229823
298,64,49,268196,208608
299,56,39,243592,174938
300,72,42,306784,188863
301,52,33,220364,146122
302,84,43,362112,202698
303,72,48,324016,224648
304,52,31,227004,142269
305,88,42,382752,198212
306,116,60,493648,268885
307,92,59,383092,245713
308,124,59,529096,262704
309,56,31,255648,143616
310,84,62,332492,242011
311,80,59,370972,280605
312,52,47,204144,184807
313,68,49,278500,204332
314,96,54,407568,238158
315,96,76,388588,313539
316,88,62,367748,265996
317,72,36,296608,155790
318,80,55,310700,216849
319,40,33,185024,157897
320,28,20,129996,94894
321,72,39,348736,191443
322,60,45,275068,213958
323,80,50,330944,212825
324,48,33,228948,164586
325,88,57,341428,225626
326,92,59,371080,236507
327,96,64,411404,285069
328,116,45,534236,217995
329,88,45,376168,198992
330,48,35,222144,162430
331,52,39,217936,165869
332,80,40,349356,181841
333,60,49,252324,209655
334,76,38,333436,170052
335,68,55,283508,228686
336,32,25,145448,116783
337,60,45,241396,183557
338,84,47,352280,202911
339,68,47,297548,217220
340,76,48,341492,218069
341,88,62,365492,265401
342,76,48,289064,184373
343,116,81,478920,342920
344,88,57,391960,258322
345,80,68,358244,309417
346,88,50,371496,219026
347,104,62,478448,295452
348,68,47,294668,206714
349,88,55,357204,228000
350,92,61,352336,234705
351,72,40,303976,165402
352,64,46,291048,216951
353,52,30,242244,154397
354,60,51,252008,217051
355,72,42,312992,194001
356,80,63,307928,238149
357,104,47,425432,205917
358,64,38,277568,164467
359,68,50,303888,225699
360,92,56,408712,263160
361,100,60,423788,253586
362,68,33,270552,128245
363,80,55,318092,215080
364,128,52,519836,223442
365,136,64,548072,262260
366,68,44,260508,173256
367,84,51,353256,216839
368,68,36,309524,174473
369,72,53,298004,224170
370,80,43,324816,184449
371,44,36,211784,179395
372,56,48,261140,229333
373,116,67,526692,314029
374,64,44,239980,167580
375,36,26,187520,144347
376,60,28,258068,135946
377,84,44,352652,191843
378,80,49,340480,218528
379,84,66,362612,292440
380,120,61,534224,279807
381,64,43,280192,193418
382,76,51,319780,217521
383,48,37,224236,177764
384,96,57,400204,236101
385,72,49,303100,212564
386,48,31,209772,140784
387,48,34,218748,151092
388,88,44,358988,187684
389,56,32,237612,147392
390,68,46,316100,221164
391,80,45,314012,167323
392,48,45,228912,214993
393,60,42,271752,189951
394,76,52,312828,215411
395,48,22,213048,102630
396,96,51,391432,218443
397,100,61,417012,261591
398,84,63,344428,266503
399,44,31,213660,150162
400,96,62,391288,255994
401,92,70,400580,301075
402,60,38,239220,154863
403,52,36,251956,176930
404,56,28,235204,117614
405,76,57,306492,231971
406,68,43,305536,202674
407,44,29,169460,115917
408,68,37,317076,183245
409,64,44,272912,192453
410,68,45,296172,202651
411,52,33,220012,144238
412,148,69,650344,312786
413,60,46,236516,180598
414,72,51,307260,220854
415,120,67,520440,295249
416,108,80,437756,331686
417,80,42,343348,184952
418,120,60,499416,264124
419,76,49,313312,203698
420,84,58,351588,254072
421,44,30,195276,136475
422,64,41,277312,184498
423,68,51,286688,217201
424,92,56,395304,226599
425,60,47,274136,221581
426,32,24,137220,103085
427,72,52,302608,203847
428,96,50,412236,225606
429,36,24,149104,101831
430,52,36,229248,165534
431,60,40,251480,174332
432,88,60,350296,242424
433,60,38,245116,160170
434,52,34,211436,138555
435,68,42,278176,177478
436,72,58,291884,236633
437,76,36,330236,172513
438,80,47,349524,212002
439,68,45,285604,195227
440,92,50,424536,243157
441,108,68,440708,276747
442,76,48,313312,199285
443,36,25,152668,108539
444,84,64,345468,267046
445,64,46,252212,184287
446,40,21,176884,93244
447,108,54,481100,249910
448,88,72,363688,300787
449,64,44,246180,169771
450,56,50,248384,222609
451,64,52,272912,219372
452,48,30,200256,132769
453,56,34,249592,157922
454,76,47,329480,216734
455,96,55,406892,230255
456,120,61,494244,252389
457,72,46,312272,201125
458,108,55,434492,223604
459,40,21,219540,118485
460,48,39,221892,184697
461,84,58,345512,228665
462,72,53,295872,217482
463,44,29,232144,164306
464,68,43,303092,205284
465,48,40,199312,168363
466,92,62,408396,276898
467,64,31,268700,136577
468,56,45,236064,188406
469,68,39,297820,179347
470,68,41,294476,186482
471,52,35,187224,125943
472,76,53,336012,232129
473,72,42,352444,213451
474,84,59,338880,240034
475,52,37,210876,145049
476,84,48,351908,206881
477,76,61,311204,254142
478,40,32,170324,140246
479,52,41,231980,185245
480,68,42,283536,174482
481,104,57,442984,248161
482,72,43,294008,185268
483,100,67,411096,268891
484,84,56,385624,262662
485,84,69,348184,286156
486,92,51,383300,225226
487,120,84,500164,350282
488,96,53,404704,233382
489,68,44,279412,182364
490,68,44,275132,175116
491,68,47,271004,189388
492,60,40,254092,174005
493,96,65,425932,295800
494,80,42,356324,195992
495,64,42,312028,209550
496,72,39,275504,152215
497,104,60,440620,260740
498,96,64,430624,283780
499,100,47,414872,202049
500,52,41,235224,189607
501,52,41,218528,170750
502,48,31,237072,160430
503,40,23,166484,99878
504,68,47,263200,183018
