i,sim_simt,sim_mimt,mea_simt,mea_mimt
131,5,5,25300,25016
132,10,10,48213,47545
133,4,4,19194,18871
134,10,10,41503,41157
135,5,5,24380,24091
136,5,5,20275,19957
137,5,5,19357,19054
138,9,9,41217,40902
139,3,3,16903,16326
140,6,6,25392,25104
141,13,13,54666,54374
142,26,26,106619,106355
143,12,12,50152,49897
144,9,9,40141,39857
145,6,6,29677,29007
146,12,12,50186,49886
147,29,29,114781,114499
148,9,9,35944,35473
149,9,9,45266,44970
150,9,9,42898,42634
151,6,6,33144,32800
152,18,18,77378,76954
153,10,10,41633,41107
154,9,9,39595,39147
155,27,27,108738,108426
156,20,20,75874,75588
157,19,19,69639,69386
158,8,8,32960,32422
159,12,12,53358,52812
160,14,14,55194,54877
161,9,9,37248,36914
162,9,9,40984,40701
163,6,6,28682,28383
164,5,5,22656,22367
165,8,8,36975,36709
166,25,25,107249,106806
167,11,11,43031,42672
168,15,15,61583,61238
169,7,7,33623,33208
170,6,6,28940,28575
171,5,5,20253,19850
172,17,17,66313,65999
173,20,20,85079,84794
174,10,10,44057,43761
175,10,10,41272,41007
176,28,28,114148,113878
177,17,17,69174,68896
178,12,12,49678,49274
179,6,6,30839,30172
180,4,4,21481,20891
181,14,14,62159,61865
182,18,18,69423,69095
183,7,7,31484,31215
184,9,9,34361,34053
185,7,7,30355,30039
186,9,9,34294,34024
187,21,21,80158,79854
188,20,20,76330,76027
189,5,5,24398,24154
190,16,16,63621,63325
191,9,9,37821,37493
192,14,14,60045,59754
193,19,19,78383,78086
194,6,6,25652,25357
195,19,19,77964,77485
196,16,16,69896,69601
197,15,15,66814,66529
198,6,6,33616,33356
199,10,10,44899,44518
200,8,8,34030,33582
201,11,11,47797,47320
202,6,6,26498,26196
203,4,4,19722,19434
204,15,15,59978,59688
205,16,16,63603,62980
206,14,14,62025,61768
207,14,14,57306,56925
208,10,10,46050,45724
209,9,9,34119,33784
210,9,9,38322,38037
211,3,3,15978,15671
212,6,6,23375,23032
213,2,2,8242,7836
214,10,10,42886,42610
215,8,8,38813,38481
216,16,16,64068,63795
217,13,13,52734,52082
218,14,14,55581,55060
219,7,7,29781,29532
220,2,2,10758,10483
221,11,11,44868,44540
222,7,7,32418,32135
223,19,19,71756,71457
224,8,8,33581,33194
225,18,18,78590,78317
226,3,3,16199,15388
227,4,4,20472,20168
228,12,12,47466,47036
229,7,7,29095,28627
230,6,6,26975,26442
231,13,13,49120,48849
232,2,2,8235,7935
233,12,12,50602,50320
234,11,11,41940,41647
235,10,10,44686,44356
236,7,7,25425,25132
237,5,5,21019,20672
238,0,0,443,2
239,11,11,45062,44683
240,8,8,32360,32002
241,17,17,69937,69402
242,7,7,32221,31928
243,8,8,36936,36625
244,7,7,27352,27089
245,15,15,57708,57435
246,11,11,46042,45718
247,7,7,33430,33074
248,21,21,80671,80414
249,11,11,40784,40364
250,25,25,101634,101096
251,21,21,86710,86379
252,24,24,98018,97714
253,5,5,25016,24224
254,11,11,44804,44523
255,5,5,23573,23254
256,20,20,91288,90946
257,5,5,20456,20070
258,22,22,91304,90992
259,25,25,100354,100092
260,6,6,27373,26534
261,6,6,30973,30675
262,13,13,55528,55157
263,1,1,4844,4523
264,3,3,12253,11981
265,19,19,76503,76213
266,14,14,60085,59719
267,15,15,65605,65236
268,14,14,61886,61610
269,18,18,74752,74465
270,7,7,32726,32457
271,15,15,55126,54831
272,22,22,97202,96940
273,12,12,47226,46945
274,17,17,63616,63342
275,8,8,32617,32349
276,30,30,129322,128927
277,11,11,44727,44360
278,5,5,22596,22294
279,8,8,31637,31357
280,17,17,70721,70342
281,14,14,64973,64660
282,6,6,23904,23617
283,5,5,21714,21424
284,10,10,40731,40362
285,14,14,58318,57879
286,7,7,38450,37867
287,20,20,80457,80141
288,7,7,26941,26608
289,24,24,93231,92967
290,8,8,38047,37171
291,14,14,60543,60258
292,14,14,57458,57019
293,10,10,40763,40367
294,4,4,21891,20953
295,12,12,52970,52684
296,3,3,15970,15682
297,16,16,63447,63154
298,8,8,37858,37571
299,15,15,62834,62522
300,15,15,60100,59762
301,27,27,103887,103579
302,5,5,23929,23547
303,12,12,47804,47535
304,6,6,29105,28835
305,17,17,79298,78698
306,14,14,58991,58678
307,6,6,29614,29283
308,21,21,84405,84064
309,6,6,22393,22103
310,13,13,54465,54035
311,6,6,26046,25482
312,19,19,79856,79533
313,15,15,57781,57488
314,3,3,15093,14786
315,11,11,50482,50204
316,21,21,82123,81759
317,23,23,89622,89309
318,16,16,66505,66210
319,8,8,43365,43059
320,11,11,55996,55723
321,16,16,69196,68878
322,11,11,47348,46995
323,2,2,12493,11935
324,3,3,13456,13151
325,6,6,26387,26101
326,15,15,57135,56813
327,14,14,54363,54058
328,4,4,24198,23357
329,14,14,65937,65671
330,7,7,29053,28770
331,15,15,61706,61410
332,8,8,30912,30546
333,8,8,30970,30684
334,10,10,42464,42114
335,6,6,28882,28456
336,12,12,49224,48539
337,12,12,47410,47125
338,7,7,35045,34771
339,9,9,42406,42108
340,17,17,66905,66460
341,7,7,35514,34918
342,13,13,50094,49806
343,20,20,82967,82655
344,18,18,79843,79502
345,2,2,13035,12695
346,3,3,11470,11198
347,14,14,63124,62800
348,11,11,53493,53215
349,14,14,58124,57847
350,12,12,51518,51236
351,9,9,44726,44413
352,14,14,56014,55695
353,10,10,37819,37535
354,6,6,34487,34100
355,12,12,60362,60059
356,5,5,23405,23091
357,10,10,41588,41320
358,19,19,74190,73901
359,11,11,45370,44443
360,9,9,37565,37275
361,10,10,40608,40379
362,25,25,95224,94733
363,7,7,30313,30031
364,11,11,45025,44771
365,21,21,83888,83551
366,6,6,22760,22477
367,11,11,47305,47014
368,11,11,46781,46517
369,12,12,49347,49081
370,15,15,58318,58049
371,20,20,79785,79020
372,6,6,24749,24449
373,6,6,30828,30545
374,13,13,51158,50900
375,5,5,19412,19027
376,10,10,41241,40972
377,19,19,71854,71577
378,17,17,66279,65973
379,20,20,83987,83594
380,13,13,59008,58185
381,14,14,53605,53295
382,23,23,92294,92047
383,8,8,40986,40711
384,16,16,67120,66814
385,3,3,16200,15869
386,9,9,43439,43181
387,19,19,73005,72732
388,11,11,42419,42129
389,14,14,52691,52410
390,5,5,21172,20904
391,9,9,40364,40060
392,16,16,63711,63397
393,6,6,28880,28052
394,7,7,30239,29923
395,8,8,35361,35101
396,11,11,43357,42967
397,16,16,61980,61703
398,4,4,20719,20413
399,4,4,23460,23041
400,8,8,31663,31377
401,9,9,38264,37988
402,12,12,52046,51770
403,6,6,32694,32139
404,16,16,68145,67868
405,11,11,47775,47456
406,12,12,49497,49216
407,10,10,40885,40283
408,8,8,32226,31924
409,11,11,51905,51620
410,11,11,47115,46794
411,8,8,30843,30041
412,11,11,52136,51858
413,17,17,70137,69526
414,16,16,64636,64213
415,2,2,11901,11356
416,1,1,8755,7860
417,17,17,68243,67940
418,10,10,38347,38070
419,24,24,102230,101479
420,11,11,51394,51070
421,4,4,18164,17330
422,10,10,36483,36167
423,17,17,65791,65528
424,23,23,91626,91322
425,6,6,23391,23092
426,11,11,52888,52593
427,13,13,62093,61784
428,6,6,24834,24567
429,16,16,63285,62974
430,9,9,38313,38007
431,11,11,47473,47215
432,4,4,19317,19026
433,12,12,48546,48058
434,5,5,19318,19039
435,11,11,44133,43805
436,6,6,24284,23987
437,10,10,44040,43722
438,10,10,42198,41626
439,3,3,12708,12525
440,6,6,29672,29361
441,24,24,90635,90350
442,20,20,84184,83909
443,10,10,45485,45159
444,8,8,40291,40010
445,12,12,55777,55482
446,17,17,63639,63349
447,2,2,12306,11913
448,10,10,47032,46364
449,4,4,21223,20872
450,5,5,24688,24391
451,13,13,55318,55025
452,11,11,40676,40413
453,5,5,24864,24559
454,14,14,56688,56155
455,2,2,8668,8404
456,3,3,13037,12751
457,6,6,26989,26593
458,4,4,15807,15535
459,21,21,79303,79030
460,6,6,23185,22933
461,13,13,60059,59123
462,12,12,56088,55825
463,17,17,69620,69301
464,11,11,46777,46469
465,18,18,76071,75435
466,8,8,45054,44769
467,11,11,44159,43883
468,11,11,55688,55372
469,5,5,22363,22029
470,13,13,46762,46481
471,5,5,22436,22148
472,5,5,19514,19089
473,15,15,59366,59045
474,21,21,88474,88176
475,7,7,30446,30179
476,4,4,16866,16546
477,18,18,78078,77740
478,9,9,45547,44891
479,9,9,39262,38985
480,7,7,28787,28445
481,13,13,53944,53279
482,15,15,60818,60523
483,11,11,43113,42831
484,6,6,29651,29297
485,11,11,45876,45480
486,12,12,55502,55135
487,8,8,33070,32741
488,8,8,32467,32185
489,7,7,29496,28829
490,21,21,87811,87463
491,19,19,73625,73257
492,17,17,72778,72490
493,11,11,50731,50404
494,5,5,23009,22624
495,11,11,44941,44629
496,15,15,59745,59474
497,13,13,54427,54029
498,12,12,50989,50710
499,4,4,23621,23334
500,13,13,62907,62584
501,11,11,44596,44305
502,4,4,23239,22542
503,20,20,85772,85436
504,2,2,8073,7765
505,12,12,52030,51705
506,17,17,71676,71398
507,25,25,96142,95806
508,10,10,47922,47640
509,17,17,76370,76069
510,15,15,57081,56799
511,18,18,76610,76334
512,15,15,60833,60378
513,11,11,45113,44819
514,26,26,108977,108612
515,7,7,24985,24689
516,15,15,67347,67048
517,19,19,73610,73128
518,21,21,86765,86417
519,10,10,39297,38970
520,37,37,150072,149794
521,12,12,50793,50185
522,4,4,23634,23311
523,4,4,18067,17766
524,15,15,62394,62085
525,6,6,24658,24378
526,20,20,84951,84672
527,4,4,20970,20534
528,4,4,25819,25299
529,17,17,65664,65355
530,9,9,40700,40313
531,7,7,28850,28584
532,19,19,73362,73053
533,2,2,8267,7970
534,9,9,45673,45237
535,9,9,36901,36620
536,17,17,70028,69350
537,10,10,41322,40756
538,9,9,45293,44757
539,13,13,56299,56036
540,11,11,45015,44682
541,13,13,59158,58872
542,6,6,24216,23476
543,7,7,27095,26832
544,11,11,47820,47499
545,9,9,36678,36391
546,21,21,78296,78030
547,5,5,19286,18981
548,5,5,23278,22994
549,17,17,74099,73826
550,16,16,66373,65775
551,13,13,55866,55491
552,6,6,26587,26275
553,13,13,61772,61405
554,8,8,30036,29750
555,7,7,31897,31600
556,9,9,39686,39313
557,10,10,37841,37517
558,8,8,30565,30269
559,8,8,40219,39976
560,8,8,32271,31321
561,15,15,68975,68668
562,7,7,32562,32279
563,13,13,51748,51449
564,5,5,26791,26446
565,12,12,49583,49284
566,0,0,315,2
567,17,17,67367,66913
568,5,5,19677,19358
569,3,3,11797,11543
570,31,31,117416,117131
571,7,7,31189,30843
572,2,2,9833,9302
573,16,16,67978,67686
574,7,7,30636,30314
575,17,17,76907,76408
576,2,2,10961,10221
577,22,22,85484,85157
578,11,11,47259,46849
579,10,10,42822,42558
580,9,9,37564,37184
581,3,3,15967,15540
582,8,8,35797,35079
583,6,6,26778,26475
584,22,22,80385,80072
585,13,13,54516,54216
586,8,8,40118,39823
587,20,20,86994,86445
588,6,6,28220,27381
589,24,24,104621,104320
590,7,7,30019,29686
591,3,3,13976,13682
592,9,9,41844,41527
593,17,17,67730,67418
594,8,8,36859,36586
595,7,7,32464,32146
596,12,12,52593,52336
597,13,13,52752,52466
598,3,3,14034,13715
599,13,13,55643,55237
600,11,11,50071,49701
601,6,6,25529,25226
602,11,11,48375,48034
603,21,21,82845,82525
604,11,11,43861,43567
605,7,7,32650,32266
606,18,18,72692,72381
607,9,9,39217,38929
608,10,10,45687,45023
609,14,14,56846,56545
610,8,8,35769,35491
611,14,14,57473,57207
612,11,11,49095,48786
613,12,12,46822,46530
614,9,9,35785,35402
615,10,10,43308,42917
616,12,12,48390,47992
617,10,10,48053,47651
618,6,6,29208,28906
619,13,13,58346,58073
620,17,17,65655,65380
621,11,11,46348,46023
622,9,9,39824,39533
623,4,4,15720,15434
624,6,6,29132,28842
625,4,4,17951,17666
626,15,15,71212,70925
627,7,7,30229,29951
628,9,9,41451,41154
629,11,11,45687,45165
630,15,15,64654,64234
631,23,23,91927,91641
632,9,9,43056,42774
633,7,7,34339,33496
634,25,25,96725,96025
635,22,22,90202,89902
636,7,7,30890,30597
637,11,11,43638,43213
638,9,9,37423,37101
639,6,6,22780,22481
640,18,18,73666,73355
641,9,9,37238,36961
642,9,9,37873,37572
643,11,11,43660,43356
644,23,23,98206,97625
645,10,10,51908,51575
646,2,2,10044,9731
647,13,13,50387,50095
648,6,6,28531,27999
649,6,6,31959,31572
650,11,11,45670,45337
651,23,23,92331,91476
652,13,13,57848,57463
653,15,15,61675,61389
654,12,12,55180,54892
655,14,14,60520,60249
656,6,6,23970,23687
657,3,3,16604,15984
658,18,18,72309,71396
659,16,16,66880,66554
660,8,8,35627,35346
661,6,6,28860,28577
662,8,8,31984,31642
663,14,14,54236,53950
664,19,19,77874,77246
665,10,10,47950,47643
666,10,10,44668,44379
667,13,13,62968,62673
668,21,21,86026,85744
669,17,17,82380,82093
670,8,8,36497,36201
671,17,17,73150,72777
672,9,9,43753,43421
673,11,11,46518,46237
674,20,20,78414,78063
675,16,16,70335,70034
676,8,8,28838,28539
677,10,10,46368,46042
678,16,16,66882,66466
679,5,5,18919,18603
680,19,19,81226,80922
681,18,18,75325,74984
682,11,11,45030,44754
683,3,3,11966,11671
684,13,13,60029,59754
685,24,24,98916,98642
686,13,13,51026,50732
687,6,6,29756,28863
688,30,30,122833,122527
689,4,4,22868,22510
690,15,15,69863,69538
691,12,12,44597,44171
692,24,24,101574,101287
693,6,6,27267,26983
694,12,12,50197,49864
695,10,10,41492,41138
696,10,10,38976,38546
697,7,7,27719,27426
698,7,7,29614,29315
699,16,16,65377,65098
700,7,7,35394,34993
701,7,7,30475,30160
702,10,10,43348,42970
703,18,18,75680,74763
704,4,4,16817,16525
705,9,9,44520,43704
706,8,8,35318,35028
707,15,15,61027,60382
708,13,13,53454,53174
709,18,18,61698,61425
710,12,12,56246,55949
711,5,5,21567,20650
712,10,10,43926,43630
713,19,19,75495,75206
714,17,17,72631,72343
715,18,18,72100,71464
716,10,10,41731,41369
717,7,7,32532,32219
718,14,14,56680,56383
719,14,14,58545,58213
720,13,13,52483,52152
721,9,9,40685,39815
722,22,22,92701,92282
723,20,20,80125,79803
724,12,12,50331,50031
725,7,7,33463,32909
726,9,9,35329,35033
727,10,10,44710,44436
728,9,9,43359,43039
729,8,8,32532,32245
730,12,12,49568,49281
731,17,17,72908,72381
732,16,16,64867,64518
733,6,6,24485,24203
734,12,12,51275,50988
735,20,20,89871,89538
736,13,13,52890,52599
737,5,5,22229,21935
738,8,8,35180,34908
739,0,0,290,2
740,47,47,186436,185893
741,17,17,69185,68885
742,17,17,65254,64906
743,16,16,68878,68583
744,8,8,35155,34839
745,23,23,89689,89406
746,4,4,21037,20662
747,7,7,29947,29622
748,13,13,50836,50474
749,2,2,9464,9110
750,15,15,61356,61036
751,0,0,326,2
752,11,11,40734,40287
753,11,11,51369,51069
754,8,8,33280,32959
755,12,12,47414,47126
756,14,14,51918,51422
757,12,12,57862,57561
758,2,2,8918,8564
759,19,19,77005,76724
760,5,5,25682,25082
761,18,18,74468,74179
762,12,12,46769,46469
763,11,11,47128,46717
764,11,11,43122,42830
765,11,11,44400,43905
766,8,8,34059,33693
767,10,10,41465,41139
768,6,6,23087,22798
769,6,6,33282,32968
770,13,13,48659,47910
771,6,6,28487,28182
772,4,4,18262,17966
773,15,15,61701,60997
774,10,10,40337,40047
775,19,19,82457,82138
776,9,9,34648,34349
777,15,15,61544,60775
778,13,13,56477,56175
779,6,6,25063,24790
780,17,17,71114,70835
781,12,12,52789,52512
782,11,11,45404,45112
783,10,10,39255,38831
784,9,9,42086,41171
785,5,5,22982,22450
786,21,21,87599,87299
787,15,15,64973,64672
788,14,14,53241,52938
789,3,3,15449,15158
790,6,6,29447,29185
791,24,24,96390,96131
792,15,15,62262,61965
793,8,8,35725,35382
794,20,20,81744,81443
795,7,7,27945,27648
796,2,2,13975,13199
797,16,16,68999,68721
798,14,14,57847,57485
799,18,18,70323,70035
800,12,12,49027,48737
801,14,14,62091,61605
802,6,6,31145,30606
803,8,8,30189,29904
804,13,13,51916,51612
805,8,8,34673,34314
806,11,11,43006,42720
807,5,5,25019,24560
808,8,8,37476,37198
809,13,13,51211,50912
810,3,3,11940,11649
811,15,15,61918,61613
812,5,5,19607,19309
813,26,26,98869,98575
814,7,7,27045,26765
815,14,14,62951,62663
816,9,9,35864,35607
817,18,18,73093,72697
818,5,5,27190,26890
819,10,10,40778,40503
820,6,6,27992,27663
821,5,5,21731,21420
822,7,7,27076,26540
823,12,12,51002,50708
824,9,9,41897,41332
825,12,12,51535,50982
826,5,5,20352,20090
827,11,11,51347,51040
828,23,23,95511,94991
829,7,7,29294,28992
830,1,1,6847,6280
831,19,19,77546,77177
832,12,12,51564,51276
833,22,22,92455,91868
834,20,20,78930,78630
835,8,8,35337,35035
836,5,5,20722,20382
837,11,11,49556,49147
838,12,12,48612,48340
839,17,17,67336,66960
840,14,14,58214,57872
841,21,21,89239,88892
842,16,16,64614,64314
843,38,38,147727,147231
844,3,3,12251,11913
845,36,36,152803,152516
846,18,18,74908,74586
847,10,10,42319,42056
848,8,8,31187,30888
849,11,11,45537,45250
850,10,10,43566,43138
851,2,2,9811,9310
852,10,10,40198,39911
853,7,7,30225,29954
854,7,7,29875,29272
855,2,2,12480,11591
856,12,12,48269,47973
857,23,23,96353,96052
858,12,12,50434,50161
859,15,15,62272,61974
860,6,6,22505,22167
861,16,16,68635,68354
862,9,9,42568,42240
863,9,9,39438,39091
864,9,9,34159,33881
865,7,7,29310,29031
866,6,6,29219,28674
867,7,7,31140,30895
868,5,5,23514,23237
869,8,8,31688,31356
870,23,23,92128,91848
871,7,7,32630,32366
872,13,13,56983,56721
873,8,8,35308,35012
874,6,6,28425,28121
875,28,28,113771,113483
876,7,7,36331,35721
877,7,7,40860,40571
878,13,13,54099,53821
879,10,10,37218,36900
880,21,21,85658,85334
881,7,7,31806,31482
882,14,14,58242,57872
883,14,14,54775,54445
884,7,7,30127,29563
885,11,11,47590,47326
886,10,10,43520,43205
887,18,18,74752,74184
888,3,3,11248,10957
889,14,14,58842,58105
890,7,7,32257,31395
891,9,9,34031,33741
892,13,13,56194,55864
893,11,11,46329,46041
894,7,7,30697,30308
895,13,13,50932,50626
896,12,12,51721,51400
897,2,2,12289,11418
898,4,4,17821,17519
899,17,17,70775,70468
900,19,19,77835,77501
901,11,11,47361,47051
902,25,25,96951,96664
903,12,12,51234,50684
904,3,3,16374,16070
905,5,5,24965,24387
906,7,7,33335,33068
907,8,8,32255,31983
908,5,5,22546,21947
909,18,18,72068,71749
910,5,5,24593,24283
911,10,10,42065,41776
912,21,21,94350,94040
913,10,10,40693,40390
914,9,9,36642,36363
915,9,9,36985,36703
916,7,7,36130,35857
917,26,26,106421,106158
918,7,7,29049,28785
919,8,8,37858,37541
920,7,7,36407,36137
921,8,8,42929,42036
922,7,7,36460,36156
923,16,16,61857,61584
924,13,13,63549,63222
925,10,10,37157,36878
926,25,25,106773,106467
927,7,7,30574,30288
928,20,20,79377,79086
929,6,6,28969,28407
930,7,7,34543,34276
931,17,17,68421,68080
932,4,4,16706,16108
933,26,26,95066,94708
934,8,8,38241,37981
935,9,9,34287,33955
936,14,14,52262,51990
937,8,8,34399,34058
938,7,7,33407,33113
939,3,3,13763,13490
940,13,13,53614,53226
941,8,8,35065,34663
942,7,7,35138,34874
943,10,10,41205,40907
944,7,7,29070,28772
945,19,19,75629,75115
946,20,20,73399,73084
947,7,7,29750,29065
948,8,8,35586,35299
949,16,16,63847,63408
950,16,16,69981,69575
951,6,6,23311,22989
952,13,13,54741,54460
953,8,8,30577,30288
954,8,8,31632,31364
955,23,23,89927,89626
956,7,7,33985,33680
957,4,4,18031,17320
958,6,6,33009,32723
959,3,3,16690,16437
960,14,14,61242,60952
961,14,14,69629,69317
962,12,12,44789,44490
963,8,8,30933,30652
964,14,14,63816,63546
965,15,15,63503,63209
966,6,6,24193,23868
967,16,16,63423,62838
968,4,4,21405,21064
969,13,13,59091,58765
970,20,20,76832,76538
971,9,9,36202,35927
972,7,7,36933,36262
973,4,4,19713,19397
974,9,9,36042,35712
975,3,3,14898,14459
976,18,18,74449,74150
977,9,9,34609,34307
978,7,7,34026,33720
979,14,14,55128,54860
980,9,9,39556,39280
981,21,21,82998,82681
982,15,15,61237,60780
983,16,16,74777,74472
984,9,9,34618,34324
985,21,21,81960,81664
986,2,2,9745,9423
987,0,0,283,2
988,13,13,57905,57629
989,4,4,20570,20221
990,12,12,58828,58131
991,8,8,31650,31343
992,13,13,52884,52535
993,13,13,57019,56718
994,13,13,56461,56050
995,3,3,14986,14697
996,20,20,75330,75000
997,11,11,38144,37779
998,6,6,25978,25668
999,17,17,68925,68063
1000,6,6,27874,27562
1001,15,15,65768,65485
1002,3,3,13645,13365
1003,6,6,30615,30342
1004,7,7,37067,36325
1005,5,5,19973,19621
1006,5,5,28655,28365
1007,18,18,71431,71118
1008,17,17,77145,76834
1009,15,15,67341,66687
1010,10,10,43095,42823
1011,16,16,67031,66239
1012,8,8,30574,30289
1013,5,5,25739,25417
1014,9,9,40370,40064
1015,10,10,49376,49077
1016,7,7,39087,38363
1017,9,9,42786,42474
1018,15,15,61929,61636
1019,11,11,42988,42711
1020,20,20,81836,81552
1021,9,9,43488,43193
1022,13,13,54340,54023
1023,9,9,36158,35807
1024,10,10,42995,42489
1025,13,13,56204,55887
1026,14,14,65593,65237
1027,18,18,82502,82209
1028,8,8,33247,32869
1029,12,12,50693,50405
1030,11,11,44361,44047
1031,13,13,58402,57524
1032,9,9,43797,42940
1033,5,5,24782,24409
1034,20,20,81362,80874
1035,25,25,103178,102611
1036,9,9,39971,39675
1037,4,4,19104,18842
1038,8,8,32829,32512
1039,7,7,27187,26822
1040,6,6,25491,25184
1041,16,16,59231,58945
1042,11,11,44774,44468
1043,7,7,33172,32881
1044,4,4,21305,20577
1045,6,6,29740,29433
1046,31,31,138495,138248
1047,10,10,37298,37018
1048,3,3,15916,15075
1049,17,17,74179,73920
1050,9,9,40044,39685
1051,4,4,21732,21461
1052,11,11,46842,46395
1053,5,5,22600,22310
1054,10,10,37258,37002
1055,6,6,21374,21099
1056,18,18,70924,70631
1057,12,12,54451,54141
1058,14,14,58064,57745
1059,10,10,41038,40710
1060,2,2,9541,9157
1061,12,12,51823,51527
1062,10,10,42960,42643
1063,8,8,37626,36906
1064,7,7,29334,29057
1065,7,7,34145,33827
1066,8,8,35338,35056
1067,22,22,87767,87191
1068,4,4,16986,16472
1069,19,19,75548,75252
1070,4,4,18003,17690
1071,12,12,45832,45545
1072,16,16,69244,68767
1073,31,31,125281,125015
1074,14,14,48713,48397
1075,2,2,12879,12338
1076,11,11,42645,42369
1077,12,12,54338,54023
1078,13,13,61559,61227
1079,5,5,23921,23650
1080,14,14,61675,61354
1081,8,8,32900,32619
1082,17,17,71781,71490
1083,19,19,75566,75284
1084,16,16,65642,65355
1085,12,12,49609,49306
1086,15,15,63496,63120
1087,16,16,63830,63511
1088,8,8,37139,36871
1089,16,16,66797,66508
1090,13,13,57428,57110
1091,4,4,17482,17189
1092,4,4,16654,16283
1093,9,9,38067,37729
1094,9,9,38780,38423
1095,21,21,79039,78718
1096,23,23,91180,90914
1097,8,8,38629,38325
1098,5,5,21769,21457
1099,10,10,40062,39522
1100,11,11,47328,47066
1101,9,9,40806,40533
1102,12,12,45972,45654
1103,17,17,69220,68904
1104,14,14,55782,55492
1105,19,19,84749,84492
1106,13,13,57175,56914
1107,16,16,62925,62523
1108,12,12,58277,57992
1109,13,13,50115,49838
1110,11,11,51226,50837
1111,8,8,33420,32597
1112,8,8,38865,38563
1113,3,3,11599,11325
1114,3,3,14824,14538
1115,17,17,74809,74521
1116,9,9,40875,40475
1117,7,7,30394,30102
1118,12,12,49874,49572
1119,5,5,20030,19721
1120,13,13,52705,52435
1121,13,13,54403,54123
1122,7,7,33066,32525
1123,9,9,35437,35150
1124,10,10,38522,38223
1125,14,14,57405,57120
1126,8,8,40047,39741
1127,13,13,50754,50440
1128,8,8,31449,31157
1129,8,8,39772,39474
1130,12,12,48313,48037
1131,17,17,66425,66120
1132,8,8,30874,30558
1133,3,3,11984,11679
1134,24,24,104825,104491
1135,7,7,33892,33286
1136,7,7,34249,33603
1137,25,25,107328,106657
1138,7,7,29083,28744
1139,14,14,56165,55833
1140,19,19,79228,78826
1141,14,14,59378,59032
1142,12,12,51478,51188
1143,9,9,35050,34759
1144,17,17,73416,73164
1145,29,29,117836,117535
1146,12,12,51045,50734
1147,5,5,27454,26499
1148,5,5,23509,22938
1149,20,20,75056,74711
