i,sim_simt,sim_mimt,mea_simt,mea_mimt
432,608,351,2997408,1797219
433,1056,390,5648352,2097062
434,960,360,5359328,2045155
435,800,329,4353920,1732838
436,864,416,5026240,2490372
437,608,358,3569792,1997814
438,736,302,3683392,1471958
439,800,392,4365280,2105414
440,896,426,5046816,2269653
441,1056,376,5835104,2032380
442,832,284,4530592,1625151
443,960,393,5327200,2406178
444,960,410,5162240,2385508
445,800,386,4501728,2248908
446,864,424,4972960,2580629
447,832,344,4749088,1920909
448,1024,402,5482336,2131412
449,832,319,4680000,1960275
450,672,356,4046624,2067780
451,672,334,4026400,2170559
452,736,392,4125056,2173477
453,896,366,4630432,1903194
454,928,355,5189504,2087200
455,1120,393,6116288,2230662
456,704,356,3977440,2011373
457,1024,372,5614016,2021658
458,736,367,3881728,1954531
459,800,428,4570784,2434109
460,896,333,4829440,1860284
461,928,396,5255264,2296444
462,928,396,5156512,2224295
463,1024,395,5829920,2306639
464,800,330,4682272,2054344
465,896,364,5188064,2447874
466,1024,381,5476704,2151500
467,736,385,4282080,2410249
468,768,348,3890016,1811546
469,704,373,4109888,2263597
470,1024,382,5834240,2367659
471,576,340,3244224,1872624
472,1056,367,5926272,2094992
473,864,382,5016256,2299873
474,1184,443,6167936,2387911
475,800,353,4499200,2000785
476,1152,410,6340224,2403521
477,768,340,4576096,2187338
478,800,391,4259136,2220853
479,832,332,4564992,1923771
480,1568,408,8404480,2440815
481,800,396,4319552,2151218
482,640,355,3469920,1956991
483,864,388,4948448,2205287
484,928,387,5265504,2449332
485,832,366,4690112,2093744
486,992,377,5463232,2115571
487,832,393,4436544,2189605
488,800,360,4750784,2220302
489,1056,405,5818816,2326636
490,896,366,5058176,2167664
491,1056,333,5422496,1837101
492,800,324,4362400,1763813
493,1056,395,5594400,2130268
494,960,366,5487520,2192840
495,768,343,4570144,2223723
496,1184,499,6024544,2548109
497,1120,384,6212896,2341973
498,960,348,5130240,1898711
499,672,304,3926112,1817463
500,832,334,4521952,1855265
501,768,314,4230720,1806253
502,1152,356,6175776,2243835
503,768,390,4510720,2322329
504,704,376,3634656,2016897
505,768,361,3980928,2010883
506,736,374,3993344,2224331
507,768,335,4448736,2040688
508,672,359,3276544,1842609
509,544,305,3261792,1813355
510,736,336,4129152,1861652
511,768,359,4093920,1919799
512,1024,401,5665248,2223911
513,1216,367,6515040,2161572
514,1312,344,6802752,1935442
515,768,349,4245856,1882258
516,1600,422,8421664,2470098
517,768,395,4270304,2171034
518,896,352,4732128,1928659
519,832,344,4841120,2177116
520,1120,358,6108256,2115784
521,864,345,4525856,2012381
522,992,355,5577568,1962576
523,672,316,3847904,1816596
524,864,379,4362688,1978995
525,864,370,4559872,1923845
526,864,441,4511360,2249763
527,896,382,4875168,2232538
528,864,384,4799232,2249805
529,896,369,4998944,1969895
530,992,381,5395808,2113905
531,864,419,4741280,2299697
532,992,405,5515552,2429293
533,864,357,4990016,2146133
534,704,310,3833184,1735010
535,736,390,4230816,2377192
536,864,377,4791232,2062598
537,1696,470,8831264,2585796
538,960,436,5442688,2463475
539,704,363,3873344,1988185
540,800,332,4408896,1820834
541,736,415,4337952,2537722
542,864,351,4785664,2036268
543,832,330,4317792,1898206
544,672,321,3350112,1631308
545,640,358,3588416,2176218
546,960,395,5215232,2364841
547,992,380,5512608,2105734
548,800,345,4303616,2045366
549,928,368,5056384,1996204
550,800,427,4546688,2492030
551,1376,422,7442752,2470016
552,800,401,4287520,2120107
553,1024,402,5663616,2222165
554,1184,358,6325792,1984466
555,800,404,4526560,2193601
556,1280,398,6593280,2218692
557,1024,353,5577408,1990012
558,1056,378,5130496,2079826
559,864,348,4875072,2003646
560,960,322,5120288,1928479
561,928,340,5206304,1880829
562,1056,348,5866048,2205775
563,736,382,3902144,2131736
564,832,390,4573088,2028212
565,832,421,4712384,2651327
566,896,386,4913504,2234369
567,800,414,4179456,2205519
568,1088,419,5675456,2249402
569,896,283,5225952,1701091
570,1216,329,6249408,1789877
571,960,448,5333504,2479748
572,896,388,5360416,2367165
573,736,349,4058400,2096969
574,800,376,4193472,2165971
575,928,343,4976832,1942775
576,928,402,4978560,2199959
577,1184,399,6312288,2202550
578,1024,367,5479424,2002284
579,800,428,4039840,2214559
580,768,396,3768960,2065564
581,928,353,5632640,2327146
582,992,443,5735424,2744754
583,1088,418,6152832,2398875
584,736,356,4171008,2068365
585,736,356,4305024,2038633
586,576,280,3056320,1533855
587,768,374,3990784,1950990
588,1152,400,6434880,2459899
589,1216,406,6991712,2530248
590,800,398,4633952,2450528
591,1056,398,5576224,2221230
592,640,362,3552256,2054663
593,736,386,4154880,2115467
594,1088,401,5777408,2252685
595,896,419,4996032,2327271
596,1280,354,6557248,1891656
597,1024,372,5240416,2036568
598,768,355,4502848,2232850
599,736,359,4209760,2023647
600,736,371,4210016,2209186
601,704,397,4138272,2339079
602,928,381,5272384,2237560
603,960,372,5214240,2147553
604,768,349,4168768,1970013
605,1152,409,6093824,2290402
606,928,418,5596928,2693844
607,640,323,3731968,1883684
608,800,358,3804064,1802991
609,1088,366,6688608,2491264
610,704,339,3950080,1762032
611,1056,422,5921664,2470718
612,1120,467,5620864,2347877
613,672,330,3951424,2107426
614,704,385,3983648,2175194
615,896,360,4989280,2103764
616,768,365,4296256,2262668
617,928,408,4689440,2108445
618,704,314,3700032,1740202
619,768,368,4273888,1986564
620,896,359,4954176,2106571
621,896,361,4863552,2083356
622,960,376,5219776,2075986
623,1184,430,6405408,2336537
624,800,317,4407264,1913116
625,1088,338,5836512,1772026
626,864,384,4959616,2259591
627,992,413,5541696,2245859
628,704,348,4248672,2096995
629,864,328,4446208,1703839
630,832,367,4741216,2139839
631,928,404,5277056,2325642
632,1184,499,6623776,2769841
633,896,404,4943968,2400070
634,960,430,5789632,2630789
635,896,359,4727712,1922183
636,704,364,3814752,2191624
637,864,374,4767136,2101443
638,736,406,4131648,2302708
639,896,403,5117440,2429932
640,800,367,4456256,2210106
641,960,308,5003616,1693283
642,1152,395,6776928,2481202
643,768,381,4490240,2343006
644,640,342,3854048,2074729
645,1056,381,5997184,2182924
646,928,434,5427072,2556824
647,672,336,3435552,1804904
648,800,337,4525952,2033697
649,1152,392,6491360,2234390
650,768,408,4405216,2422790
651,736,358,4142720,2043753
652,800,342,4496896,1948986
653,640,377,3715008,2142242
654,1152,376,6449984,2086817
655,960,414,5196928,2374221
656,800,409,4592320,2434057
657,768,400,4231328,2148779
658,864,396,4969152,2352958
659,736,313,4114848,1851089
660,736,344,4399680,1984434
661,672,363,3850784,2048322
662,864,401,5322464,2505115
663,896,363,5132384,2266592
664,896,364,4881696,2003127
665,864,334,4929312,2032180
666,832,340,4641600,1929896
667,896,399,4977024,2289291
668,672,346,3681216,1982362
669,736,393,4213696,2327906
670,928,397,5094752,2191381
671,832,336,4646272,1880299
672,864,355,4729216,1995566
673,992,358,5274112,2023045
674,960,404,5238720,2199793
675,864,390,4870048,2210684
676,640,343,3635424,2001129
677,1024,353,5701184,2238397
678,992,411,5603360,2503467
679,768,384,4434208,2395420
680,800,389,4535072,2201261
681,1056,370,5909856,2129027
682,576,327,3368896,1998408
683,832,384,4485120,2099069
684,960,399,5447808,2397699
685,832,333,4569024,1883482
686,896,370,4975456,2233254
687,832,378,4777088,2222977
688,1152,380,6037088,2092344
689,672,340,3918368,2108055
690,928,419,5096832,2327774
691,768,345,4593152,2054661
692,896,312,4658144,1741092
693,768,306,4164352,1848180
694,800,344,4208192,1998690
695,800,351,4341952,1885704
696,800,331,4285920,1754698
697,800,396,4453184,2185535
698,1152,454,6226752,2584724
699,1184,394,6137664,2129334
700,864,366,4788672,2091735
701,896,366,4710272,1911137
702,832,321,4843680,1893212
703,992,360,5675520,2141398
704,896,402,5100032,2273095
705,544,322,3249408,2004073
706,736,343,3801824,1744985
707,1472,393,7753216,2337115
708,1088,430,6064480,2496892
709,640,337,3676384,2031339
710,992,381,5603232,2196891
711,992,405,6102048,2646160
712,800,388,4556960,2344083
713,800,316,3966976,1655904
714,864,424,4881632,2348418
715,736,359,4153696,2059972
716,928,395,5089152,2362761
717,1024,374,5617856,2133525
718,960,414,4802912,2164070
719,1056,424,5666240,2380786
720,1696,394,8984736,2194675
721,1024,348,5292256,1876642
722,800,386,4306464,2029932
723,832,351,4395968,1845721
724,800,380,4384672,2155445
725,864,382,4719808,2081341
726,928,381,5081440,2296702
727,1088,408,5971808,2312134
728,768,360,3934656,1916680
729,832,336,4834400,2007936
730,896,389,5024992,2196350
731,864,414,4507872,2228594
732,896,360,4950336,2148609
733,832,359,4681120,2146235
734,992,451,5490592,2681703
735,864,361,4595712,1883989
736,960,398,5070560,2107976
737,928,396,5150304,2183091
738,768,359,4343872,2049815
739,992,429,5748352,2646106
740,1088,397,6082272,2253998
741,864,448,4799712,2490510
742,768,379,4229344,2104530
743,1120,383,5925152,2111250
744,1120,407,6070560,2215697
745,928,412,5120192,2286200
746,768,408,4039104,2189665
747,512,310,2924800,1696839
748,832,340,4499296,1838152
749,1152,404,6051552,2135479
750,1056,452,5811904,2614669
751,992,439,5386944,2574006
752,832,358,4267776,1747874
753,640,327,3409792,1791198
754,768,357,4347296,2062105
755,1344,362,6625728,1914891
756,800,365,4457600,1986969
757,768,353,4341920,2299072
758,608,315,3382144,1749831
759,992,394,5844832,2456285
760,832,333,4602752,1862932
761,832,372,4453536,2035550
762,896,417,5079584,2515283
763,928,398,5102400,2188412
764,832,397,4831232,2437697
765,800,390,4516160,2382671
766,1024,416,5574208,2267290
767,832,373,4484416,2018605
768,864,357,4614784,1981979
769,992,429,5455552,2453521
770,1024,390,5597728,2073872
771,864,362,4409696,1895559
772,896,380,5264480,2422615
773,768,368,4368640,2111062
774,704,335,4159776,1999644
775,768,397,4275264,2414163
776,864,324,4841760,1733175
777,800,398,4354912,2293147
778,832,441,5000768,2683812
779,928,349,5069312,1863488
780,1088,371,5942976,2077640
781,832,360,4345632,1826816
782,736,354,4036160,2023336
783,960,342,5481664,2176174
784,864,368,5070048,2228379
785,960,455,5339200,2508687
786,640,324,3603584,1837205
787,1024,450,5575584,2514202
788,896,306,4739968,1790906
789,800,358,4618592,2205805
790,864,356,4706784,2173578
791,896,382,4933248,2134628
792,1024,386,5513856,2136924
793,640,338,3418304,1843863
794,1472,373,7786112,2153678
795,704,334,3893760,1877214
796,960,379,5124320,2013833
797,768,381,4295008,2175694
798,896,392,5067840,2230478
799,960,405,5479744,2278959
800,896,347,5028960,2222323
801,864,352,4984128,2192410
802,832,341,4430624,1906800
803,800,333,4620672,1970505
804,1120,356,5903904,2147268
805,1376,448,7236576,2459360
806,896,345,4421696,1791244
807,672,362,3600576,2047915
808,832,342,4692192,2190651
809,992,401,5660576,2403849
810,736,349,4300704,2137222
811,928,367,5251552,2087403
812,896,441,5648448,2876694
813,1280,369,6903744,2091567
814,1184,398,6130528,2218002
815,992,356,4629856,1729510
816,960,351,4978368,1905914
817,896,418,5173856,2525304
818,768,359,4020768,1988588
819,896,411,4844576,2279730
820,1120,407,6228864,2357899
821,800,349,4255104,1823926
822,1184,438,6466560,2570890
823,640,305,3468416,1734237
824,768,341,4073504,1918148
825,1120,513,6375776,2953440
826,960,411,4725984,2167768
827,832,305,4538240,1738269
828,864,357,4759328,2069903
829,896,451,5013312,2733132
830,736,354,4229984,2066959
831,896,407,4533568,2227354
832,800,358,4454656,1965112
833,1120,360,6200768,1953834
834,832,355,4489312,2016155
835,800,392,3875392,1971989
836,928,424,5403904,2536950
837,736,391,3567808,1943587
838,736,287,3979456,1627898
839,928,427,5157408,2417599
840,1024,385,5601920,2108427
841,736,381,3719840,1995345
842,832,354,4325984,1790918
843,800,413,4685824,2587580
844,704,289,3639328,1582570
845,576,279,3258560,1593660
846,640,307,3432128,1706969
847,800,424,4434880,2297394
848,960,405,5241280,2214099
849,896,375,5199392,2191763
850,832,389,4664480,2113985
851,960,364,4955264,1923028
852,704,396,3712000,2121901
853,672,292,4077376,1830506
854,1024,426,5969888,2587431
855,896,384,4978688,2266424
856,768,330,4501536,2071187
857,768,333,4085984,1885521
858,864,397,4830304,2455846
859,864,365,4911392,2199280
860,704,390,4026208,2370085
861,1120,428,6188544,2490241
862,736,355,4118592,2066053
863,832,420,4641376,2287816
864,704,330,3890496,1934559
865,1184,374,6387776,2119138
866,928,343,5238080,1898827
867,1088,366,6158208,2191121
868,832,373,4831680,2202060
869,1024,376,5649952,2294181
870,832,373,4753600,2133968
871,864,385,4852128,2420050
872,768,383,4484896,2190034
873,672,381,3868352,2324105
874,768,336,4224096,1885926
875,672,301,3618720,1640309
876,992,394,5402880,2234204
877,1152,425,6400736,2671016
878,736,315,4022912,1725257
879,896,344,4835552,2136174
880,960,404,5374336,2426228
881,832,378,4494624,2055707
882,1056,314,5816896,1824160
883,736,328,4576864,2105308
884,928,418,5204224,2367705
885,768,313,4522816,1996878
886,896,385,4937280,2197905
887,704,339,4078368,2016423
888,768,352,3814368,1885915
889,768,373,4447776,2161377
890,576,303,3440384,1902519
891,1568,453,8552576,2532890
892,1216,444,6553120,2425053
893,1216,363,6772992,2253677
894,832,398,4628032,2344808
895,1184,425,6407552,2416655
896,1024,399,5329632,2132720
897,864,451,5092352,2730973
898,608,285,3053728,1509406
899,704,410,4176096,2591329
900,832,393,4601792,2213912
901,672,391,3743040,2305375
902,672,354,3627264,1853690
903,736,382,4053920,2105373
904,992,366,5888512,2326626
905,768,365,4358688,2217185
906,736,323,4180864,1995409
907,928,357,5184992,2183286
908,864,397,4909920,2228480
909,832,416,4604576,2388042
910,672,323,3960608,1912024
911,1088,380,5841088,2140392
912,928,382,5041504,2101023
913,672,347,3934144,2043442
914,736,335,3655584,1777703
915,1152,357,5869024,2128407
916,1088,428,5923168,2357205
917,896,431,5067648,2352298
918,672,360,3897120,2120285
919,768,352,4472064,2247311
920,608,330,3450784,1803288
921,1472,414,8075904,2463539
922,896,355,5018880,2277343
923,736,379,4298944,2204063
924,768,374,4186528,2050518
925,832,353,4812832,2216246
926,800,342,4551296,2203979
927,800,419,4137152,2260312
928,832,415,4477952,2231224
929,928,380,4696064,1956448
930,864,385,4968512,2195281
931,960,347,4691968,1841864
932,928,365,5248256,2256814
933,608,295,3250592,1680483
934,928,363,5142688,2064882
935,800,352,4525728,2056608
936,1152,402,6031104,2155642
937,896,372,4573536,1958302
938,1120,369,6164128,2077629
939,864,370,4913024,2304566
940,704,340,3962400,2072709
941,864,385,4804384,2185268
942,992,384,5243392,2306394
943,896,412,5147584,2577860
944,864,360,4629792,1919329
945,864,364,4907456,2193777
946,1088,418,5865184,2304431
947,928,344,4875424,1800632
948,896,357,5276160,2224423
949,800,382,4525472,2226586
950,1024,369,5222144,1897023
951,800,387,4466080,2462637
952,800,357,3959808,1911705
953,992,487,5549728,2785362
954,928,393,5002880,2187220
955,832,405,4609888,2260206
956,800,347,4426208,1873499
957,864,411,4912992,2335423
958,864,395,4878496,2233802
959,800,348,4340544,1833447
960,992,444,5512384,2563204
961,992,401,5520896,2554324
962,992,404,5251680,2164641
963,864,332,4916704,2138249
964,640,326,3590496,1954598
965,800,364,4014304,1937189
966,1088,404,6072544,2301478
967,832,341,4688256,2203166
968,1088,444,5890272,2490261
969,640,300,3663776,1812418
970,864,392,4841312,2265529
971,960,348,4914304,1755422
972,1120,413,6054080,2364093
973,800,364,4675264,2251130
974,992,338,5640320,2085590
975,800,389,4173600,2159325
976,896,357,4765728,2094989
977,928,368,5147616,2028342
978,800,369,4464544,2074677
979,960,412,5472992,2436089
980,896,366,4583648,1964867
981,768,322,4500608,1999547
