i,sim_simt,sim_mimt,mea_simt,mea_mimt
151,1280,985,6920192,5278100
152,1280,996,7145120,5545451
153,1280,937,6956288,5052746
154,1248,912,6718976,4895755
155,1280,1040,7599712,5951704
156,1280,952,6898688,5075179
157,1280,937,6498944,4702557
158,1280,996,6890912,5179229
159,1280,1002,7166592,5675930
160,1248,943,6916864,5140246
161,1280,962,7015008,5124028
162,1248,940,6816000,5107428
163,1280,997,6406400,4918422
164,1280,931,6567072,4738036
165,1280,970,7047872,5351288
166,1280,979,7232128,5306341
167,1248,938,6948736,5235801
168,1280,976,7149376,5194523
169,1280,985,7178784,5542678
170,1280,926,7086304,5190624
171,1280,961,7250976,5126553
172,1280,931,6805440,4810278
173,1248,944,7108928,5405394
174,1248,974,7131584,5547047
175,1280,979,6821056,5004884
176,1248,925,7162272,5329527
177,1248,974,7081888,5494748
178,1248,965,6797600,5226465
179,1280,979,6998400,5177837
180,1280,977,6965344,5278049
181,1280,934,7136160,4979874
182,1280,965,7067136,5212145
183,1280,942,6899872,4948238
184,1248,958,6954464,5148081
185,1280,967,7201664,5244160
186,1280,1022,7028000,5437176
187,1280,914,7163904,4849046
188,1280,1000,7213440,5397205
189,1280,1011,7259712,5532600
190,1280,980,6976640,5179468
191,1280,945,7155584,5105359
192,1248,936,6931680,5222898
193,1280,967,7194880,5422224
194,1280,1015,6935424,5472780
195,1248,962,7551808,5688065
196,1280,975,6962592,5082817
197,1280,978,6593504,4921236
198,1280,978,7214592,5524554
199,1280,944,7103072,5241139
200,1280,946,7279648,5233393
201,1248,954,6869152,5367500
202,1280,944,6708096,4792163
203,1280,919,6650976,4700568
204,1280,971,6612448,5055414
205,1280,989,6943296,5318823
206,1280,976,7595424,5581403
207,1248,947,6638016,5019849
208,1280,1042,7352672,5845586
209,1280,961,7367904,5517083
210,1280,943,7116736,5349681
211,1280,984,7070912,5449203
212,1280,916,6902720,4938907
213,1280,963,7088096,5175658
214,1280,946,7081728,5055881
215,1280,922,6875136,4768582
216,1248,934,7074656,5367177
217,1280,995,7385152,5476623
218,1280,961,7054592,5136533
219,1280,974,6857184,5151784
220,1248,972,6800544,5306413
221,1280,985,7271136,5644190
222,1280,944,7271040,5362055
223,1280,904,7224992,5088919
224,1280,968,6988800,5122574
225,1280,981,7223424,5627466
226,1248,980,6631648,5145909
227,1248,934,6316160,4738649
228,1280,962,6886752,4961289
229,1280,984,7118176,5235656
230,1280,933,7333824,5036269
231,1248,968,6731552,5132191
232,1280,973,6987616,5228360
233,1280,956,6842816,5107503
234,1280,949,6964864,5164199
235,1280,965,7252352,5339327
236,1280,913,6893984,4735637
237,1280,1006,6780288,5231110
238,1248,950,6982144,5153872
239,1280,985,7238752,5441698
240,1280,935,7261984,5092325
241,1280,1015,7152896,5463593
242,1280,955,7097344,5240585
243,1280,956,6378592,4738134
244,1280,992,6708736,5111602
245,1280,997,6671552,5119165
246,1280,924,7275488,5175361
247,1280,938,6964000,5102485
248,1280,938,6309344,4555518
249,1280,1008,6867328,5456529
250,1280,927,7260832,5268386
251,1280,1003,7026048,5478162
252,1248,938,6927936,5228991
253,1248,929,6636384,4921287
254,1280,983,7014336,5409070
255,1280,989,7120640,5229101
256,1280,908,6947456,4741103
257,1280,1020,7166784,5723377
258,1280,1017,7008416,5593581
259,1248,976,6936000,5222116
260,1248,930,6902400,5180863
261,1248,935,6691104,4878512
262,1280,932,7178976,5181853
263,1280,989,7219456,5355436
264,1280,986,6937312,5115931
265,1280,934,7296192,5328113
266,1248,910,6616192,4829198
267,1280,952,7024736,5095332
268,1280,953,6669760,4916482
269,1280,970,7054912,5209559
270,1280,940,7031840,4936155
271,1280,974,7041952,5364577
272,1280,967,6909696,4992279
273,1280,1022,7336480,5849713
274,1248,934,6896672,4967984
275,1280,925,7149920,5027387
276,1280,922,7370976,5086685
277,1280,955,7107008,5110653
278,1280,925,7072384,4943793
279,1280,1015,6710208,5280134
280,1280,923,7164160,4967458
281,1280,960,6828864,5069460
282,1248,929,6710656,4967713
283,1280,925,7100352,4882878
284,1280,966,6679872,4998388
285,1248,912,7047488,4999443
286,1216,970,6558528,5221695
287,1280,979,7234432,5330528
288,1248,947,7045600,5394791
289,1248,925,7187136,5318300
290,1280,951,7283008,5250467
291,1280,957,7093664,5018736
292,1248,917,6635488,4776512
293,1280,980,7413888,5491317
294,1248,934,6959456,5207156
295,1184,897,6783360,5117448
296,1248,1017,7116768,5609932
297,1248,869,6964928,4882850
298,1280,932,6714336,4893068
299,1216,905,6831968,5160844
300,1280,1001,7422976,5487063
301,1280,976,6800288,5049038
302,1280,959,6917216,5282648
303,1280,968,7223840,5319874
304,1280,1030,7704640,6027104
305,1280,919,7437664,5241044
306,1248,938,6665120,4821972
307,1280,938,6790848,4857138
308,1280,973,7224288,5551131
309,1248,977,6432960,4994020
310,1280,891,6945440,4870625
311,1280,933,7052736,4947823
312,1280,1035,6948736,5606228
313,1280,965,6686880,5065722
314,1280,948,6971616,4938898
315,1280,948,7186656,5219815
316,1280,970,6817952,5036035
317,1280,973,6938496,5144996
318,1280,882,6637824,4455831
319,1280,945,7049984,5238954
320,1280,967,6856896,5169465
321,1280,959,7254816,5427860
322,1280,995,7355296,5819196
323,1280,951,7134912,5277034
324,1280,989,7699808,5789371
325,1280,965,6981952,5138622
326,1280,1008,7322880,5655480
327,1216,979,6615296,5349245
328,1280,912,6982400,4686634
329,1280,932,7600672,5493443
330,1280,957,6659616,4974855
331,1280,970,7148512,5177992
332,1280,972,6982240,5116406
333,1248,990,6751360,5251331
334,1280,987,7258784,5497916
335,1280,897,6804512,4793046
336,1280,966,6975328,5206971
337,1280,905,6929376,4839639
338,1280,978,6777728,5169336
339,1280,987,7131136,5430211
340,1280,978,7352800,5405364
341,1280,929,7140928,4986633
342,1280,975,7098080,5463939
343,1280,966,7078976,5336273
344,1280,940,6794464,4742594
345,1280,994,7001056,5426850
346,1248,976,6593984,5052612
347,1280,966,6910752,4942663
348,1280,1000,6655936,4913397
349,1280,903,6565152,4551738
350,1280,972,7323008,5374883
351,1216,939,6839072,5299323
352,1280,990,7060672,5231616
353,1216,896,6873120,5096840
354,1280,870,7205824,4833976
355,1280,989,7140576,5505121
356,1216,979,6664736,5331587
357,1280,931,7094336,4924807
358,1280,1033,6726944,5226764
359,1248,937,6559616,4835486
360,1248,966,6934080,5172010
361,1280,939,7117568,5305392
362,1248,887,6611520,4632615
363,1280,1005,7072448,5428252
364,1280,999,7233568,5650032
365,1280,981,7233376,5357423
366,1280,926,6904448,4880088
367,1280,916,7158880,5233390
368,1248,977,6882976,5273593
369,1280,968,6902656,5120931
370,1248,967,6630720,5064103
371,1280,1060,6914720,5548310
372,1280,993,7063680,5493725
373,1248,913,6980224,5064999
374,1216,989,6724256,5308753
375,1280,947,7018528,5046517
376,1280,997,7307040,5697916
377,1280,979,7188608,5358154
378,1280,971,7044928,5151560
379,1280,1011,6963392,5276585
380,1248,924,6660064,4903564
381,1280,928,7085952,4931097
382,1280,902,7045536,4787483
383,1280,939,7417408,5169243
384,1280,935,7139360,5264876
385,1280,960,7075392,5247688
386,1280,943,7061888,5156926
387,1248,913,7016352,5100664
388,1280,928,6923296,4889966
389,1248,929,6880576,5156489
390,1216,918,6796192,5144780
391,1280,981,6841216,5112297
392,1280,989,7147232,5316428
393,1280,960,7620864,5582953
394,1280,939,7242176,5161405
395,1280,1058,7175072,5919198
396,1280,978,7305632,5577663
397,1248,979,7027936,5283070
398,1280,937,7223136,5240264
399,1280,875,6587616,4458037
400,1280,955,7400384,5515351
401,1280,1003,7486208,5693528
402,1280,923,6497152,4686358
403,1280,1005,6859360,5320138
404,1216,943,6645760,5007581
405,1280,929,6828928,4938482
406,1280,993,6934304,5111502
407,1280,974,7226272,5209433
408,1248,960,6889184,5131954
409,1280,1000,7270912,5455148
410,1248,965,6633120,5100173
411,1248,936,7010144,5077944
412,1248,918,7037472,5269407
413,1280,914,7179616,4879311
414,1248,1004,7044928,5605914
415,1248,961,6843808,5061446
416,1248,904,6878784,4999123
417,1280,965,7341312,5309641
418,1280,971,7273152,5627717
419,1248,945,7175488,5457590
420,1280,971,6909760,5159646
421,1248,867,7125536,4931812
422,1280,978,7138304,5320136
423,1280,976,7341216,5359311
424,1280,932,7404704,5431345
425,1280,997,7024288,5284342
426,1280,977,7118464,5203986
427,1248,896,6915584,4911226
428,1280,952,7065504,5277186
429,1280,912,7146080,4957195
430,1280,914,6897792,4815390
431,1280,965,7058976,5155556
432,1280,879,6733472,4528305
433,1280,927,7034336,5056319
434,1280,984,6612480,5052604
435,1280,995,7263584,5584560
436,1280,937,7072352,5210578
437,1280,975,6621664,4954763
438,1280,1000,6654272,5077886
439,1280,1010,6986112,5275736
440,1280,950,7295328,5483540
441,1280,934,6563872,4762093
442,1280,1024,7056704,5444203
443,1280,957,6887776,4965597
444,1280,979,7001056,5406546
445,1216,942,6840800,5328178
446,1280,953,6955744,5196574
447,1280,988,6925440,5339498
448,1280,938,7093664,5218592
449,1280,896,7230912,4882944
450,1280,985,7151680,5508821
451,1280,953,7274848,5436136
452,1280,998,7024512,5287852
453,1152,882,6139104,4626595
454,1248,936,7081472,5147190
455,1248,919,6529344,4784805
456,1248,906,6554944,4691255
457,1248,858,6875456,4536212
458,1248,1048,7205952,6041399
459,1280,938,7071104,4931927
460,1280,962,7075136,5287390
461,1280,904,7036960,4809319
462,1280,955,7025152,4994153
463,1248,946,6883040,5262751
464,1280,966,7234240,5304270
465,1280,923,6998752,5046957
466,1280,932,7341088,5330362
467,1280,943,7214688,5345679
468,1280,940,7391872,5226871
469,1280,948,6805024,4992003
470,1280,936,6871072,4809441
471,1280,963,6821600,5074115
472,1280,964,7169312,5192463
473,1280,888,7336608,5076661
474,1280,934,7057984,5035656
475,1280,1046,7016768,5552396
476,1280,1006,7088864,5583313
477,1280,922,7195360,5105469
478,1184,888,6432832,4853865
479,1280,980,7425600,5481955
480,1280,963,6730336,4933922
481,1280,956,7311328,5448092
482,1216,926,6250208,4704885
483,1280,955,6830912,4903750
484,1248,924,6967136,5207710
485,1280,990,6682336,5109048
486,1280,940,7253152,5146332
487,1280,950,7045600,5305496
488,1280,947,6918368,5047704
489,1248,986,6717344,5257827
490,1280,908,7066880,4800307
491,1280,900,7113568,5055955
492,1248,972,6648000,5170889
493,1280,953,7340864,5285762
494,1280,951,6915680,4923139
495,1280,959,6933504,4998009
496,1280,1046,6539968,5317272
497,1248,946,6979456,5321562
498,1280,910,7010496,5017663
499,1280,935,7165984,5233744
500,1248,952,6611936,5011021
501,1280,955,7346400,5328981
502,1280,963,6973056,5016260
503,1248,976,6796320,5201421
504,1280,959,6879584,4963158
505,1280,933,7152640,5196286
506,1280,909,6750208,4817551
507,1280,977,6844768,5038257
508,1280,929,7289216,5323063
509,1280,1010,7494688,5843538
510,1280,998,7044576,5531514
511,1184,930,6431424,5026496
512,1280,913,7191776,5177465
513,1280,896,7014880,4765913
514,1280,958,6877184,5074735
515,1280,958,6922656,5153824
516,1280,950,6856064,5096433
517,1248,931,6847808,5083498
518,1280,895,7023104,4821437
519,1280,980,6922784,5106395
520,1280,966,7063520,5174531
521,1280,1004,7133184,5414679
522,1280,971,7196352,5311745
523,1280,974,6769888,5141698
524,1280,912,7197888,5194254
525,1280,967,7172448,5222885
526,1248,980,6722944,5251224
527,1280,949,7266432,5285986
528,1216,865,6377568,4519367
529,1280,946,6714240,4775899
530,1280,1018,7067744,5671209
531,1280,953,6975264,5024415
532,1248,898,6412576,4554047
533,1248,883,7145600,5042232
534,1280,910,7072032,4997017
535,1280,964,6799584,5126218
536,1280,956,7191744,5301796
537,1280,970,7091168,5132376
538,1280,920,6629376,4820141
539,1280,977,6962976,5063662
540,1280,953,7136608,5310447
541,1280,930,7247520,5264521
542,1280,977,7173952,5266489
543,1280,958,6924032,4983226
544,1248,941,6613344,4982925
545,1280,1046,7227040,5869119
546,1280,1002,7079328,5327265
547,1248,985,6616032,5131964
548,1280,1005,6997728,5243463
549,1280,980,6960544,5161714
550,1248,943,7053216,5348204
551,1280,995,7127008,5354236
552,1280,1028,6891968,5445160
553,1280,977,6994016,5154852
554,1280,961,7248000,5165106
555,1280,962,7194976,5419491
556,1248,983,7011136,5328880
557,1248,921,7030304,5216128
558,1280,954,7182656,5396815
559,1280,956,6794848,5008937
560,1280,993,7229376,5411866
561,1280,940,6901536,5026908
562,1280,956,7280672,5415629
563,1280,956,7036896,5183237
564,1280,920,6719872,4748629
565,1280,1006,7100352,5482319
566,1248,981,6882528,5406733
567,1280,1007,6797024,5322487
568,1280,989,7082784,5328854
569,1280,970,7135712,5292936
570,1280,987,7349728,5453633
571,1280,970,7282176,5365923
572,1280,917,7305792,5277525
573,1280,1021,7183008,5723272
574,1280,903,7306592,4993510
575,1248,968,7039616,5317808
576,1248,958,6898528,5282504
577,1280,943,7094016,5237217
578,1280,972,7080000,5202277
579,1280,953,7354176,5498994
580,1280,966,7055776,5160407
581,1280,983,7116448,5450103
582,1216,957,6801184,5380382
583,1280,964,7202656,5198300
584,1216,957,6917344,5423497
585,1280,953,7282784,5263653
586,1280,1000,6681760,5148968
587,1280,934,6532896,4684416
588,1280,965,6935008,5044016
589,1280,980,7315200,5424262
590,1248,1020,6914784,5592455
591,1280,937,7486464,5260825
592,1216,893,6984000,4890127
593,1280,977,6930848,5369211
594,1280,915,7141376,4980085
595,1248,936,6774944,4944342
596,1280,1016,6903712,5223176
597,1280,982,7192576,5605549
598,1216,956,6609344,5166719
599,1280,975,6795264,5054730
600,1280,966,6911200,5126281
601,1280,986,7016672,5146124
602,1280,952,7020672,5106998
603,1280,986,6908832,5153254
604,1280,1031,7064480,5717601
605,1280,959,7139296,5327543
606,1248,990,6913888,5503528
607,1280,904,6894080,4860648
608,1280,907,6878688,4872984
609,1280,897,7164928,4780894
610,1280,948,6736704,5028199
611,1280,957,7307104,5239496
612,1216,946,6345440,4858690
613,1248,968,7096704,5503639
614,1280,960,7013952,5158618
615,1280,944,7142752,5107734
616,1280,987,6644608,5131826
617,1280,986,6766112,5260941
618,1280,942,7170816,5115242
619,1280,998,7090080,5430798
620,1280,968,7275328,5516518
621,1280,936,7416832,5438009
622,1248,1025,6902912,5715452
623,1280,994,7190624,5422023
624,1248,987,6606880,5235883
625,1280,971,6720224,5123307
626,1280,948,6754304,4833516
627,1280,981,6828512,5335888
628,1248,928,6653984,4765698
629,1280,929,6815712,4905616
630,1280,919,7046720,5081051
631,1280,1012,7036192,5552294
632,1280,1038,7187104,5850427
633,1280,901,6858144,4847986
634,1248,966,6428736,4862331
635,1280,935,7168832,5286403
636,1280,1003,7068192,5436555
637,1280,958,7089248,5363595
638,1216,938,6761056,5214018
639,1248,981,6677824,5131868
640,1248,921,6665600,4893536
641,1216,932,6370688,4805147
642,1280,999,7104032,5332752
643,1280,930,6764640,4588851
644,1280,964,7063424,5096252
645,1248,947,6756704,4936638
646,1280,915,7257568,4991469
647,1280,957,6923520,5080820
648,1216,921,6532224,4964120
649,1280,864,6999072,4532699
650,1280,994,6955488,5216726
651,1280,981,7048192,5274347
652,1280,1005,7308416,5783242
653,1280,959,7169728,5343335
654,1184,963,6548160,5294165
655,1280,923,6976320,5134305
656,1248,976,6687168,5206155
657,1280,950,7095712,5069435
658,1280,940,6978144,4915314
659,1280,978,6768448,5143914
660,1280,979,6766592,5178963
661,1280,916,7204992,5214423
662,1280,985,7016288,5480794
663,1280,906,7306304,5104733
664,1280,981,6987840,5131178
665,1280,927,6995072,4993337
666,1248,960,6906784,5218052
667,1248,906,6829344,4813021
668,1216,933,6891456,5303078
669,1280,889,7067808,4762687
670,1248,947,6735936,5137728
671,1280,989,7226848,5434967
672,1248,998,6833472,5495744
673,1280,1005,6987328,5482747
674,1280,968,7004384,5093376
675,1248,1045,6652416,5416104
676,1248,920,6753440,4965410
677,1280,972,7172192,5449690
678,1280,972,7102144,5176917
679,1280,961,6759808,5046340
680,1280,978,7208928,5521991
681,1280,960,7509824,5448488
682,1280,1028,6937248,5556033
683,1280,1018,7005280,5503741
684,1248,952,7010624,5362341
685,1280,970,6892480,5024430
686,1280,985,7071648,5511870
687,1248,892,6582336,4560942
688,1280,967,7220224,5210186
689,1248,938,7046560,5342180
690,1280,951,7113696,5076364
691,1248,995,6890272,5512946
692,1248,870,6941600,4868598
693,1280,957,6703872,5066489
694,1280,986,6738752,5006954
695,1280,963,7308672,5484736
696,1280,931,6803040,4782219
697,1280,966,7063456,5124883
698,1280,1016,6736288,5266166
699,1280,1008,6703296,5208996
700,1216,958,6704608,5117937
701,1280,921,7280768,5228790
702,1280,971,7022720,5372771
703,1280,979,7237696,5544573
704,1248,955,7022592,5399648
705,1280,953,7216928,5219884
706,1280,984,7101792,5324807
707,1280,907,6676128,4724176
708,1280,1004,7572608,5795067
709,1248,962,6924704,5149512
710,1280,936,7326976,5253876
711,1248,965,6969088,5176740
712,1280,953,6602304,4903160
713,1280,986,7278944,5453526
714,1280,1003,6991552,5330191
715,1248,973,6800608,5265616
716,1248,989,7029216,5609917
717,1248,956,7215520,5615250
718,1280,959,7236672,5284966
719,1280,961,7177536,5376571
720,1280,1014,6875520,5464259
721,1248,947,6278688,4738296
722,1280,975,6938048,5109414
723,1280,962,6690976,4821258
724,1280,968,6971392,5313095
725,1280,934,7079680,5207778
726,1280,942,6723264,4816736
727,1248,974,6712768,5238325
728,1248,913,6759328,4964058
729,1248,935,6951552,5219550
730,1280,915,7052576,4841931
731,1280,944,7285120,5141619
732,1216,883,6429952,4627799
733,1280,983,7007168,5125499
734,1248,1017,6813120,5521316
735,1248,1028,6539136,5368107
736,1280,954,6863584,4944758
737,1280,908,6967200,4973802
738,1248,972,6830496,5113248
739,1280,986,7120864,5313241
740,1280,954,6434688,4803582
741,1280,979,7151072,5296551
742,1280,928,6917600,4995154
743,1280,963,6874944,4928917
744,1248,969,6608608,5074066
745,1280,991,7224576,5597405
746,1280,929,7065824,4888124
747,1248,940,6701312,4961748
748,1280,999,7025760,5301669
749,1280,941,7173088,5376779
750,1248,901,6974688,5162560
751,1280,1008,6984096,5482658
752,1280,966,7317376,5379554
753,1280,970,7002112,5320697
754,1280,971,7160672,5502066
755,1280,1040,7165056,5719065
756,1248,901,6964160,4811809
757,1280,942,7050272,4956741
758,1248,955,6647264,5117636
759,1280,997,7080896,5497647
760,1280,1026,7181184,5683706
761,1280,952,7190720,5245917
762,1280,966,7004288,5140192
763,1280,990,7206208,5599527
764,1280,949,7063264,4994943
765,1280,1000,7237536,5752893
766,1280,960,7182528,5274118
767,1280,964,7299744,5393340
768,1280,938,7063552,5211781
769,1248,968,6983488,5384418
770,1280,968,7121696,5157943
771,1280,994,7145504,5411198
772,1280,985,7291296,5409945
773,1280,982,6778752,5138497
774,1280,943,7191680,5301931
775,1280,995,6893152,5410982
776,1280,905,7192704,5211464
777,1280,1041,7597600,5967320
778,1280,960,7222336,5456127
779,1280,921,7618720,5306798
780,1280,968,7662688,5657934
781,1280,959,6926176,5006144
782,1248,939,6798912,5190311
783,1280,1011,7138784,5414273
784,1248,931,6637152,4905777
785,1248,990,6785760,5374161
786,1280,941,6593216,4782754
787,1280,971,6932800,5281809
788,1280,911,7069504,4856507
789,1280,989,7063040,5404492
790,1248,888,6933664,4812035
791,1248,872,6683008,4477001
792,1248,1002,6454080,5110777
793,1280,988,7490528,5601346
794,1280,892,6993152,4650552
795,1280,982,7545088,5569283
796,1280,949,6751904,4919247
797,1280,1020,7092064,5697112
798,1280,1009,7202240,5742366
799,1248,952,6882752,5283140
800,1280,939,7605216,5443027
801,1280,927,7269984,5316515
802,1248,925,6656832,4770671
803,1248,922,6763424,4984544
804,1280,941,7172512,5356997
805,1280,905,7043360,4888670
806,1280,958,6975744,5055173
807,1280,965,7153920,5395187
808,1248,957,6882304,5136696
809,1216,986,6991104,5500258
810,1280,944,6997280,4961809
811,1280,989,7072896,5260892
812,1280,978,7307584,5605566
813,1280,958,7700896,5609152
814,1280,955,6835232,5050048
815,1280,1017,7372864,5758617
816,1280,915,6907104,5047538
817,1248,1026,6632864,5480771
818,1248,987,6609248,5036442
819,1280,949,6854624,4968569
820,1280,964,7060576,5183210
821,1280,939,7260832,5353437
822,1216,972,6283936,5003588
823,1280,895,6841280,4857568
824,1248,971,7067328,5549415
825,1248,929,6921728,5196735
826,1248,907,7177408,5050530
827,1280,965,7138656,5184432
828,1280,930,7176192,5248086
829,1248,935,6711744,5055828
830,1280,964,7259328,5333366
831,1280,941,7034848,5150691
832,1216,881,6451808,4647669
833,1280,940,6704160,4766272
834,1280,1043,7256800,5753820
835,1280,870,7026144,4640824
836,1280,973,6693312,4929539
837,1280,917,7115872,4936892
838,1248,957,6571040,5052202
839,1216,901,6520064,4809206
840,1248,933,6652704,4789427
841,1280,992,7533280,5701877
842,1280,958,7240640,5290525
843,1280,913,7642752,5260756
844,1248,973,6977856,5475769
845,1248,917,6766016,5009693
846,1248,1002,6888800,5581994
847,1280,995,7358432,5687589
848,1248,973,6956992,5493450
849,1280,1016,6865824,5416792
850,1280,953,7277888,5425583
851,1216,893,6647552,4768494
852,1280,924,7083488,4956201
853,1280,975,7170624,5532803
854,1280,926,7220160,4971597
855,1280,964,7079648,5197854
856,1280,970,7179776,5530969
857,1248,1009,6912672,5462731
858,1248,924,7082304,5064199
859,1280,948,7112256,5144906
860,1280,943,7455648,5559167
861,1280,914,7272896,5270296
862,1248,933,7084544,5147733
863,1280,973,7391712,5595846
864,1248,962,6858912,5274060
865,1280,1024,6924544,5590898
866,1280,951,6936160,4990794
867,1248,956,6644736,4951644
868,1216,883,6739776,4874929
869,1280,968,6999808,5116017
870,1280,945,7057472,5301001
871,1280,970,7068096,5350245
872,1280,882,7369024,5000221
873,1248,956,6874560,5284367
874,1280,951,7300832,5502584
875,1280,1007,7107520,5651408
876,1280,954,6792320,4943504
877,1280,984,6584416,5021337
878,1280,1012,7131552,5433679
879,1280,1007,7342720,5744029
880,1280,955,6967232,5214284
881,1280,978,7260992,5424742
882,1280,933,7036160,5199836
883,1280,1002,7384544,5564303
884,1280,999,6623552,5113983
885,1280,1011,7099424,5495129
886,1280,977,7103424,5288602
887,1280,958,6921504,4953123
888,1280,920,7005632,4880972
889,1280,942,7317600,5279109
890,1248,886,6766016,4637511
891,1280,981,6953984,5377677
892,1280,948,7074816,5253668
893,1280,876,6821376,4736313
894,1280,981,7115744,5494819
895,1280,921,7166016,5210566
896,1280,913,6968032,4979496
897,1280,1001,7202368,5581289
898,1280,948,7177952,5138464
899,1280,945,6910528,4971133
900,1280,981,6937696,5319306
901,1280,937,7017728,5065884
902,1280,967,7488640,5653801
903,1280,944,6943488,5005091
904,1280,946,7291360,5123055
905,1280,1011,7376512,5888000
906,1248,951,6546624,5022619
907,1280,957,7087840,5284712
908,1248,959,7637920,5721118
909,1248,942,7046912,5332861
910,1248,991,6826656,5353556
911,1280,956,7342528,5367765
912,1280,1007,6899392,5441559
913,1280,1005,6989792,5493601
914,1280,907,6758880,4570429
915,1280,975,6807296,5034835
916,1184,925,6431232,5072577
917,1280,985,6789056,5083802
918,1248,927,6565376,4846013
919,1280,1028,7162080,5790232
920,1280,936,7076576,5230957
921,1280,913,6722656,4897416
