i,sim_simt,sim_mimt,mea_simt,mea_mimt
198,640,488,2620096,1958040
199,608,455,2461792,1841079
200,640,477,2572384,1899025
201,608,469,2476432,1874770
202,640,484,2664464,1968394
203,640,457,2616576,1857065
204,608,505,2485888,2052012
205,560,421,2182224,1616382
206,640,427,2608656,1675089
207,592,483,2470704,1994021
208,640,495,2479696,1900946
209,640,483,2649904,1984470
210,640,475,2606992,1882800
211,640,464,2652272,1880842
212,624,511,2485616,1997408
213,624,494,2493984,1924320
214,624,449,2600064,1838778
215,640,519,2654752,2137835
216,640,527,2639712,2135821
217,640,505,2567728,1989819
218,640,468,2600736,1868845
219,640,506,2544128,1963320
220,592,436,2286608,1652517
221,640,472,2679184,1944184
222,640,478,2586624,1856633
223,640,507,2566432,1999377
224,624,481,2575344,1944536
225,640,467,2648000,1921014
226,640,483,2632096,1931221
227,640,457,2601680,1806028
228,624,463,2547600,1876428
229,640,470,2668784,1912908
230,640,478,2638624,1886788
231,624,457,2510736,1812173
232,608,459,2459168,1842174
233,624,476,2496000,1871995
234,624,488,2553440,1957458
235,640,445,2551360,1754909
236,640,464,2601616,1831732
237,640,457,2665008,1887462
238,640,488,2568656,1935257
239,640,491,2609856,1963409
240,608,471,2490320,1914848
241,640,457,2586496,1801929
242,640,481,2537952,1884799
243,624,487,2504912,1964146
244,624,474,2571296,1947807
245,640,506,2597120,2003175
246,640,474,2601936,1921353
247,592,429,2345504,1671066
248,592,444,2411296,1793560
249,624,491,2440432,1912103
250,624,474,2645040,1973387
251,624,493,2496656,1958812
252,624,459,2430496,1760589
253,624,475,2588432,1937885
254,640,466,2552608,1812670
255,624,489,2506880,1924070
256,608,465,2433120,1840797
257,624,483,2452336,1885760
258,624,498,2500064,1950685
259,640,501,2664816,2033372
260,640,500,2540672,1951429
261,624,470,2561184,1910812
262,608,439,2422304,1739828
263,624,463,2580672,1867606
264,640,440,2552896,1732236
265,640,461,2554960,1796644
266,592,467,2317056,1807654
267,640,449,2612688,1823270
268,608,473,2436192,1883758
269,640,486,2603104,1951812
270,640,510,2583216,2037339
271,608,468,2500720,1917710
272,560,438,2322944,1770392
273,640,487,2559440,1891137
274,592,428,2384704,1678072
275,640,489,2606432,1946058
276,608,440,2436144,1717163
277,640,454,2597968,1785837
278,624,491,2543840,1966547
279,640,498,2683024,2065048
280,640,454,2608448,1809842
281,624,476,2510544,1875356
282,640,489,2573088,1936372
283,640,491,2618688,1979323
284,640,514,2606352,2031142
285,640,500,2701792,2061838
286,624,499,2616032,2052460
287,640,467,2691488,1888502
288,624,508,2484608,2006047
289,608,463,2362512,1772932
290,640,477,2495840,1828548
291,608,486,2481168,1968185
292,640,470,2621008,1912782
293,560,465,2188496,1804554
294,640,475,2604192,1917842
295,624,502,2505280,1993594
296,640,495,2582048,1935915
297,608,461,2441264,1841706
298,640,489,2556304,1935936
299,624,494,2551760,1983349
300,624,467,2404848,1748322
301,576,454,2288896,1762592
