i,sim_simt,sim_mimt,mea_simt,mea_mimt
85,58,45,257060,204627
86,56,50,231388,206413
87,58,53,240290,219943
88,68,59,293708,257383
89,76,71,313768,293843
90,84,63,331262,250561
91,54,51,221920,210058
92,60,52,244164,214296
93,42,42,178410,176954
94,68,59,284906,248019
95,48,46,212602,203875
96,66,61,254894,235926
97,62,58,240782,225023
98,58,50,240362,207890
99,68,63,265422,244540
100,76,68,287942,257400
101,50,45,204240,184818
102,64,50,246626,195075
103,82,72,320954,282834
104,64,54,245564,206356
105,78,77,320384,315696
106,74,73,287926,283736
107,74,68,303068,279915
108,64,59,252112,232658
109,78,67,304560,260613
110,76,76,302644,301916
111,72,67,269394,250078
112,62,56,227108,204117
113,62,52,246940,209131
114,80,65,310590,247941
115,52,51,209058,204349
116,78,66,296222,251028
117,70,64,266552,242989
118,70,62,261754,232831
119,68,64,245086,229599
120,64,64,248326,247770
121,62,59,255764,243281
122,78,72,292030,270628
123,62,59,253296,241258
124,62,56,238208,215163
125,66,59,260716,233110
126,76,63,306904,251916
127,78,72,308350,282962
128,58,55,231176,218736
129,62,61,251092,246549
130,76,62,304868,249927
131,62,59,247026,234479
132,62,59,251382,239933
133,58,58,237618,236936
134,74,60,292512,237151
135,86,80,337074,315210
136,68,61,274712,246854
137,92,88,362172,347888
138,56,54,228178,217677
139,56,54,223960,213648
140,82,75,316210,289734
141,86,74,325962,277883
142,60,59,248112,242907
143,68,56,273730,229898
144,76,69,280208,253878
145,68,64,261178,244699
146,60,58,245860,238375
147,72,66,286176,262627
148,64,61,258950,246235
149,72,67,270120,251083
150,64,60,273444,256620
151,60,52,244104,211722
152,58,54,245318,229629
153,72,57,274194,216717
154,84,74,339758,299494
155,52,51,203500,199160
156,66,56,267556,226458
157,56,48,224304,193948
158,78,61,301058,236082
159,86,60,353656,248511
160,76,64,291824,245973
161,64,64,257336,256810
162,58,58,231056,230500
163,60,59,236472,232083
164,78,68,302406,261944
165,80,78,300964,293194
166,86,72,346876,289950
167,58,52,223958,200774
168,72,70,277784,269595
169,52,51,207406,200767
170,66,65,275108,269905
171,66,57,279090,239953
172,60,49,255154,211887
173,76,72,301324,286078
174,70,66,274524,257952
175,78,60,313670,243687
176,86,67,339994,263114
177,56,54,235032,225359
178,68,61,273394,245448
179,70,66,266590,250756
180,74,67,296658,269137
181,76,63,315764,263496
182,76,74,305386,297138
183,70,66,303228,286081
184,80,65,314440,253488
185,58,57,239706,235478
186,74,67,298522,271128
187,66,60,260896,238358
188,70,53,285686,215513
189,78,66,323234,273390
190,60,58,233814,225874
191,52,50,200678,192848
192,52,50,216406,207807
193,62,59,255128,243600
194,60,58,247928,239866
195,62,62,242452,241870
196,72,59,286822,237129
197,66,64,266394,257915
198,72,69,294002,282840
199,84,73,342536,299726
200,58,57,247340,242749
201,70,62,272768,242495
202,80,67,308000,258959
203,78,69,298544,259310
204,64,48,260052,193923
205,76,75,291046,286655
206,70,55,285638,226482
207,74,65,301392,265453
208,66,60,266900,243044
209,72,64,266298,235316
210,58,56,232390,224441
211,78,62,303762,241981
212,62,53,259050,223779
213,68,60,264642,231577
214,66,66,264482,263794
215,62,47,233176,178818
216,52,51,211880,207320
217,54,53,208680,202917
218,64,62,256374,248533
219,70,56,287040,233050
220,68,66,261918,253940
221,62,61,238194,233461
222,62,55,262878,235652
223,62,58,247020,230291
224,80,69,315700,274218
225,72,66,269506,246856
226,68,66,291642,282576
227,72,68,273802,257194
228,64,61,254906,241217
229,68,60,279544,247353
230,70,69,284100,279794
231,70,69,267170,262921
232,66,56,265146,225775
233,62,51,250944,208587
234,68,62,267884,244342
235,70,62,283632,248534
236,50,50,202906,202336
237,76,68,308608,277165
238,74,57,295190,228240
239,46,43,192090,179949
240,52,52,214258,213646
241,54,52,232444,224587
242,66,65,261092,256448
243,60,51,244512,204667
244,62,57,249800,229693
245,60,58,245282,237338
246,60,50,263212,223846
247,78,70,315520,285129
248,66,62,263734,247686
249,56,53,238288,226011
250,56,53,227560,214767
251,62,58,257372,239449
252,68,66,271566,261244
253,62,54,242928,210924
254,78,60,313988,243664
255,52,47,214706,195338
256,66,65,265196,260989
257,62,59,255392,242405
258,78,76,322670,313861
259,66,63,272338,260568
260,92,80,376056,324806
261,50,49,200784,196419
262,52,49,219662,206175
263,70,69,270446,266123
264,70,59,289764,245135
265,66,62,257762,242610
266,80,69,327106,283382
267,50,50,201242,200712
268,56,53,225082,213709
269,80,78,316286,305758
270,60,46,244274,190326
271,82,67,318428,260252
272,70,65,277426,258338
273,76,73,315082,303106
274,76,64,296896,249734
275,62,53,257992,221095
276,52,52,209604,208922
277,68,57,284612,241798
278,68,62,286000,263016
279,54,50,222456,205955
280,62,57,243648,224547
281,64,64,255988,255376
282,74,67,289472,262433
283,70,62,281156,248530
284,76,75,306498,302268
285,62,52,236594,199057
286,82,67,335096,275862
287,66,58,253970,221298
288,74,60,296640,240103
289,68,65,275266,263139
290,66,61,269652,247735
291,76,70,317500,294648
292,68,64,292510,275951
293,74,73,302286,297221
294,54,52,215550,206888
295,62,54,244700,212840
296,62,61,243462,238532
297,56,52,211688,195865
298,60,56,244094,226284
299,78,72,302566,279955
300,66,57,279396,243855
301,62,57,241824,220169
302,70,70,270558,270020
303,66,59,275738,244410
304,70,64,298362,270847
305,72,69,282624,270569
306,72,60,296602,247297
307,50,45,195532,176088
308,68,66,242798,234723
309,64,57,254174,227924
310,74,62,310874,263022
311,60,48,247974,201422
312,74,64,295444,256951
313,62,57,237862,218662
314,78,68,303572,264761
315,70,70,266158,265478
316,72,70,287270,279060
317,64,58,253420,230955
318,64,64,243696,243066
319,56,49,228610,201134
320,68,59,269326,235938
321,64,58,258386,233778
322,74,62,297492,250997
323,50,50,205534,205018
324,54,52,216346,208021
325,70,59,276926,229878
326,72,50,283694,197743
327,78,70,323206,288956
328,72,63,278102,245126
329,62,59,263302,247599
330,60,55,249422,229365
331,76,73,306046,293957
332,58,50,239928,208018
333,64,62,241894,233930
334,64,61,257626,245810
335,70,59,276104,234700
336,72,66,283912,260558
337,72,61,281194,237684
338,68,66,277540,269401
339,64,58,258428,234679
340,56,47,229190,193274
341,80,75,313924,293966
342,70,59,286318,241713
343,56,55,230274,225905
344,54,50,205454,190137
345,60,59,235850,231428
346,78,64,326866,273682
347,68,64,275336,259111
348,78,64,317336,258771
349,72,67,286114,266547
350,62,57,247570,228117
351,62,61,255004,250940
352,50,48,197752,189589
353,58,54,230844,215479
354,46,46,181524,180926
355,62,60,242912,234793
356,78,68,298706,260413
357,66,61,259476,240716
358,50,47,207754,195491
359,66,62,282832,265972
360,62,57,247408,227472
361,46,45,193224,189016
362,58,51,235420,207823
363,82,65,320156,253169
364,64,57,263804,231534
365,62,57,244410,225927
366,86,84,336810,328766
367,76,65,308414,266526
368,64,61,254798,243239
369,60,56,241154,225780
370,72,70,277144,268899
371,72,67,271724,252893
372,82,74,320886,286382
373,78,71,322442,291467
374,60,55,246172,226271
375,70,67,281898,268241
376,56,50,222958,199059
377,86,75,344752,302057
378,66,58,264950,234699
379,74,65,299226,265080
380,68,64,284880,264750
381,48,46,194416,186074
382,62,56,238512,215146
383,88,71,337600,269244
384,62,59,244086,232728
385,78,69,325920,289051
386,64,52,279276,227650
387,54,51,217706,206209
388,48,43,200340,180552
389,50,49,203288,198948
390,58,57,218328,214124
391,52,44,223830,191334
392,60,55,251228,231382
393,70,69,266378,262174
394,70,65,284332,263965
395,82,67,335812,272576
396,72,71,273614,269041
397,78,64,299872,246624
398,76,65,290654,250080
399,80,74,323056,296990
400,50,50,192442,191928
401,70,58,280778,235295
402,62,56,242528,219190
403,68,61,263950,236174
404,60,60,234684,234148
405,68,67,282892,278080
406,58,57,224570,220007
407,46,44,187614,179018
408,70,64,273196,245824
409,60,53,233330,206125
410,58,57,255436,250715
411,62,59,258438,243309
412,68,54,259944,202963
413,58,56,230096,221332
414,60,53,241168,208281
415,64,61,251958,239919
416,62,58,244732,229264
417,68,65,263698,252138
418,58,56,240318,231767
419,52,47,217542,197871
420,60,56,251016,232288
421,58,56,240196,231356
422,58,44,237906,181958
423,70,62,283502,249411
424,52,50,224418,216143
425,66,61,265174,245518
426,54,47,221490,194873
427,62,62,252180,251646
428,60,56,229562,211313
429,54,54,217258,216678
430,74,70,297780,282565
431,62,61,245054,240535
432,56,51,216494,197095
433,70,63,277176,245178
434,58,45,239080,187298
435,72,71,282940,278557
436,58,55,249850,237442
437,68,63,275100,255023
438,72,66,285086,260467
439,62,50,243166,199209
440,56,55,242092,237776
441,70,65,282192,256014
442,72,66,285840,263455
443,50,45,213006,193642
444,72,68,293876,277391
445,66,64,271306,263078
446,52,50,194204,185633
447,62,61,253518,249127
448,56,51,227080,208070
449,82,59,314670,230649
450,66,64,268330,260262
451,68,55,280388,229803
452,70,65,291364,271414
453,68,67,282736,277813
454,56,51,232076,212822
455,74,70,289824,272335
456,52,47,214586,195053
457,62,61,250080,245754
458,64,64,256968,256354
459,64,52,255048,209170
460,56,47,234680,198621
461,72,61,294560,246807
462,58,55,231688,215427
463,66,61,248714,229961
464,70,66,290354,274727
465,54,48,215152,192319
466,74,66,292156,261617
467,50,45,205192,185112
468,62,61,256820,251388
469,58,51,243750,216836
470,64,53,248666,200247
471,62,58,247866,231822
472,82,67,328968,266043
473,66,64,268216,259510
474,60,57,234122,222017
475,70,62,277886,244768
476,74,63,304024,260394
477,60,57,236802,224544
478,72,63,288686,255691
479,74,69,301222,281381
480,58,57,226676,222249
481,50,50,202774,202130
482,76,64,285254,239866
483,70,65,276912,257860
484,64,58,259364,234214
485,74,62,318106,265536
486,62,55,245108,216888
487,52,49,222120,209480
488,64,60,260296,244888
489,64,55,258206,222242
490,70,57,276958,228197
491,58,55,244852,232703
492,64,57,246228,219799
493,76,66,302694,257110
494,60,57,249956,237875
495,86,74,326118,277962
496,66,61,254514,236258
497,68,52,271546,211239
498,60,51,246472,208179
499,50,42,198320,168286
500,72,62,284620,246247
501,60,57,240176,227995
502,64,58,246496,223315
503,78,64,301128,243886
504,60,58,230730,221049
505,84,75,329796,294620
506,72,66,293024,269043
507,70,61,291330,255047
508,62,58,238888,222934
509,56,51,226822,206942
510,72,67,297790,275865
511,48,46,210940,203169
512,58,47,255860,209127
513,62,58,244358,228757
514,74,73,287586,282923
515,72,66,281166,258472
516,62,53,235378,201979
517,68,66,281050,272983
518,88,72,350916,288293
519,70,65,267970,249107
520,76,69,295018,265981
521,74,64,289796,248926
522,70,69,276838,272264
523,68,68,261536,260840
524,70,58,290792,245298
525,68,61,274508,243898
526,62,61,244322,240362
527,58,49,233196,197889
528,64,58,266108,242706
529,60,45,244524,186366
530,70,58,277896,232957
531,66,54,254962,207357
532,78,65,329460,278344
533,68,64,278016,262604
534,44,43,179384,175328
535,60,56,244970,229361
536,72,59,291788,237694
537,60,48,240134,194604
538,64,59,252000,232703
539,54,54,213076,212412
540,52,49,210392,198756
541,56,55,220916,216454
542,68,58,271330,229840
543,56,45,229504,187277
544,56,55,223398,219592
545,66,64,274884,266654
546,68,61,272132,244613
547,76,72,300170,284238
548,74,66,297592,266413
549,52,49,223814,212234
550,66,54,269884,218097
551,54,53,241136,235354
552,88,70,339090,273390
553,76,68,297074,265640
554,60,50,250206,211775
555,70,69,295776,291090
556,60,56,227746,212663
557,48,46,200122,191433
558,70,67,275406,263648
559,64,55,256386,222291
560,68,63,270436,250968
561,62,54,223598,191446
562,82,73,344426,309209
563,76,72,310956,295526
564,92,65,366560,263433
565,68,57,275528,226880
566,78,61,312020,245629
567,78,67,288160,244634
568,60,46,246362,193083
569,70,63,272284,244758
570,74,66,303450,272403
571,72,59,283152,233762
572,70,64,284508,260906
573,66,59,265756,234100
574,68,59,279920,242574
575,74,67,289514,259778
576,56,53,228874,217146
577,50,47,186812,172083
578,80,74,326876,302979
579,74,72,277266,269368
580,74,65,294184,258661
581,62,58,247400,231676
582,66,58,256472,226048
583,82,74,323788,292256
584,56,52,224826,208665
585,68,64,275498,255973
586,50,49,195880,191615
587,74,62,293666,249798
588,72,69,275536,263819
589,60,54,233570,208107
590,82,72,326896,286160
591,68,62,271850,248645
592,68,62,277878,253181
593,72,64,292030,260764
594,64,53,253586,211691
595,70,70,273734,273170
596,76,68,297866,262064
597,68,66,280604,272335
598,60,56,235272,215134
599,60,54,236420,214204
600,50,43,199664,170490
601,64,60,259542,244776
602,58,55,225424,213872
603,68,66,259956,252075
604,70,65,266002,246990
605,60,52,246404,214466
606,70,64,274828,252115
607,62,59,251582,239952
608,70,65,293972,271005
609,60,60,231858,231146
610,84,79,306958,286918
611,56,55,206162,201832
612,58,54,244984,227097
613,62,54,259778,229432
614,76,71,277976,259485
615,66,63,264290,252171
616,58,52,225286,197174
617,58,57,239186,234941
618,80,76,310700,293428
619,62,60,242346,234225
620,72,64,301652,270649
621,62,62,257570,256756
622,76,73,291598,279885
623,82,67,339536,278976
624,78,69,310780,276665
625,66,61,260530,241267
626,68,56,258480,214776
627,64,59,254682,231889
628,64,63,263894,259141
629,72,58,282264,230112
630,60,59,234852,230164
631,60,54,238258,215334
632,72,62,288916,246422
633,66,65,276422,270457
634,66,65,267178,262593
635,64,62,246786,238346
636,56,55,226518,222204
637,84,79,343526,322619
638,62,57,250138,229701
639,80,67,319064,267381
640,68,67,275950,271569
641,70,55,282362,220690
642,54,53,213982,209085
643,70,60,274000,237152
644,58,54,238146,221554
645,60,56,257456,240992
646,74,67,310492,282729
647,84,75,334566,298998
648,64,57,262598,235506
649,68,64,273992,258124
650,76,71,296168,276688
651,78,69,312074,276680
652,82,72,314926,270829
653,56,49,231028,204329
654,72,68,294910,279796
655,66,60,266172,242021
656,58,56,235054,227032
657,64,63,248004,243722
658,60,60,240006,239422
659,76,61,305560,245645
660,70,62,279972,249138
661,68,61,267352,240342
662,70,58,291116,240317
663,58,57,237160,232829
664,56,49,218696,192358
665,74,64,297816,258475
666,62,51,240590,196951
667,56,51,226574,205968
668,74,70,295500,279880
669,60,60,232620,231226
670,56,56,220550,220022
671,58,52,243530,219820
672,62,61,265250,260624
673,58,53,229118,208793
674,66,60,268570,245294
675,76,72,319756,301052
676,74,66,308934,273068
677,56,53,228164,216944
678,78,71,313820,286269
679,62,58,249826,234329
680,70,63,279856,250698
681,70,63,299076,270310
682,58,56,227768,219786
683,96,81,391042,329274
684,68,59,265802,231857
685,58,55,218570,207244
686,64,60,260018,244219
687,80,67,302070,254694
688,72,69,288916,276479
689,54,53,217124,212923
690,64,64,256134,255574
691,72,62,282342,243262
692,64,54,259292,217716
693,60,52,246754,214894
694,52,52,205458,204896
695,70,60,282242,244404
696,60,56,247196,231407
697,64,63,257974,253476
698,66,52,276182,221676
699,74,66,306138,274274
700,72,59,279820,230286
701,74,68,281846,259505
702,84,83,346006,341721
703,62,55,248506,221360
704,82,73,321864,285835
705,60,54,235772,213399
706,64,56,247188,216520
707,64,57,254408,223998
708,66,61,262338,242751
709,80,71,299720,265076
710,54,52,216476,206822
711,50,47,183178,171944
712,78,60,298914,230095
713,58,57,222584,218181
714,68,57,281804,239292
715,78,69,294990,259935
716,74,68,285434,260209
717,64,55,261992,224974
718,58,53,235870,215681
719,58,57,232486,228184
720,74,62,283408,237365
721,80,73,320536,294163
722,82,67,346124,286015
723,52,51,208814,204750
724,72,65,272036,245541
725,74,67,291580,264795
726,60,59,245668,241238
727,72,68,289232,272078
728,64,61,256054,243383
729,72,60,290504,244922
730,66,58,274206,243840
731,74,67,294896,268241
732,68,61,266266,240636
733,70,56,285366,229029
734,64,61,247316,234742
735,76,62,301834,250069
736,62,60,240328,232685
737,64,62,237900,229292
738,78,64,307950,254238
739,56,49,230170,201869
740,68,68,266190,265168
741,76,63,301336,251875
742,68,60,279502,248432
743,78,68,294262,257099
744,62,50,263328,217093
745,46,45,196004,191349
746,56,48,237654,206573
747,70,64,280826,256112
748,56,53,227678,215417
749,62,61,251122,246798
750,78,71,291004,264377
751,72,62,281510,243038
752,84,77,336328,309220
753,60,51,259628,221249
754,42,34,178240,147238
755,70,66,274476,258837
756,58,58,228940,228354
757,60,53,239554,211280
758,66,65,263982,259661
759,70,67,275280,263733
760,66,55,279352,234679
761,56,50,248004,221609
762,72,62,295324,256424
763,78,65,301732,250414
764,56,55,223126,218836
765,66,61,270388,250603
766,64,61,247902,236495
767,72,63,291766,249654
768,78,66,317974,273709
769,70,68,279022,270458
770,68,57,274546,231870
771,44,43,177240,172981
772,60,53,233866,207100
773,66,57,268360,228851
774,72,63,288190,253472
775,66,63,272760,260393
776,56,49,217796,191193
777,56,46,226354,185564
778,80,71,315978,281409
779,80,72,318608,287366
780,68,61,290224,262269
781,70,65,268736,249866
782,50,43,205770,178401
783,84,79,330672,310245
784,62,58,241748,225873
785,74,63,291904,246176
786,62,59,266844,254705
787,76,70,291994,269003
788,78,73,308954,287482
789,62,57,243878,224329
790,70,59,269092,226762
791,68,65,257958,246017
792,52,51,216168,211853
793,66,62,257056,241230
794,60,57,249802,237280
795,66,59,258634,232418
796,58,55,233880,222075
797,68,64,261468,245867
798,76,69,290166,263481
799,74,66,291718,260481
800,62,54,245478,210728
801,74,65,298780,264238
802,72,67,272896,253608
803,58,50,244468,213570
804,66,58,260260,228914
805,70,60,291550,251121
806,90,83,347326,320574
807,64,45,253934,181073
808,54,49,230516,207757
809,60,57,238624,227137
810,84,77,325736,298736
811,74,62,290446,245241
812,88,67,360720,276042
813,50,48,207910,199031
814,74,73,295660,291250
815,74,59,303578,240657
816,64,53,253128,212753
817,72,65,296180,267864
818,70,62,283520,251321
819,60,54,246628,223076
820,52,52,209222,208628
821,44,42,188804,180555
822,70,64,275780,253081
823,64,61,251122,239370
824,64,62,256154,247680
825,60,60,238682,238078
826,74,73,305848,300891
827,66,60,244946,223332
828,66,56,250064,211510
829,68,58,278992,239180
830,68,55,267158,218604
831,72,51,284194,202589
832,68,64,286384,270363
833,94,80,371996,316361
834,66,55,276946,232932
835,60,56,250032,231437
836,62,59,243264,231771
837,64,62,257332,248898
838,56,49,233152,206478
839,74,65,316752,276136
840,50,45,203580,182948
841,60,52,237920,208140
842,56,55,235598,231223
843,70,59,285046,241880
844,76,64,300632,253380
845,58,53,233802,213202
846,96,80,388500,328056
847,68,65,269168,257707
848,78,68,329384,287740
849,68,62,271776,249294
850,60,53,233822,207890
851,72,65,298470,270638
852,72,67,287166,268096
853,58,55,231350,219517
854,68,55,277582,225941
855,46,45,189314,183970
856,66,62,292956,276735
857,70,69,279408,275220
858,86,69,344398,276541
859,76,64,288846,242404
860,60,57,243876,230850
861,54,54,207954,207346
862,66,60,252982,230260
863,62,59,248670,236803
864,72,59,276170,229224
865,66,53,264446,212155
866,82,70,327360,280166
867,82,68,338882,286539
868,68,63,275894,256000
869,66,57,266714,231763
870,56,54,227642,219396
871,70,64,285642,259970
872,82,68,328060,272652
873,54,53,218978,214865
874,54,54,221718,221168
875,78,72,299654,276327
876,58,53,230806,209591
877,52,50,200974,191400
878,64,58,252322,228423
879,64,62,260916,252460
880,70,59,269328,228774
881,76,73,304440,288043
882,82,73,322058,285820
883,76,66,333742,294263
884,62,58,255802,240345
885,76,63,298452,242015
886,62,51,244330,201841
887,62,59,264162,251399
888,74,69,311390,288280
889,68,58,259042,218599
890,60,59,239978,235492
891,70,64,268442,245415
892,58,53,222398,202765
893,76,67,306288,266238
894,60,57,244564,232547
895,60,59,238812,234067
896,52,47,205394,186332
897,50,45,200948,181695
898,56,54,220510,212528
899,58,48,232750,191327
900,62,60,256384,247334
901,52,49,211780,199208
902,56,52,242512,224871
903,60,58,258590,250726
904,64,64,273520,272942
905,82,74,324676,294611
906,76,66,319714,277999
907,64,61,259686,247903
908,60,58,231710,223108
909,52,41,199864,158621
910,72,68,287506,271757
911,72,68,274442,259154
912,56,55,224230,219953
913,54,44,204636,166214
914,80,72,328542,297642
915,78,65,307282,250501
916,56,51,236092,215407
917,62,61,250546,246054
918,62,55,237656,212107
919,60,59,226194,221487
920,66,55,273418,230213
921,62,61,251952,247633
922,70,63,289800,262983
923,56,44,230702,185614
924,48,46,191676,183405
925,74,72,294180,285712
926,68,62,259982,236344
927,76,67,309148,272399
928,74,60,300838,242679
929,64,58,270028,243261
930,62,56,257980,233858
931,70,67,291470,279092
932,78,70,303096,270090
933,70,66,287052,271033
934,56,48,220466,190727
935,62,62,244556,243984
936,82,72,308438,270449
937,70,68,285784,276813
938,60,56,237414,221800
939,68,59,274370,239361
940,70,60,271036,232892
941,66,62,251784,235682
942,56,51,226680,207641
943,70,68,269354,261283
944,66,61,259888,241328
945,64,57,263008,234234
946,62,56,252488,228918
947,58,56,230794,222586
948,68,56,272156,223957
949,68,59,264054,226675
950,76,66,312202,273324
951,50,47,204304,189477
952,58,57,231752,227546
953,62,55,248306,220924
954,58,56,247958,239342
955,76,72,278378,262770
956,64,63,264678,260357
957,66,61,247572,228908
958,70,56,253262,202197
959,78,75,311828,299411
960,56,55,235408,231057
961,82,68,324594,269833
962,58,44,243712,190943
963,56,54,230308,221572
964,64,63,246780,242990
965,52,51,211682,207394
966,56,53,236472,224286
967,58,56,236750,228073
968,74,68,304884,278300
969,78,66,316934,270367
970,76,59,307874,238149
971,74,58,296218,235449
972,60,56,248166,232012
973,78,70,299376,268981
974,60,60,232406,231618
975,66,55,261070,219287
976,64,62,250998,242822
977,66,64,267890,259271
978,60,60,239782,238634
979,52,47,214796,194315
980,58,55,225386,213640
981,72,68,285002,268078
982,78,70,312148,281392
983,70,65,276704,257088
984,52,48,196210,180612
985,62,54,249868,217154
986,80,65,322018,259079
987,68,65,264034,251524
988,62,59,258742,246870
989,52,48,206192,190166
990,56,50,232990,202978
991,68,62,277372,253687
992,52,48,200380,184605
993,62,59,236040,224706
994,68,65,270774,258362
995,62,60,253296,245400
996,74,65,295206,259078
997,84,82,324484,315596
998,56,56,216026,215418
999,62,62,265764,265166
1000,74,64,322390,280903
1001,84,71,309644,261475
1002,60,51,246836,209121
1003,58,56,237436,228777
1004,60,53,222632,193599
1005,72,60,286272,240726
1006,62,48,250106,195427
1007,62,57,254988,235733
1008,62,56,241504,216023
1009,72,64,258890,230107
1010,50,49,206412,202068
1011,68,62,291228,264094
1012,74,67,299672,273196
1013,62,58,249572,233568
1014,84,73,335234,294724
1015,50,50,192880,192282
1016,66,60,267416,242221
1017,60,53,229788,201394
1018,66,61,272980,252946
1019,60,53,247926,220075
1020,56,53,224946,213009
1021,66,59,271398,243386
1022,60,50,254780,209927
1023,62,55,250510,222477
1024,68,59,269470,233829
1025,70,63,279748,249989
1026,68,63,279932,261432
1027,86,73,347224,295122
1028,60,57,255366,243520
1029,66,57,276252,237263
1030,64,58,265246,240845
1031,64,59,252386,231260
1032,70,69,282970,278546
1033,74,66,288456,258896
1034,62,61,256694,252354
1035,62,52,255200,216044
1036,52,40,207934,160409
1037,66,56,278798,238730
1038,56,47,217048,183223
1039,68,61,280606,249119
1040,72,69,293312,280877
1041,72,69,288936,274958
1042,54,54,227118,226444
1043,78,68,307638,270646
1044,78,72,298506,275174
1045,70,63,278808,252010
1046,68,59,260830,227544
1047,72,69,289490,277181
1048,58,51,232502,201067
1049,68,65,256452,244823
1050,68,63,277138,257548
1051,56,53,209918,197885
1052,68,66,275744,263269
1053,60,56,255640,235149
1054,64,60,263834,248365
1055,62,59,271022,258692
1056,62,57,237506,218838
1057,66,58,256350,225661
1058,72,63,287056,252131
1059,64,59,264744,244411
1060,62,52,256714,218159
1061,62,46,252010,187505
1062,60,56,228702,213125
1063,60,58,241688,233195
1064,48,48,196668,196152
1065,68,67,278766,274089
1066,68,61,276258,248155
1067,78,75,310650,297374
1068,50,48,216972,204218
1069,62,54,243424,207417
1070,60,59,228474,224256
1071,72,54,288946,218913
1072,74,61,296034,240152
1073,78,64,329950,271245
1074,78,63,297042,241637
1075,60,50,246088,204931
1076,66,66,265886,265250
1077,66,61,261670,241321
1078,78,69,313282,277742
1079,62,61,248940,244199
1080,70,64,284598,260228
1081,64,59,258568,239820
1082,60,55,237098,217378
1083,72,56,294836,231551
1084,64,60,256352,240486
1085,76,70,314440,289925
1086,56,55,228196,223873
1087,82,72,317856,280703
1088,72,64,290776,252881
1089,70,62,279632,248459
1090,62,61,251686,247638
1091,64,57,259634,234311
1092,66,52,254776,201982
1093,54,49,208702,189409
1094,58,53,239542,217127
1095,56,55,231290,226873
1096,64,62,255896,247918
1097,82,69,330692,281108
1098,64,51,266158,214792
1099,54,52,207350,199350
1100,68,62,258426,235079
1101,68,58,261610,223901
1102,52,46,202508,180707
1103,72,55,275610,213710
1104,64,63,235834,231796
1105,70,67,279782,267912
1106,86,73,330018,282079
1107,62,59,252712,239769
1108,72,60,288054,238683
1109,76,68,308832,274756
1110,74,65,305772,268790
1111,62,61,257832,253563
1112,78,70,325798,293851
1113,56,51,225408,205929
1114,64,53,259564,214696
1115,54,51,217918,207292
1116,66,66,263492,262938
1117,64,60,256808,241256
1118,80,74,308798,284362
1119,92,72,387258,302529
1120,54,52,219194,208111
1121,82,75,329046,300672
1122,74,68,301770,277753
1123,62,61,243294,238945
1124,60,60,233512,232344
1125,54,51,223200,210667
1126,68,67,281726,277422
1127,80,65,330506,267322
1128,64,64,259414,258766
1129,58,53,226128,206968
1130,58,56,226352,216474
1131,60,49,241572,200149
1132,70,61,279502,245599
1133,62,55,235980,208217
1134,64,62,258632,248454
1135,82,74,327938,292668
1136,62,59,247652,235593
1137,78,64,300682,247248
1138,52,50,207700,197382
1139,58,55,222058,209375
1140,50,47,206930,195282
1141,56,56,229220,228616
1142,64,54,263696,221710
1143,68,67,276232,271979
1144,58,53,228202,205466
1145,58,53,226248,208194
1146,64,58,245830,223730
1147,64,63,254620,250411
1148,70,68,271804,263627
