i,sim_simt,sim_mimt,mea_simt,mea_mimt
648,92,85,417268,384879
649,104,87,415376,349356
650,104,88,404576,342220
651,96,74,414948,311833
652,76,70,342692,320237
653,84,69,375004,312190
654,96,89,407528,378373
655,96,74,373804,291824
656,92,82,400708,354113
657,92,84,371388,341061
658,88,80,359228,322972
659,92,76,435520,370227
660,100,87,436948,378210
661,88,79,371228,334380
662,76,70,310252,285996
663,104,77,448124,341672
664,92,75,411372,344383
665,76,73,318416,306041
666,96,77,408228,338572
667,88,77,407420,363716
668,92,84,368876,337797
669,92,75,397888,315915
670,100,93,411376,384143
671,84,75,365736,328830
672,84,75,364700,328621
673,92,80,393744,346111
674,80,78,355032,345192
675,80,77,300336,283249
676,88,79,379956,342240
677,92,87,377136,358716
678,100,88,415652,362919
679,88,83,352316,332260
680,80,77,334784,322058
681,96,78,394844,320408
682,88,81,377576,350739
683,104,82,428188,332712
684,80,73,328740,299861
685,84,79,345592,323458
686,84,72,367452,317918
687,96,82,400340,347162
688,96,79,398080,328435
689,84,78,358040,333625
690,92,72,372024,294752
691,100,83,417556,351206
692,96,79,384044,313770
693,104,85,415000,331681
694,108,89,451460,378176
695,100,78,404920,324419
696,80,74,338284,313924
697,92,72,368520,289137
698,92,83,393764,358060
699,108,90,448144,372398
700,92,84,373720,342622
701,88,80,380348,347842
702,88,82,380772,355308
703,96,76,378824,298538
704,88,81,372700,340788
705,100,82,442740,372799
706,100,92,446076,412839
707,92,82,398924,357381
708,96,86,402872,351704
709,92,81,382540,338341
710,96,86,378464,339961
711,100,83,432304,357829
712,96,75,396176,311435
713,104,89,412988,352239
714,92,74,355296,284289
715,88,77,350748,309093
716,84,78,331104,303514
717,100,83,401176,337566
718,80,74,335864,311277
719,88,82,392672,367819
720,96,76,401524,321777
721,96,82,386620,332705
722,96,80,409324,344348
723,96,85,390132,347834
724,88,78,386812,346470
725,104,90,444512,383112
726,96,84,394416,348689
727,92,79,387896,331201
728,100,90,409420,369078
729,92,76,360072,298684
730,92,79,367080,317537
731,88,82,391772,355838
732,88,75,378380,320698
733,80,73,339828,311215
734,96,78,392088,320209
735,92,78,397256,338703
736,92,76,372108,310499
737,92,80,383888,325532
738,100,89,410208,364544
739,88,83,376784,353952
740,92,80,383672,336595
741,80,66,339760,282793
742,104,87,427728,362630
743,92,79,393684,336711
744,92,82,373436,333749
745,100,80,414980,331775
746,100,84,414852,335896
747,96,83,438880,382830
748,88,82,371252,345969
749,108,86,415868,334483
750,100,89,428404,385078
751,84,75,368160,334556
752,96,84,415776,365158
753,96,74,397460,309259
754,100,89,418316,373590
755,100,83,396836,320688
756,96,83,388924,338521
757,76,70,321192,297551
758,108,86,430092,338059
759,92,80,378888,332204
760,68,66,256568,248122
761,84,71,369052,314526
762,100,83,375348,313347
763,104,80,379364,290475
764,88,72,381904,315885
765,88,74,366184,303925
766,104,73,427076,293765
767,76,67,317208,279217
768,84,79,350704,331128
769,92,82,387712,348124
770,108,90,445668,377099
771,96,76,390760,311590
772,84,70,372516,310424
773,108,74,455824,305723
774,96,87,401552,367458
775,116,76,462764,304846
776,100,78,399360,313234
777,100,81,416104,344662
778,108,80,457608,348264
779,88,84,374768,353872
780,104,82,436848,353356
781,68,67,285428,279607
782,88,77,356588,313613
783,88,84,368452,352516
784,96,88,393008,361237
785,96,78,402100,324206
786,88,75,360260,309683
787,84,73,357672,306781
788,100,87,423604,367220
789,92,82,382996,343467
790,84,75,354692,319495
791,88,77,356944,314306
792,80,76,335364,318594
793,84,77,346132,315907
794,80,73,325332,296245
795,108,78,462536,343263
796,84,72,353044,299480
797,100,83,400412,334833
798,84,71,339904,286026
799,100,83,440332,373939
800,84,76,384644,350341
801,92,79,398152,343567
802,88,83,340020,319729
803,84,72,333228,282696
804,96,81,413768,349491
805,104,84,434568,354837
806,100,92,429592,397363
807,100,85,407112,349997
808,104,89,440448,375550
809,80,76,334852,319328
810,96,85,408776,355785
811,100,88,417820,369312
812,100,88,412444,353894
813,92,79,374472,322400
814,100,84,424172,362928
815,84,76,350232,318967
816,96,89,416656,389652
817,120,90,518340,392506
818,92,78,402680,347599
819,84,67,357652,293230
820,80,71,341664,308446
821,104,82,428632,339595
822,96,81,402440,344909
823,88,80,363572,331064
824,104,88,459792,381303
825,88,81,381772,352836
826,104,82,463872,368709
827,84,68,348524,279658
828,92,85,383836,354141
829,100,79,408848,317630
830,76,70,307760,270926
831,92,79,386468,334576
832,96,88,408620,376367
833,96,83,393204,329612
834,88,79,383640,349219
835,92,83,398260,362392
836,84,78,370292,346029
837,100,80,422112,349809
838,104,91,457584,407975
839,84,79,325332,305748
840,80,74,341732,318451
841,76,71,325904,306280
842,84,76,370948,337139
843,96,83,385916,336478
844,104,79,413560,316090
845,96,79,385456,311323
846,92,85,369924,341699
847,84,75,350164,316134
848,96,81,370252,314702
849,108,81,437948,333620
850,84,75,362400,323880
851,84,79,331876,312526
852,88,77,384552,341690
853,84,71,370252,315866
854,104,77,430456,327428
855,88,76,376924,330773
856,92,86,342468,312118
857,84,70,339652,285503
858,100,84,424456,363287
859,80,71,350436,311502
860,88,77,402992,350092
861,100,73,397704,277922
862,108,76,429776,307567
863,88,75,350856,296442
864,80,76,358584,342414
865,88,76,377024,328704
866,104,87,454716,388106
867,88,77,385744,330937
868,92,78,376660,324115
869,88,77,346276,302960
870,100,84,428424,362240
871,96,76,382912,308565
872,100,87,434224,383298
873,88,78,373868,333738
874,76,68,329176,297626
875,88,76,368164,321448
876,88,71,354216,291184
877,96,75,381624,301501
878,100,83,408948,333905
879,112,93,430272,360760
880,92,80,365424,319028
881,88,67,371224,285536
882,100,90,423280,382871
883,80,74,349400,315999
884,84,77,345456,312422
885,80,77,333916,321612
886,84,77,347828,319758
887,100,88,413892,367323
888,104,86,404192,331987
889,80,75,325436,305513
890,100,82,428028,351422
891,96,75,383996,303768
892,88,79,374712,331390
893,112,83,448644,328132
894,108,81,476032,370659
895,92,82,384452,343309
896,96,82,389900,337542
897,92,71,392816,308070
898,92,77,407756,347926
899,92,88,364196,345775
900,96,84,420352,365704
901,100,86,380616,327004
902,80,66,348908,292287
903,88,79,396792,356709
904,88,77,373872,332246
905,96,84,415152,368417
906,104,80,457484,348857
907,96,84,421428,370553
908,72,60,315076,267337
909,88,78,384852,331733
910,76,72,302104,280606
911,96,87,399452,365028
912,96,80,383936,323803
913,84,76,345076,312550
914,84,80,358952,342728
915,100,86,401520,350034
916,92,82,383776,342092
917,92,77,382084,323127
918,88,78,359120,319946
919,80,70,361144,321565
920,104,89,438116,377564
921,96,83,426380,362494
922,84,76,355640,323162
923,92,76,391960,328237
924,84,81,346228,333737
925,92,78,396636,332748
926,88,77,377020,322826
927,96,86,413016,370956
928,120,95,479940,380220
929,84,77,350368,323234
930,100,83,418476,347858
931,80,74,343072,318994
932,108,90,465908,396929
933,76,70,314664,289004
934,96,80,409404,345479
935,92,82,394408,352598
936,100,81,433948,359437
937,104,90,440992,382544
938,80,70,351260,306178
939,88,80,358788,327694
940,104,83,448964,354173
941,84,71,349956,295810
942,88,77,358520,309984
943,104,90,406296,352991
944,96,84,409196,364118
945,88,73,370044,304343
946,96,77,433824,354226
947,112,89,471860,382199
948,72,66,256372,234269
949,84,76,362736,331410
950,88,74,393484,336332
951,96,89,409952,381470
952,84,76,367688,335206
953,96,73,399372,292323
954,96,77,375484,303675
955,80,75,348016,325179
956,108,88,434784,358905
957,84,72,367496,303810
958,92,88,397544,381329
959,96,78,382108,307696
960,84,79,361776,340465
961,104,85,446248,374377
962,92,74,385408,306077
963,96,81,420028,361353
964,96,83,398932,347903
965,92,72,380792,304850
966,100,79,426096,347920
967,92,81,408492,367137
968,84,68,361088,299025
969,104,82,431696,341846
970,92,84,384136,351859
971,84,78,355988,331267
972,112,85,473572,367487
973,84,76,350664,317119
974,88,78,363340,323456
975,84,71,368736,309154
976,84,77,336924,308423
977,88,77,367688,324289
978,104,79,428292,333256
979,88,74,353512,292725
980,92,74,381816,314145
981,100,90,444220,405383
982,96,74,390404,303275
983,88,69,357228,278877
984,100,87,381216,332843
985,92,82,382896,335328
986,92,81,385228,343284
987,108,86,455056,371124
988,84,78,341984,315551
989,96,85,395688,350958
990,104,90,404044,351751
991,104,87,407412,329572
992,100,82,433572,361395
993,92,80,394384,347584
994,100,80,400448,321774
995,88,81,358460,324524
996,112,82,478600,350418
997,92,76,357668,295094
998,88,82,391152,365228
999,100,83,485032,403328
1000,96,85,391800,348406
1001,80,76,376664,359006
1002,96,89,407212,366981
1003,96,91,382484,362921
1004,96,83,375576,327124
1005,96,83,397460,345707
1006,88,77,333648,288947
1007,84,75,378700,338756
1008,88,84,355976,339471
1009,84,75,374584,331875
1010,88,72,354824,292161
1011,96,82,405832,351920
1012,92,81,401944,356772
1013,112,85,467716,363110
1014,100,83,415068,347390
1015,116,97,507432,434591
1016,92,81,385600,331118
1017,88,81,340660,313220
1018,88,78,342488,303012
1019,96,85,417376,371028
1020,92,74,373996,303953
1021,92,76,369852,309037
1022,96,81,416956,353526
1023,92,77,379520,320043
1024,96,82,388312,330589
1025,100,84,428120,358601
1026,96,88,391988,348626
1027,76,73,280008,267510
1028,96,87,400684,366067
1029,84,76,315728,286470
1030,80,73,319048,291293
1031,92,82,397992,359039
1032,88,69,380884,309955
1033,96,86,396324,351439
1034,100,90,438728,397245
1035,108,99,469968,432478
1036,104,86,443880,373904
1037,104,86,428464,358208
1038,84,80,343036,323968
1039,88,78,371376,331497
1040,84,73,365920,308769
1041,72,63,287556,251364
1042,92,78,385900,334687
1043,88,76,365984,319590
1044,100,83,429400,361486
1045,92,83,404364,367817
1046,96,83,411816,362699
1047,88,77,379084,333506
1048,88,76,353468,305355
1049,92,73,404728,323902
1050,84,77,337112,307328
1051,88,83,366572,343561
1052,92,79,392480,342947
1053,80,70,322028,282895
1054,88,78,388108,347718
1055,84,74,340100,296569
1056,96,74,410328,324271
1057,96,82,407220,344030
1058,84,71,326696,272321
1059,96,80,411956,340915
1060,84,72,352804,306737
1061,88,78,351676,309626
1062,88,77,365488,322612
1063,96,83,414884,350155
1064,88,75,381748,330903
1065,80,73,324132,296487
1066,84,76,366608,332447
1067,112,94,432336,358716
1068,92,77,405380,341580
1069,96,81,410948,351940
1070,92,85,401476,373371
1071,84,79,334796,315401
1072,96,82,397552,344634
1073,84,75,344664,299752
1074,92,75,383168,314936
1075,104,85,425484,342139
1076,88,79,373308,331718
1077,92,82,391284,353473
1078,84,74,347608,308573
1079,92,76,388600,318253
1080,100,85,429308,362501
1081,92,86,389292,365156
1082,92,87,379596,359230
1083,104,90,421728,360450
1084,88,76,364776,317435
1085,84,69,355000,280925
1086,96,83,405360,355151
1087,88,82,367304,343578
1088,84,77,337584,310233
1089,88,79,370068,334187
1090,96,81,397128,325802
1091,96,78,372012,300383
1092,100,85,415532,360609
1093,76,68,312996,283591
1094,96,84,422436,376090
1095,88,77,368840,323266
1096,100,89,438944,380899
1097,92,71,386708,301110
1098,76,72,308976,292734
1099,84,80,335788,319580
1100,84,75,338040,302740
1101,96,91,413796,392880
1102,80,67,316476,267889
1103,92,74,403944,336191
1104,100,91,405612,370456
1105,104,79,442924,346603
1106,92,79,391368,334457
1107,104,91,440720,388264
1108,84,72,366292,317822
1109,88,82,360904,328534
1110,96,79,383016,319288
1111,100,79,441628,346438
1112,100,78,416892,320446
1113,84,73,350804,306054
1114,92,76,380080,319630
1115,96,87,417688,376326
1116,100,83,452376,365751
1117,96,84,423836,371970
1118,96,87,391780,357495
1119,92,80,364644,315467
1120,92,85,373368,344516
1121,112,89,460372,364487
1122,96,79,399288,334832
1123,84,78,367552,342743
1124,104,85,438496,356169
1125,88,72,356012,292989
1126,92,83,369352,329586
1127,112,82,478924,357359
1128,96,82,395728,323665
1129,104,89,449468,382018
1130,84,75,350128,306928
1131,76,64,312556,257574
1132,96,85,425424,382024
1133,96,76,385644,311311
1134,92,81,377880,335818
1135,88,71,359972,291780
1136,80,74,325528,302251
1137,84,66,356228,282330
1138,92,75,384704,317733
1139,100,83,427656,359720
1140,92,78,378024,323346
1141,112,82,475148,348648
1142,104,85,433332,358191
1143,88,79,381152,342114
1144,88,77,358960,316620
1145,84,77,320200,288409
1146,104,81,446500,349073
1147,88,85,374856,362223
1148,104,93,469464,425985
