i,sim_simt,sim_mimt,mea_simt,mea_mimt
162,1264,438,5183824,1835038
163,3024,369,12214656,1508616
164,1104,409,4626048,1707224
165,928,352,3854112,1483520
166,800,339,3281920,1396722
167,944,326,3808816,1332083
168,1088,337,4386624,1375209
169,848,235,3372832,953181
170,912,371,3817760,1568839
171,608,278,2461248,1111503
172,560,226,2450592,1004341
173,1424,437,5842832,1779880
174,1008,268,4334176,1168749
175,736,270,2921328,1096124
176,992,442,4103248,1870615
177,800,252,3336448,1066351
178,1088,294,4483792,1240117
179,736,207,2991376,872314
180,1120,487,4642048,2047045
181,464,223,1933104,913060
182,928,310,3933232,1330236
183,592,200,2377760,843105
184,1392,512,5681120,2130596
185,2288,430,9353184,1771276
186,784,228,3245520,958282
187,736,250,3076880,1063522
188,960,448,3967216,1842931
189,1280,447,5404736,1909003
190,1168,427,4894720,1801393
191,1600,403,6467440,1648577
192,1344,299,5635376,1258596
193,1040,284,4298496,1189011
194,1152,245,4903584,1078303
195,1504,382,6086544,1596519
196,1312,318,5466704,1330745
197,784,281,3310272,1203560
198,944,278,3738896,1116336
199,752,284,3072208,1175083
200,960,294,3747152,1172186
201,1408,317,5729632,1286519
202,1728,360,6923456,1470926
203,704,317,2942880,1358802
204,784,299,3235312,1208903
205,1888,400,7503952,1662184
206,1328,371,5365344,1517573
207,944,298,3875792,1249938
208,1232,271,5185392,1138217
209,1120,355,4716672,1499827
210,1728,432,7011840,1805386
211,1152,466,4673184,1924204
212,1504,363,5908272,1472386
213,1776,419,7453984,1814096
214,1376,418,5471776,1709406
215,2064,588,8456688,2445401
216,688,297,2833392,1230990
217,624,248,2637072,1068268
218,2608,448,10425072,1846686
219,480,207,1961248,859577
220,1200,355,4707968,1442613
221,848,347,3477088,1457486
222,1024,322,4251712,1328664
223,1040,328,4082112,1300692
224,800,340,3408528,1458040
225,752,266,3102960,1118755
226,1408,251,5925824,1078499
227,1152,336,4694496,1382035
228,1168,339,4604256,1360507
229,1712,333,6895408,1355391
230,1696,427,6815408,1712946
231,1088,307,4294432,1223978
232,400,182,1722800,806698
233,752,276,3197056,1185818
234,1568,330,6254272,1338628
235,720,238,2992256,991635
236,1808,356,7574768,1505090
237,928,341,3852304,1437497
238,1248,268,4908880,1103072
239,656,269,2713088,1133485
240,1152,379,4881648,1614748
241,1024,358,4177296,1498548
242,1328,302,5471056,1248970
243,1072,299,4494800,1273254
244,1040,235,4044864,951126
245,752,263,3091424,1080991
246,832,227,3364384,951640
247,1328,423,5317632,1711344
248,464,188,1767872,710937
249,1472,304,6010416,1255575
250,864,381,3701104,1655771
251,1392,343,5891808,1462658
252,1216,325,5014240,1352633
253,704,218,3006256,939742
254,736,248,2944384,979079
255,704,255,2791104,1033014
256,1424,417,5838112,1703742
257,2160,291,8732224,1200390
258,1312,306,5357456,1232646
259,464,222,2009008,956106
260,1072,434,4294928,1752263
261,1088,316,4449424,1311971
262,976,446,4122352,1907934
263,1024,259,4159328,1053360
264,896,219,3533728,892052
265,896,298,3747616,1235452
266,1248,338,5123312,1410150
267,832,327,3338336,1328343
268,1264,233,4917056,913259
269,848,239,3367984,975423
270,1200,341,4884784,1381580
271,1696,480,7054400,2016770
272,1504,412,5973168,1633824
273,1568,410,6592832,1736784
274,1248,479,5057120,1945000
275,1344,341,5438752,1385995
276,704,299,2974464,1261862
277,1008,306,3982736,1218528
278,960,273,3723040,1068195
279,720,242,2916800,967348
280,1152,300,4649328,1215317
281,1392,367,5672736,1506391
282,960,266,4149152,1184172
283,1536,302,6176512,1261005
284,752,281,3107696,1183335
285,1040,391,4404464,1687631
286,1376,529,5835120,2264039
287,1008,367,4263760,1574233
288,816,247,3252592,1017024
289,768,258,3308512,1115271
290,960,357,3809936,1446041
291,1664,326,6710944,1339336
292,912,315,3746016,1308593
293,688,301,2793648,1239185
294,672,269,2689728,1082637
295,784,274,3189088,1116914
296,1184,416,4968512,1760470
297,608,268,2317136,1032668
298,1712,307,6986112,1291022
299,832,231,3491424,1000838
300,800,238,3298432,1000703
301,1264,339,4996768,1382481
302,720,306,3031104,1312056
303,576,224,2370144,954448
304,976,294,4121136,1249636
305,880,331,3663472,1393829
306,1856,451,7692640,1910330
307,1552,296,6389680,1222331
308,672,323,2908944,1397730
309,1392,398,5547632,1567825
310,880,374,3682080,1568262
311,976,260,3658640,1000194
312,688,194,2890560,839135
313,1552,416,6452416,1772734
314,640,308,2657776,1291055
315,1024,311,4160448,1282376
316,1008,346,4209216,1445831
317,1776,358,7035488,1411564
318,560,214,2316080,916603
319,864,285,3452912,1136440
320,672,264,2805552,1089271
321,896,241,3560992,982038
322,1216,393,5012544,1620823
323,768,278,3222080,1152100
324,1648,328,6701440,1377230
325,1040,296,4444096,1297350
326,864,320,3621920,1341500
327,784,279,3216736,1157369
328,1088,390,4607184,1647317
329,544,254,2304000,1088372
330,1408,290,5585520,1161462
331,608,260,2437184,1048224
332,1712,497,7024928,2093493
333,800,413,3316448,1721547
334,816,245,3403088,1020922
335,1040,325,4278944,1349859
336,864,236,3527440,997981
337,928,301,3769296,1243375
338,640,294,2733760,1254016
339,912,268,3884256,1158139
340,864,283,3559792,1213128
341,960,388,3970496,1606650
342,768,331,3233648,1374828
343,576,259,2346096,1074013
344,672,263,2797264,1118117
345,592,197,2421664,830385
346,448,197,1874256,814856
347,1424,396,5947120,1660556
348,464,186,2003312,826161
349,1232,365,5077808,1515112
350,688,259,2756896,1045270
351,1008,290,4170928,1222796
352,912,245,3582640,985675
353,480,221,2013488,925679
354,560,224,2251504,910134
355,1696,304,6991856,1292344
356,1552,523,6359248,2176158
357,1824,403,7330848,1656154
358,1104,310,4457968,1288857
359,960,374,3870608,1512185
360,848,252,3494336,1035841
361,1040,323,4280352,1370623
362,1184,310,4738864,1251412
363,752,296,3171648,1271484
364,480,214,1966928,892794
365,656,270,2656432,1096946
366,576,211,2417888,893344
367,672,181,2739200,750506
368,736,216,3036032,888354
369,896,241,3583040,1005845
370,432,167,1779952,705748
371,720,329,3087872,1409415
372,736,217,3030352,920383
373,1328,314,5406512,1306886
374,1552,376,6509712,1617881
375,656,263,2671008,1068656
376,464,147,1989776,656082
377,1456,312,6102304,1325351
378,1392,338,5962032,1490614
379,656,219,2667504,893202
380,1344,394,5559776,1668721
381,1056,336,4329680,1382618
382,496,206,2138960,892033
383,640,295,2674592,1232125
384,1248,401,5343872,1694836
385,1328,334,5531152,1446464
386,1152,311,4719072,1308190
387,944,318,3953072,1339990
388,928,265,4050496,1208745
389,560,246,2292224,1009802
390,1296,354,5477392,1550830
391,880,384,3686320,1633524
392,992,274,4098944,1168841
393,1616,356,6792608,1512053
394,1104,404,4692528,1734354
395,672,224,2750528,912758
396,1088,295,4282112,1182335
397,976,301,3916720,1240875
398,1088,355,4485328,1476188
399,992,325,4006784,1347605
400,1376,344,5643904,1458678
401,1056,281,4468032,1220087
402,1104,337,4513584,1420819
403,928,288,3751664,1204606
404,1344,404,5695296,1768109
405,976,346,4099520,1472936
406,624,268,2557408,1113834
407,624,214,2582512,909037
408,1200,383,4790784,1531092
409,624,253,2582304,1075104
410,1040,364,4266176,1487214
411,800,278,3324576,1166094
412,800,340,3376896,1423048
413,640,256,2766656,1127966
414,752,237,3160144,1016312
415,496,203,2046496,844692
416,864,266,3513952,1080198
417,1584,274,6321872,1107278
418,1392,441,5934160,1879961
419,1600,391,6713440,1700335
420,1184,359,4852176,1484195
421,704,256,2940928,1090829
422,1056,291,4353872,1247811
423,928,386,3838896,1607868
424,704,341,2836256,1381707
425,1232,389,5102512,1631667
426,1408,501,5888064,2111525
427,1040,362,4378240,1536511
428,880,236,3686768,1018851
429,896,310,3848448,1308380
430,512,195,2165552,833954
431,784,267,3193632,1082387
432,944,389,3814848,1567149
433,896,256,3748560,1071229
434,992,341,4082672,1430323
435,736,163,3005904,701914
436,1712,427,7106944,1801470
437,1024,254,4160832,1047572
438,1792,463,7515200,1992529
439,1552,414,6445136,1745731
440,768,259,3132080,1101312
441,816,320,3414416,1350582
442,736,201,3161936,901063
443,1584,264,6509824,1112337
444,1008,378,4165648,1547107
445,944,291,3951024,1256008
446,752,277,3171792,1159387
447,1040,412,4425744,1755908
448,992,299,3822960,1135215
449,1136,369,4825120,1598654
450,768,276,3246736,1213683
451,608,303,2539776,1289840
452,1088,409,4576480,1738169
453,1152,324,4775824,1351803
454,1088,251,4467232,1054977
455,1616,449,6621360,1871859
456,720,294,2976000,1220744
457,720,253,3095824,1103201
458,1024,301,3953904,1166116
459,624,255,2540624,1057869
460,864,328,3453376,1284277
461,944,339,4055536,1464839
462,1136,548,4667808,2256619
463,1264,303,5014144,1205789
464,544,262,2299744,1090201
465,912,339,3805488,1430710
466,832,266,3450992,1127286
467,1056,298,4580432,1289583
468,416,148,1621040,582986
469,800,220,3394432,932527
470,848,330,3434288,1345773
471,752,256,3115424,1067686
472,1264,389,5299680,1677664
473,2272,361,9272320,1520173
474,1088,384,4652864,1632221
475,1440,342,5777808,1393063
476,832,235,3491712,1012433
477,576,257,2470880,1101824
478,688,341,2824832,1416813
479,928,393,4004896,1677579
480,688,244,2903920,1031655
481,976,371,3986032,1538985
482,512,272,2175200,1164937
483,768,275,3046576,1107795
484,1008,376,4135376,1554927
485,1024,284,4226656,1196014
486,896,339,3700080,1414778
487,1104,282,4616656,1223910
488,720,215,2866864,870233
489,560,246,2268560,1001734
490,1552,455,6502928,1955573
491,1200,319,4847408,1270030
492,560,208,2185664,830643
493,1184,361,4848448,1493393
494,1072,319,4638848,1398861
495,880,392,3574256,1597508
496,896,283,3801760,1187357
497,576,224,2423440,965653
498,832,311,3621360,1348827
499,736,268,3031952,1076874
500,448,182,1962816,795992
501,784,238,3275696,993583
502,704,244,2901008,1029058
503,1536,304,6401136,1277440
504,1264,351,5433424,1545167
505,1152,354,4727952,1487023
506,1824,348,7235472,1403670
507,1440,395,6127152,1705050
508,480,202,1952144,845448
509,672,231,2813536,968684
510,1840,343,7455760,1379979
511,1248,336,5160528,1449710
512,928,269,4063344,1177921
513,640,225,2741488,993935
514,1616,323,6561136,1340660
515,1200,335,4941392,1390810
516,1008,270,4319472,1164525
517,1504,333,6179360,1397274
518,800,329,3367248,1396927
519,704,258,2981808,1093976
520,1360,411,5432416,1675916
521,752,297,3276976,1309788
522,1552,438,6430592,1842414
523,496,222,2135344,951161
524,608,265,2476416,1087013
525,800,310,3294224,1281029
526,1632,310,6653040,1286538
527,592,259,2496432,1088605
528,1344,431,5363008,1706846
529,1120,272,4589024,1161954
530,832,347,3571696,1509317
531,800,279,3146736,1115326
532,832,240,3354848,978648
533,416,140,1761232,608009
534,2032,351,8604000,1502209
535,1232,365,5065808,1551647
536,1040,285,4032992,1127881
537,1568,301,6237376,1208978
538,1392,329,5816784,1419581
539,672,290,2808288,1244898
540,1488,309,6186544,1300341
541,1408,288,5726272,1235654
542,1232,336,5207504,1426807
543,800,295,3420800,1271496
544,1056,264,4253840,1074051
545,880,259,3472192,1049780
546,672,230,2870448,996696
547,896,371,3572240,1489410
548,1472,362,5970240,1528562
549,1840,481,7604528,2036708
550,1728,382,7031712,1563800
551,1472,541,6094304,2227483
552,1024,302,4209536,1272994
553,1440,336,5780000,1391201
554,1024,303,4370352,1317855
555,1264,359,5150624,1518673
556,336,161,1411456,679086
557,896,402,3640608,1629924
558,432,167,1888768,737375
559,672,258,2805008,1085066
560,1024,373,4290016,1596503
561,1008,427,4230176,1773197
562,496,247,2050944,1032583
563,1744,534,7145872,2201274
564,1376,331,5656224,1359202
565,848,239,3617936,1049739
566,1008,252,4033872,1018121
567,672,293,2764256,1195448
568,976,386,4028160,1592425
569,1120,396,4407632,1543003
570,608,224,2581136,974185
571,864,317,3322272,1237029
572,688,324,2916864,1362176
573,1264,383,5009792,1515791
574,1888,243,7607536,1023958
575,912,285,3821872,1205634
576,736,267,2980384,1106908
577,1008,233,4068736,933411
578,704,227,2962048,964923
579,1776,421,7324368,1763885
580,752,357,3030176,1409450
581,1328,311,5429536,1314946
582,688,209,2852720,879280
583,848,278,3401872,1131974
584,1056,242,4319040,1014060
585,1008,278,4026144,1124800
586,1024,387,4273072,1610763
587,816,349,3418576,1441266
588,1200,274,4948432,1151658
589,752,303,3137872,1265518
590,1184,432,4936320,1841048
591,1568,377,6246128,1525264
592,1088,322,4475344,1370530
593,736,262,2961456,1099414
594,2368,660,9707424,2721447
595,624,351,2659024,1491054
596,832,253,3477328,1059422
597,1040,389,4282464,1608622
598,1104,262,4500576,1094925
599,1552,357,6406544,1504232
600,640,306,2666016,1257473
601,1264,446,5161984,1839528
602,816,314,3328512,1295460
603,880,320,3600944,1325677
604,864,301,3610032,1260450
605,912,269,3833248,1159959
606,1632,301,6659360,1226578
607,1360,329,5406032,1351976
608,1872,395,7573136,1646133
609,1744,404,7257296,1710918
610,1280,411,5109664,1656906
611,784,214,3007584,841782
612,816,228,3378192,960975
613,896,305,3642656,1243347
614,768,277,3191056,1153497
615,960,270,3873056,1109215
616,1152,322,4608960,1285064
617,1120,301,4358992,1189737
618,1440,402,5786128,1667741
619,640,198,2567760,808929
620,1232,419,5225424,1834711
621,784,291,3154816,1180316
622,1344,303,5546624,1270856
623,1344,319,5439200,1335634
624,1216,389,5017584,1595253
625,1184,332,4698240,1375432
626,656,258,2752720,1101453
627,1888,491,7774560,2061689
628,704,309,3058496,1326003
629,992,328,4089664,1349756
630,1024,426,4045952,1703167
631,1056,381,4320240,1577505
632,1008,331,4282192,1397948
633,768,243,3295984,1036307
634,720,290,2936240,1195304
635,672,248,2760016,1004637
636,1152,297,4918720,1277904
637,1264,449,5300624,1846343
638,640,211,2580512,850252
639,1184,380,4849168,1540379
640,1536,478,6237328,1972146
641,1056,223,4314544,915204
642,1440,388,5965760,1616779
643,1888,383,7644848,1591836
644,1760,476,7259776,1977124
645,1248,370,5337616,1643158
646,752,281,3202128,1188122
647,864,336,3648528,1483830
648,1360,431,5818096,1841162
649,2816,497,11402512,2075623
650,800,298,3416768,1300418
651,976,302,4059200,1276729
652,608,240,2501184,1018645
653,1168,350,4850512,1446378
654,832,282,3487456,1179057
655,768,261,3233184,1130300
656,944,270,3918592,1125009
657,560,293,2408672,1256959
658,1968,351,7839280,1446513
659,944,335,4140480,1478268
660,1056,417,4337008,1699142
661,1456,378,5875168,1503565
662,720,262,3125360,1154327
663,672,228,2655584,917321
664,1296,410,5464992,1728286
665,864,347,3647840,1503599
666,1104,234,4612976,967161
667,1104,430,4719616,1862689
668,848,243,3454752,1025930
669,1120,385,4678736,1610997
670,1536,403,6159552,1631971
671,1280,352,5328640,1483870
672,1376,446,5681328,1844331
673,1040,284,4325024,1221671
674,1200,396,4956048,1696632
675,1216,353,4858800,1455308
676,1152,316,4656656,1329987
677,624,242,2615504,1004128
678,912,298,3822896,1262522
679,400,176,1654864,746210
680,912,294,3963520,1310078
681,1088,417,4322736,1680740
682,848,286,3475568,1185639
683,688,297,2886384,1271352
684,1088,381,4367248,1536519
685,784,270,3194736,1112256
686,960,257,3827728,1047887
687,1104,309,4658864,1328788
688,1008,361,3978688,1458200
689,1600,404,6413184,1620175
690,1088,291,4223536,1188085
691,704,260,2858256,1061974
692,608,264,2487616,1099987
693,720,295,3047024,1254156
694,1408,384,5804512,1608039
695,1776,288,7411104,1241437
696,1520,339,6034528,1376912
697,912,313,3610928,1262777
698,880,245,3562384,1038878
699,1616,290,6654656,1233027
700,1152,347,4754560,1454869
701,1328,450,5447712,1872121
702,928,286,3724752,1177851
703,1120,461,4784000,1983294
704,672,158,2653408,646875
705,608,190,2515552,801815
706,1632,414,6597456,1695643
707,1152,253,4571360,1039774
708,896,231,3561136,919706
709,624,239,2473280,965223
710,800,271,3276848,1110446
711,1424,406,5860032,1754884
712,976,202,3967744,858886
713,1616,405,6625696,1693266
714,1344,254,5453824,1079218
715,1200,280,4758736,1125305
716,1120,340,4658160,1463491
717,1824,376,7482272,1589821
718,752,278,3076112,1171765
719,784,326,3364224,1422347
720,992,291,3898048,1118522
721,848,335,3516128,1411687
722,1504,577,6226160,2424756
723,944,301,3899856,1267476
724,928,301,3695648,1211121
725,1440,416,5854496,1731566
726,1296,558,5205632,2254312
727,1184,524,4795760,2153579
728,1104,242,4604976,1056981
729,1504,288,6181856,1230258
730,1248,226,5013760,989639
731,1888,358,7572272,1461790
732,1504,431,6050000,1750557
733,1120,286,4662128,1173539
734,528,210,2169232,870568
735,928,322,3838784,1354130
736,768,297,3167568,1243756
737,1424,421,5767552,1728594
738,624,282,2918848,1323703
739,784,333,3284240,1416913
740,960,368,3885184,1525441
741,816,325,3377696,1342226
742,1472,549,6026224,2267214
743,1680,534,7074480,2270783
744,1200,363,4868944,1467674
745,1584,345,6405248,1419132
746,1296,265,5508336,1151231
747,672,227,2682560,936554
748,1200,388,5184192,1645576
749,928,298,3868096,1259087
750,1088,287,4469296,1179568
751,1456,322,5916608,1321248
752,1488,317,6113056,1304694
753,1744,448,7149408,1886990
754,672,241,2707328,958191
755,1136,297,4611056,1227754
756,720,292,3167760,1304543
757,864,222,3695008,962807
758,1760,358,7101776,1489432
759,1056,271,4277392,1100253
760,1008,276,4093408,1150216
761,912,333,3646992,1379344
762,1552,355,6357504,1461609
763,560,223,2361168,957241
764,864,312,3623440,1309784
765,1536,431,6145392,1767230
766,1232,339,4955632,1388403
767,720,323,2942560,1313711
768,864,398,3460576,1615938
769,992,338,4128688,1431110
770,1296,346,5352368,1446877
771,800,303,3334528,1258965
772,1008,349,4215200,1491430
773,864,271,3650432,1136780
774,1072,224,4401376,926790
775,896,329,3813760,1397497
776,1248,350,5367680,1540019
777,1552,518,6404688,2152225
778,1008,259,4133808,1058176
779,800,231,3171360,934467
780,1024,300,4378144,1269695
781,768,362,3202496,1519858
782,1264,230,5133552,940163
783,976,308,4171168,1344001
784,784,308,3383888,1357185
785,1200,331,5111536,1425521
786,848,235,3392256,972729
787,784,278,3368336,1180226
788,928,311,3823696,1275426
789,896,245,3550448,997763
790,1024,309,4224720,1281467
791,640,153,2552816,623109
792,816,265,3330656,1082045
793,960,234,3922544,977918
794,1104,319,4620592,1345915
795,1520,337,6284992,1397501
796,912,279,3638224,1120828
797,928,328,3751232,1331460
798,1296,320,5216736,1295424
799,1104,388,4589840,1589193
800,1600,466,6775856,1976174
801,768,290,3249040,1245519
802,512,252,2206112,1089284
803,1632,538,6956624,2317502
804,1120,351,4695104,1477437
805,544,274,2221712,1131699
806,1088,419,4483344,1739483
807,1792,387,7302784,1644782
808,768,255,3203200,1088653
809,992,319,4047344,1325087
810,1024,248,4293936,1047765
811,1328,437,5338864,1797220
812,1104,415,4704336,1754312
813,560,204,2249376,812928
814,1504,332,5907216,1375954
815,608,225,2517552,948592
816,832,369,3489520,1568633
817,1024,390,4362240,1668540
818,560,244,2349728,1036734
819,688,255,2961600,1116493
820,1024,391,4253856,1607878
821,1936,398,7703456,1659440
822,1104,358,4662480,1526001
823,1568,480,6492464,2028963
824,864,244,3711184,1057578
825,928,454,3934608,1945818
826,1184,376,4925568,1556394
827,864,281,3455376,1161918
828,1056,278,4274656,1147115
829,1408,342,5475184,1369533
830,704,226,2976384,968717
831,976,323,3817200,1312745
832,512,194,2113632,798533
833,1136,371,4766704,1567398
834,672,231,2711696,914564
835,720,188,2924976,771001
836,576,251,2413616,1061142
837,896,291,3843536,1271872
838,976,268,4078240,1125439
839,1472,340,6074400,1420860
840,1040,382,4342496,1623812
841,752,246,3124112,1019421
842,752,323,3026240,1304836
843,1040,358,4144752,1441458
844,1376,327,5366656,1284372
845,720,224,2993280,942121
846,1376,518,5735824,2188393
847,1728,383,6928400,1576782
848,720,204,2972112,880872
849,912,341,3814144,1448776
850,1392,371,5837936,1565976
851,1328,273,5543152,1174319
852,656,309,2725840,1291695
853,544,225,2232992,949951
854,656,273,2713504,1138887
855,672,219,2762720,908353
856,1120,388,4629824,1652242
857,768,197,3117024,819098
858,656,185,2571552,731900
859,1280,310,5421392,1304130
860,688,246,2747584,1025098
861,800,307,3213424,1247390
862,1216,343,4803088,1373442
863,848,372,3611488,1594107
864,512,197,2066080,809348
865,1424,370,5795600,1544698
866,672,226,2801504,952425
867,640,258,2606912,1061224
868,960,250,3998816,1053604
869,1008,285,4074800,1201429
870,1152,320,4666208,1311997
871,944,217,4038512,942572
872,912,314,3702960,1252068
873,1456,294,5756528,1184294
874,784,214,3147056,864178
875,800,253,3392576,1099508
876,768,257,3169024,1067449
877,736,169,2996384,699598
878,896,257,3758320,1087564
879,1280,336,5408912,1434920
880,640,270,2732560,1139421
881,1840,485,7624000,2047571
882,1232,392,5103088,1645080
883,960,397,3883232,1589436
884,1328,272,5596368,1167322
885,912,365,3761664,1541989
886,720,224,3019136,962389
887,1504,455,6300112,1936908
888,1024,344,4278320,1461663
889,784,254,3192544,1073995
890,1216,364,4903120,1530457
891,1120,389,4585568,1622718
892,1424,373,5813424,1583479
893,848,287,3534912,1228319
894,1168,380,4730080,1597405
895,1600,381,6506288,1564533
896,1120,456,4679856,1909393
897,1472,285,5619424,1118399
898,1088,356,4399440,1446432
899,880,236,3561296,967656
900,1040,316,4311392,1329055
901,1392,292,5701360,1221781
902,2576,576,10071472,2317361
903,976,303,4191776,1288736
904,704,220,2826192,889143
905,592,273,2455840,1124180
906,1008,384,4096576,1547344
907,848,324,3563488,1382479
908,1040,361,4205952,1442680
909,1344,420,5477296,1704994
910,768,292,3036480,1185114
911,2064,400,7951936,1589673
912,544,257,2134256,1004643
913,1728,330,6724256,1327084
914,576,246,2388480,1035673
915,704,179,2792592,737156
916,1264,340,5337872,1424486
917,880,380,3609632,1567640
918,816,251,3356224,1040456
919,672,195,2678368,772753
920,512,272,2132400,1133095
921,1360,318,5150080,1199100
922,1600,251,6227936,1014408
923,736,294,3147904,1289804
924,544,210,2268720,879695
925,832,251,3466384,1052451
926,720,313,3124960,1365757
927,384,191,1572560,801002
928,816,312,3475536,1325195
929,544,266,2243280,1090693
930,1088,350,4633808,1477369
931,784,343,3210944,1422979
932,848,325,3490672,1369675
933,1072,313,4592096,1363283
934,1456,374,5909120,1530720
935,1072,296,4271392,1217393
936,944,212,3701552,857155
937,576,223,2429856,956001
938,896,262,3752480,1113106
939,1104,228,4723696,993445
940,800,302,3259136,1219324
941,1984,531,8074320,2181733
942,688,317,2903856,1346783
943,960,264,3987680,1131182
944,512,203,2117584,848379
945,1184,386,4975888,1663140
946,1216,527,4994768,2217178
947,1120,333,4638384,1398132
948,992,440,4121808,1840629
949,672,350,2794016,1437879
950,1632,355,6745728,1507371
951,1264,332,5062384,1350869
952,800,322,3316656,1336729
953,1168,316,4964000,1379714
954,752,317,3233120,1377463
955,1024,284,4306400,1214199
956,992,305,4203056,1293930
957,1136,305,4393040,1191350
958,1088,398,4361792,1597249
959,1184,344,4832064,1435123
960,912,291,3614096,1143466
961,1216,367,4827456,1471976
962,720,275,2958496,1151794
963,704,277,3029136,1192818
964,944,317,4018304,1334835
965,1392,275,5786880,1190039
966,880,288,3615408,1208280
967,896,334,3796672,1410609
968,688,272,2754864,1098058
969,1584,249,6670608,1095662
970,1056,375,4239392,1564696
