n,d,p
41,39,6.982579123861377e-24
184,175,2.1775893708450037e-11
102,97,3.044058067713934e-32
224,213,2.3680547912291802e-14
61,58,3.469944449756276e-41
264,251,9.439978349422195e-18
304,289,1.789171801415392e-21
344,327,1.9116580958664058e-25
384,365,1.295401003484586e-29
424,403,6.060467654053219e-34
464,441,2.0853199264555533e-38
504,479,5.538589567598233e-43
20,19,2.2580655400017722e-07
496,471,5.718291574686524e-42
456,433,2.06197054555057e-37
416,395,5.6944266638921265e-33
376,357,1.1448561982548886e-28
336,319,1.5676562726690925e-24
296,281,1.3361651332030117e-20
256,243,6.250761378679829e-17
59,56,3.5482613509484746e-39
216,205,1.3355958662736313e-13
98,93,2.5348530979350534e-30
176,167,9.809646423784496e-11
488,463,5.85336758471187e-41
39,37,4.298806014951181e-22
448,425,2.018421248699704e-36
136,129,1.5380458654867257e-08
252,239,9.281466240501615e-43
368,349,9.971671505680914e-28
58,55,7.915953102972039e-15
328,311,1.2625782088040084e-23
212,201,1.0431478112381766e-33
96,91,2.0937960193086535e-07
440,417,1.9552398368710525e-35
172,163,3.4132113200860253e-25
248,235,4.0165431575084875e-16
400,379,4.84690530585916e-31
19,18,2.9765337558525318e-09
360,341,8.554102686323046e-27
208,197,7.229430024299026e-13
472,447,5.9702423406517e-39
132,125,1.7761550314361418e-17
320,303,9.978019457334221e-23
94,89,1.9999527836513145e-28
432,409,1.873602168124673e-34
244,231,9.785477271231536e-41
56,53,1.5913347344434498e-07
464,439,5.945205611579727e-38
204,193,9.068863483423514e-32
352,333,7.222214574746144e-26
37,35,2.4353311428332214e-20
240,227,2.4996857992447708e-15
424,401,1.7752696859048866e-33
92,87,4.433448809243818e-11
496,469,1.5886705395495556e-41
312,295,7.730206097528136e-22
55,52,3.303165211304511e-35
128,121,4.49749652641723e-08
456,431,5.862323031959888e-37
164,155,2.2429421325676891e-23
200,189,3.743811693915897e-12
236,223,9.955214395072289e-39
272,257,4.825426944713282e-18
344,325,5.997009075738793e-25
416,393,1.6625353988259213e-32
488,461,1.622217462678446e-40
18,17,1.8541523097251337e-07
448,423,5.7219718679882025e-36
376,355,3.4471236666712924e-28
304,287,5.864725105153587e-21
232,219,1.5034969934379825e-14
196,185,7.497135746195535e-30
160,151,1.6550030421896576e-09
408,385,1.5381394822783563e-31
124,117,7.493724013517807e-16
336,317,4.893542429605978e-24
53,50,2.9896440724571525e-33
88,83,3.2225278351792624e-07
228,215,9.748229527689439e-37
368,347,2.989868500999975e-27
35,33,1.2578482943764154e-18
472,445,1.6460738076833042e-38
192,181,1.8483165826765156e-11
122,115,2.6682073069461227e-40
296,279,4.3523807209532954e-20
400,377,1.405158037216109e-30
504,475,4.1623726590579954e-42
52,49,2.6490949809838736e-07
432,407,5.279027137878275e-34
328,309,3.920730622162534e-23
224,211,8.719215927813501e-14
86,81,1.038271999943115e-24
464,437,1.6347003781182492e-37
120,113,1.182950833838527e-07
496,467,4.276940451323996e-41
188,177,5.868350354488534e-28
256,241,2.1419206875305108e-16
392,369,1.2668708405079446e-29
17,16,3.2678343076929746e-08
424,399,4.9857519769185466e-33
288,271,3.155738567669427e-19
220,207,9.161982699521324e-35
152,143,6.124432743803e-09
118,111,2.7003523645296506e-38
320,301,3.081544701948806e-22
488,459,4.3563614046696305e-40
84,79,8.333211048050594e-10
352,331,2.1460710053596182e-25
184,173,8.66505521939862e-11
384,361,1.1266159196616272e-28
50,47,7.165167628783308e-12
416,391,4.6533764678089557e-32
216,203,4.862642870183489e-13
448,421,1.564250843101677e-35
116,109,2.7781300954921685e-14
480,451,4.3972701895600164e-39
248,233,1.3642871851592681e-15
33,31,5.859036033988858e-17
280,263,2.232529762494784e-18
148,139,7.640820258657743e-20
312,293,2.3735581091704968e-21
82,77,6.752906179021861e-23
344,323,1.7733987877176384e-24
180,169,4.328216505791465e-26
376,353,9.876402488487595e-28
49,46,2.1182195097461118e-29
408,383,4.290039901209466e-31
212,199,8.239178525151974e-33
440,413,1.5061283171000591e-34
114,107,2.6293826554520744e-36
472,443,4.397179971129339e-38
244,229,7.063385930907306e-40
504,473,1.0925709054668288e-41
16,15,1.4214339509628859e-06
63,59,1.753538975666667e-41
488,457,1.1377852177303924e-39
236,221,7.110520669959958e-38
456,427,4.269412118689722e-36
110,103,2.456296827273843e-34
424,397,1.350007720168625e-32
204,191,7.0646209928509275e-31
392,367,3.506953016633893e-29
47,44,1.6446061283962824e-27
360,337,7.252163732789248e-26
172,161,2.9913906975595604e-24
328,307,1.1473671510001491e-22
78,73,4.064631014325497e-21
296,277,1.3196756831646099e-19
140,131,3.891915831736082e-18
264,247,1.0318258715206199e-16
31,29,2.4295389986739724e-15
480,449,1.1454427913090626e-38
232,217,5.0082800537822306e-14
448,419,4.142464036555571e-35
108,101,8.885297436146887e-13
416,389,1.2556592468596362e-31
200,187,1.3289592830785314e-11
384,359,3.106188681411938e-28
46,43,1.6340101913440005e-10
352,329,6.0660737891036075e-25
168,157,1.6007157649551568e-09
61,57,1.821479476419256e-39
320,299,8.967091003697541e-22
472,441,1.1422873398601555e-37
76,71,1.2009877674277e-08
440,411,3.97608699881641e-34
288,269,9.5030284252324e-19
106,99,2.1944182520689943e-32
136,127,6.558786307324969e-08
196,183,5.753003678479613e-29
256,239,6.718865727866615e-16
376,351,2.7115879032188553e-27
496,463,2.8608254043984963e-40
15,14,2.4375961417678767e-07
464,433,1.1280275127766726e-36
344,321,4.987831503552239e-24
224,209,2.873096599507687e-13
164,153,1.925103219838104e-22
432,403,3.773813583404517e-33
104,97,5.625585157254461e-07
252,235,4.4401316161062534e-41
400,373,1.0459078510330723e-29
74,69,2.245392544883238e-19
488,455,2.8990096207665272e-39
192,179,6.467792809407827e-11
59,55,1.8237036723233721e-37
280,261,6.674141192198917e-18
368,343,2.3315116108533365e-26
456,425,1.1026860887941621e-35
44,41,7.088574531150897e-07
424,395,3.5403231317800126e-32
336,313,4.0282826106639167e-23
248,231,4.240777636476353e-15
102,95,1.8681885881548935e-30
160,149,6.239112831924551e-09
392,365,9.356672861960765e-29
29,27,8.829886901241249e-14
304,283,5.144660940725372e-20
188,175,4.429646512175965e-27
448,417,1.0666178811315693e-34
72,67,4.4157475036137917e-07
244,227,4.588481917630238e-39
416,387,3.281273002002577e-31
43,40,8.227692053751482e-24
272,253,4.564850090436032e-17
472,439,2.8945608881180603e-37
100,93,2.396838844263688e-11
328,305,3.192605606394199e-22
57,53,1.7553051026419996e-35
128,119,1.8628209916283765e-07
440,409,1.0205121874857541e-33
156,145,1.1451707413400443e-20
496,461,7.148172101662578e-40
184,171,2.985156044227927e-10
212,197,5.671484274728505e-32
240,223,2.5891542734804386e-14
296,275,3.768135202827281e-19
352,327,1.6424870422354282e-24
408,379,3.003071388576475e-30
464,431,2.8501452557375337e-36
14,13,6.366844363145532e-07
488,453,7.224439514569097e-39
432,401,9.653782602934956e-33
376,349,7.173878271702096e-27
320,297,2.4806823609449687e-21
264,245,3.0356784120622775e-16
236,219,4.568704320749297e-37
208,193,8.362046946167845e-12
180,167,3.208608847880017e-25
152,141,2.2587575045137135e-08
400,371,2.712603322585312e-29
124,115,7.268403136866741e-15
344,319,1.3436591095216305e-23
55,51,1.6193331557354413e-33
96,89,9.808414658478245e-07
424,393,9.025133559968689e-32
41,38,5.237586148994074e-22
232,215,1.5256087467133153e-13
368,341,6.140511707479365e-26
504,467,1.7211711758732142e-40
68,63,1.2537143937808038e-07
448,415,2.6784543949368835e-34
312,289,1.8877655534557564e-20
122,113,1.131793281914753e-38
176,163,1.3005248703266612e-09
392,363,2.4169258481067227e-28
27,25,2.759836498023539e-12
472,437,7.173101196933961e-37
256,237,1.959372861594996e-15
148,137,6.243381236538006e-19
336,311,1.0793525674220767e-22
94,87,1.1524155826408938e-26
416,385,8.334541630894638e-31
228,211,4.37114222355792e-35
496,459,1.7507494194618492e-39
40,37,1.3502272515665074e-06
252,233,2.6786296673224283e-40
464,429,7.042146075823811e-36
53,49,1.4271547719356178e-31
384,355,2.1229516983833954e-27
172,159,2.173846389802501e-23
304,281,1.4053676524403407e-19
66,61,5.085956854503475e-16
488,451,1.7646606016442155e-38
224,207,8.653758368695926e-13
408,377,7.599137232241595e-30
92,85,5.301162122474146e-10
328,303,8.506056093829993e-22
118,109,1.1205630096976837e-36
144,133,7.536679666139615e-08
196,181,3.8421702547814894e-28
248,229,1.2250938563115229e-14
352,325,4.28393715226635e-24
456,421,6.842111935131195e-35
13,12,1.1137255951015703e-06
480,443,1.7619627501218512e-37
376,347,1.837142621803354e-26
272,251,1.2742870179005935e-16
220,203,4.006526815951168e-33
168,155,5.3198903746425645e-09
400,369,6.837072209486665e-29
116,107,2.5877270052985196e-13
296,273,1.0222809432249235e-18
90,83,8.269524276853675e-25
424,391,2.2433286709813466e-31
244,225,2.738935591379466e-38
64,59,6.486657129750912e-07
472,435,1.7421444368813996e-36
51,47,1.197147231060713e-29
344,317,3.4861988969768546e-23
140,129,3.0885827603581727e-17
496,457,4.210905738312406e-39
216,199,4.712202270608885e-12
368,339,1.5652335105422207e-25
38,35,4.094770366706373e-08
392,361,6.066710964759107e-28
240,221,7.404335768116718e-14
164,151,1.3684206821960215e-21
416,383,2.0640163815816612e-30
63,58,6.405472632980292e-40
88,81,1.4291972029060763e-06
464,427,1.7051752375285754e-35
188,173,2.9076636975708054e-26
288,265,7.256332346749305e-18
488,449,4.2326982253960283e-38
25,23,7.246660053064719e-11
312,287,4.968064798625961e-20
212,195,3.506314632803793e-31
112,103,1.0653552802817905e-06
236,217,2.6961611101041644e-36
360,331,1.31200651812549e-24
62,57,2.0333653530145236e-14
384,353,5.3058070419281626e-27
136,125,2.2967322788851824e-07
432,397,5.872544144596251e-32
37,34,1.6555063950118921e-18
456,419,1.6515364655713519e-34
160,147,2.0308260572339305e-08
504,463,9.845986388715596e-40
86,79,5.544834656216577e-23
184,169,9.176741761407545e-10
49,45,9.518099154418099e-28
208,191,2.455503000254061e-11
110,101,9.702596717970765e-33
232,213,4.315622516685688e-13
61,56,6.514026238161424e-38
256,235,5.373799794950724e-15
280,257,5.0188960880182634e-17
304,279,3.6738456421420317e-19
328,301,2.1820240499269478e-21
352,323,1.0811304893257857e-23
376,345,4.5707208807609436e-26
400,367,1.6798314779940338e-28
424,389,5.450871166450748e-31
448,411,1.5822283483749355e-33
472,433,4.15441100162021e-36
496,455,9.961669192214859e-39
12,11,3.7628264166326577e-06
488,447,9.985145813798596e-38
464,425,4.053716425103018e-35
440,403,1.4987510803038583e-32
416,381,4.9962098624047215e-30
392,359,1.4842620523323709e-27
368,337,3.875733012120438e-25
344,315,8.750755752565349e-23
320,293,1.6749933397690348e-20
296,271,2.6534830130653824e-18
272,249,3.3772569188616066e-16
248,227,3.3272366956149207e-14
59,54,6.374655233487174e-36
224,205,2.4193899777898123e-12
106,97,8.430419817231191e-31
200,183,1.2201967716937267e-10
47,43,7.138728269026641e-26
176,161,3.9268318795632824e-09
504,461,2.300422014722355e-39
82,75,3.450458826587859e-21
480,439,9.912475561611847e-37
152,139,7.18412974150026e-08
432,395,1.4030588116521184e-31
35,32,8.06515464534786e-17
408,373,4.519848726125471e-29
128,117,6.324264411255475e-07
244,223,1.5247642590587947e-37
360,329,3.2325003752299794e-24
58,53,7.085891940707692e-13
336,307,6.951063931965054e-22
220,201,2.304382080940915e-32
104,95,2.0778998789542405e-06
496,453,2.3210371298493143e-38
196,179,2.3012589474531504e-27
288,263,1.8693262550028976e-17
472,431,9.742342568842983e-36
23,21,1.5522092747614816e-09
448,409,3.7368436763109986e-33
264,241,2.207199306064859e-15
172,157,1.3709162540276914e-22
424,387,1.2974875482782393e-30
126,115,3.497641144954698e-39
80,73,1.7138508698151407e-06
57,52,5.9859665946188716e-34
376,343,1.1081420729824792e-25
148,135,4.212190185025249e-18
216,197,1.3007960600093228e-11
352,321,2.649692059995195e-23
488,445,2.3198515819316082e-37
34,31,4.0524110233572555e-07
464,423,9.476279494142269e-35
328,299,5.413502053779331e-21
192,175,5.759375690653526e-10
440,401,3.5273669683433366e-32
124,113,5.3730331594034854e-14
304,277,9.241604988948732e-19
45,41,5.023574438192541e-24
416,379,1.1846599711761435e-29
236,215,1.4832011505521785e-35
56,51,2.1032429174357516e-06
480,437,2.2961232594595184e-36
212,193,1.9875702881287845e-30
368,335,9.350672675733628e-25
78,71,1.9770405951057217e-19
256,233,1.3983788835568666e-14
456,415,9.118765548538772e-34
100,91,2.015902719382001e-10
344,313,2.1328255880973697e-22
122,111,3.5171289604031647e-37
144,131,2.335901817581804e-07
188,171,1.710169657449137e-25
232,211,1.1467685765709086e-12
320,291,4.129301070923906e-20
408,371,1.0673721746107573e-28
496,451,5.332559057342723e-38
11,10,2.681321162156597e-06
472,429,2.249740004070449e-35
384,349,3.075615928010363e-26
296,269,6.626104181139325e-18
252,229,8.005447756905194e-39
208,189,6.685597929138752e-11
164,149,8.430457227730298e-21
448,407,8.677180932782691e-33
120,109,1.5536020667434386e-06
98,89,5.4429000381677545e-27
