n,d,p
184,179,3.4609404135987246e-10
110,107,4.123031544787704e-32
256,249,1.656180055347133e-06
328,319,1.8353011891796805e-11
400,389,3.8733035682989184e-23
472,459,2.567148599527804e-40
36,35,3.700247474467919e-07
464,451,4.5768921392100814e-38
392,381,1.837296681311074e-21
320,311,1.7797564680154424e-10
248,241,2.211854324518868e-06
106,103,3.680357098901197e-28
176,171,3.294448549049964e-11
456,443,7.088297008034183e-36
35,34,3.280529493366621e-07
384,373,7.379120253069133e-20
104,101,9.499387761449664e-08
448,435,9.511919059282927e-34
172,167,2.5120414352099794e-13
240,233,2.274028551610052e-06
376,365,2.500463159481472e-18
34,33,8.88209705647696e-07
440,427,1.1030946107759119e-31
304,295,9.043285950789539e-09
236,229,7.172560019047943e-40
168,163,5.689176850516633e-12
368,357,7.122346175608401e-17
100,97,2.3419156625320187e-08
432,419,1.1025462076131855e-29
232,225,1.7839368494396507e-06
33,32,1.8933368835487664e-06
296,287,4.687045131114199e-08
164,159,4.055314660352159e-11
360,349,1.6987805737543055e-15
98,95,4.5054342165919934e-21
424,411,9.471015863297666e-28
228,221,1.909997024348733e-35
32,31,4.411401287245549e-06
472,457,1.950015968769938e-39
220,213,2.8627363861923172e-31
408,395,4.384388524118392e-24
94,91,5.868810679478181e-18
344,333,5.582304572992414e-13
156,151,2.952396311830141e-09
280,271,6.46224571860673e-07
31,30,4.074278268264301e-06
464,449,3.3538094933841957e-37
216,209,4.692613019806205e-07
400,387,2.348152204106131e-22
92,89,5.476038848051068e-10
336,325,7.624694476344936e-12
152,147,1.8448493202232212e-08
212,205,2.3637815884408124e-27
272,263,1.6971220916676907e-06
392,379,1.0674852667333604e-20
30,29,4.046854968035004e-06
448,433,6.473374136720409e-33
328,317,8.570861553615803e-11
208,201,1.540641483822493e-07
148,143,9.296732466846462e-08
384,371,4.1051137574029953e-19
59,57,5.1713068739425395e-39
88,85,3.505695361341966e-06
204,197,1.0506909545955234e-23
320,309,7.890505252685352e-10
29,28,3.063340426313199e-06
376,363,1.3306429348937932e-17
144,139,3.755761465674358e-07
86,83,1.19287677577243e-12
200,193,3.699385531838966e-08
57,55,1.2803130344405445e-34
256,247,5.653486468571018e-06
312,301,5.918886905098573e-09
368,355,3.6219980280576366e-16
424,409,5.738094922444387e-27
28,27,2.959117009975467e-06
472,455,1.3405005724395666e-38
416,401,4.0570460495572413e-25
360,347,8.24688443507434e-15
304,293,3.5982354471666854e-08
248,239,7.061861307031006e-06
55,53,1.7792209150213686e-30
192,185,6.4144330221478125e-09
82,79,1.74143779814129e-10
464,447,2.2234708113519598e-36
136,131,3.0784869087949686e-06
352,339,1.5642770930473068e-13
27,26,7.472333538578464e-07
296,285,1.7627313174219103e-07
188,181,2.924406766043758e-17
456,439,3.1994325534052573e-34
80,77,6.776570126800156e-06
53,51,1.358111695867126e-26
344,331,2.4612940765283768e-12
132,127,6.160957124467159e-06
448,431,3.9835810004489736e-32
184,177,7.920916107089773e-10
236,227,3.4026840224527365e-38
288,277,6.917116105233799e-07
392,377,5.476599204897836e-20
26,25,2.47116296039529e-07
440,423,4.280300726677755e-30
336,323,3.1981163461547474e-11
232,223,4.947325716191997e-06
180,173,1.730538687281434e-14
128,123,9.61622765265923e-06
51,49,5.56279344303709e-23
280,269,2.160492160439704e-06
432,415,3.957965376743092e-28
76,73,6.743919961277219e-08
328,315,3.4155855899127904e-10
176,169,6.893748487154037e-11
376,361,6.247760573498224e-17
25,24,5.4290968786525456e-08
424,407,3.1406372031082614e-26
224,215,2.723362999229898e-06
472,453,8.47122287721927e-38
124,119,1.1612826282112037e-05
272,261,5.3352278661677805e-06
74,71,3.211190176622653e-07
320,307,2.9835448576284545e-09
172,165,4.9203957810249775e-12
368,353,1.6244698718098455e-15
49,47,1.1921706633924566e-19
416,399,2.1321303991979053e-24
220,211,1.0080570749246542e-29
464,445,1.354750898531164e-35
24,23,2.3473574347308923e-05
118,113,2.0712757704842433e-37
448,429,2.2516914566588597e-31
212,203,7.108844322705611e-26
400,383,6.077190503565306e-21
47,45,1.3007076979618748e-16
352,337,6.380612018164338e-13
164,157,6.489013759196242e-10
304,291,1.2196038062053175e-07
70,67,3.7089112079986585e-06
256,245,1.5620862103413298e-05
116,111,7.576700644133903e-06
440,421,2.3277973390680894e-29
208,199,3.3887337207161125e-07
392,375,2.5347105819060826e-19
23,22,1.0636269486258144e-09
344,329,9.557644309194786e-12
160,153,5.520294782911953e-09
114,109,4.425515651543108e-33
296,283,5.643640592754292e-07
432,413,2.069428237633946e-27
68,65,8.878885334262967e-06
384,367,8.926101571198543e-18
248,237,1.823350446165217e-05
45,43,7.012496200569292e-14
472,451,4.979933658134929e-37
112,107,4.01708286055316e-06
424,405,1.5774748241659498e-25
156,149,3.8181283602197436e-08
200,191,7.484323417017365e-08
288,275,2.0884266458768203e-06
376,359,2.64430753590336e-16
464,443,7.676657695466859e-35
22,21,1.6669474696639885e-05
416,397,1.0279444945143985e-23
328,313,1.1975518530002896e-09
240,229,1.6307768450027415e-05
196,187,5.273101442535813e-19
152,145,2.1354584651996724e-07
368,351,6.5647321358181656e-15
108,103,1.5865424371228713e-06
280,267,6.140466059312772e-06
43,41,1.808318505542303e-11
408,389,5.708312159077868e-22
236,225,1.178608053233785e-36
64,61,2.4378299677399757e-05
106,101,3.4364263247387406e-25
360,343,1.3603160483554414e-13
148,141,9.601705648305117e-07
232,221,1.1073531962850815e-05
400,381,2.6925040589200757e-20
21,20,2.2280621589689381e-10
440,419,1.1763476514535933e-28
272,259,1.4247618791167738e-05
188,179,5.259046103909218e-16
104,99,5.283376690843597e-07
228,217,2.3375170646338723e-32
352,335,2.3429479271422732e-12
62,59,2.7473428737988115e-05
392,373,1.0750681949545406e-18
144,137,3.449511567759619e-06
472,449,2.7484677933201987e-36
41,39,2.152144086853572e-09
184,175,1.3405918797680103e-09
102,97,1.1928093969744502e-21
224,213,5.652841743292137e-06
264,251,2.5899837822671138e-05
304,289,3.630575064922433e-07
344,327,3.339499026831482e-11
384,365,3.620794265173207e-17
424,403,7.358019747745461e-25
464,441,4.082845766079081e-34
20,19,3.3669171492882665e-05
456,433,5.250748351846254e-32
416,395,4.600860088096299e-23
376,357,1.0248250217042912e-15
336,319,3.921019976048143e-10
296,281,1.5859124703573643e-06
256,243,3.660341975543204e-05
59,56,6.320603790857467e-36
216,205,2.146545618659536e-06
98,93,2.150989297999475e-18
176,167,1.0988615192745348e-10
39,37,1.1364834849631503e-07
448,425,5.8306070660283074e-30
136,129,2.2120072563495246e-05
368,349,2.428240051452006e-14
58,55,1.552331895087771e-05
328,311,3.774151917409839e-09
212,201,1.5502164592362458e-24
96,91,5.5453485362929844e-06
440,417,5.575012989725796e-28
172,163,6.030552432576215e-11
248,235,3.988905511188185e-05
400,379,1.106690280995667e-19
19,18,6.00802231659704e-07
360,341,4.797011309524915e-13
208,197,5.994520824849275e-07
472,447,1.4345197606579211e-35
132,125,3.892665206091299e-05
320,303,2.9630469121493167e-08
94,89,1.9594812298094138e-15
432,409,4.5769589283850914e-26
56,53,2.29249678121287e-05
464,439,2.05302033378933e-33
204,193,4.9485938647890794e-21
352,333,7.86766960512178e-12
37,35,2.549246931543909e-06
240,227,3.322693562512277e-05
424,401,3.2167570201166018e-24
92,87,1.5990862432721256e-09
312,295,1.8872827499998222e-07
55,52,1.1875778421214484e-27
128,121,5.319954459744549e-05
456,431,2.541916334140991e-31
164,155,6.4703262390417155e-09
200,189,1.2160745178137448e-07
236,223,3.215400669115443e-35
272,257,3.332249883142966e-05
344,325,1.0665682822677495e-10
416,393,1.9294316973461793e-22
18,17,1.1411767994871861e-05
448,423,2.7154846683614196e-29
376,355,3.6805389016689455e-15
304,287,9.697728243448975e-07
232,219,2.09586039208103e-05
196,185,8.177073140559648e-18
160,151,4.9443677781655194e-08
408,385,9.845002960312784e-21
124,117,5.59982638129827e-05
336,317,1.1895282126280759e-09
53,50,6.5797872804337775e-24
88,83,5.675669157586344e-05
228,215,5.486179375142693e-31
368,347,8.319784579971918e-14
35,33,2.3137961827506118e-05
472,445,7.122233055549358e-35
192,181,1.768313624722239e-08
296,279,3.996293283323313e-06
400,377,4.259171794641796e-19
52,49,1.0523538001671283e-06
432,407,1.9683352467224305e-25
328,309,1.0861229484632077e-08
224,211,9.910740263861818e-06
86,81,1.850029128880706e-10
464,437,9.8177126143675e-33
120,113,4.499957448690806e-05
188,177,6.798781115819749e-15
256,241,7.499286242044966e-05
392,369,1.5568379851616572e-17
17,16,4.882656118360049e-05
424,399,1.327725923296853e-23
288,271,1.3124158953984442e-05
220,207,5.179583232848086e-27
152,143,1.5296067748414054e-06
118,111,1.559899643752275e-34
320,301,8.07730372369892e-08
84,79,2.016732297990193e-09
352,331,2.445093378262625e-11
184,173,1.8166964963242206e-09
384,361,4.790614735480097e-16
50,47,1.4497570374089704e-07
416,391,7.636910754653034e-22
216,203,3.4755971053032893e-06
448,421,1.2021056756785886e-28
116,109,2.73464509554967e-05
248,233,7.622929990413995e-05
33,31,8.047576322055647e-05
280,263,3.412122779510925e-05
148,139,6.120754300691844e-06
312,293,4.866129993987627e-07
82,77,1.7876450472595434e-08
344,323,3.151075696132678e-10
180,169,2.757792485024659e-12
376,353,1.236287326787759e-14
49,46,2.920879424660409e-17
408,383,3.7335048544934595e-20
212,199,2.644907322524777e-23
440,413,1.0619064691078206e-26
114,107,2.466783893529363e-30
472,443,3.37988080157957e-34
16,15,0.0002669491988285904
236,221,7.248293423616694e-34
456,427,5.144655872249166e-30
110,103,2.152122051989724e-26
424,397,5.2046525942991946e-23
204,191,7.127262886886255e-20
392,367,5.4043733268623115e-17
47,44,2.2148892753571578e-14
360,337,4.779052992351887e-12
172,161,5.275963053766836e-10
328,307,2.8884583882840047e-08
78,73,7.577906917983449e-07
296,277,9.17368575595487e-06
140,131,4.9144651499777665e-05
264,247,0.0001112004812112341
31,29,0.00010086895151568059
232,217,3.458177371983606e-05
448,419,5.082631013957871e-28
108,101,4.190806200288495e-06
416,389,2.8699021132048308e-21
200,187,1.662521377567922e-07
384,359,1.5887119367625902e-15
46,43,1.975819030306149e-09
352,329,7.098123403095784e-11
168,157,5.448766856579778e-09
320,299,2.0337054535487612e-07
472,441,1.5391749339862206e-33
76,71,3.5725994318969127e-06
440,411,4.313827074995454e-26
288,269,2.835278808442558e-05
106,99,1.0122808714246503e-22
136,127,9.725745642123275e-05
196,183,9.868304205015837e-17
256,239,0.0001372518503848815
376,351,3.912609892191119e-14
15,14,7.53822094845098e-05
464,433,1.9669129610964966e-31
344,321,8.692176988227025e-10
224,209,1.5131059949217131e-05
164,153,4.586768141607115e-08
432,403,3.1361623943969566e-24
104,97,2.191295588501954e-06
400,373,5.325117283121666e-18
74,69,1.3473478122176473e-05
192,179,2.2088993002533715e-08
59,55,3.237657334730323e-33
280,261,6.924209808094201e-05
368,343,8.040150360602853e-13
456,425,2.1698421596095908e-29
44,41,0.00015001436641988905
424,395,1.9469956196623868e-22
336,313,8.734090537905472e-09
248,231,0.00013001534778660074
102,95,2.503931143797049e-19
160,149,3.1416656237424513e-07
392,365,1.7794283223896735e-16
29,27,4.248772639416823e-05
304,283,5.3041871619000965e-06
188,175,6.819739964347104e-14
448,417,2.0607143748659577e-27
72,67,4.528175165159025e-05
416,387,1.0289092930698248e-20
43,40,1.4103169637129845e-09
272,253,0.00013266392387681824
472,439,6.748754543350956e-33
100,93,1.8401654348105943e-07
328,305,7.165155878272346e-08
57,53,4.3917418266235947e-29
128,119,0.00017889956982920555
440,409,1.6799985819597622e-25
156,145,1.7391864478555898e-06
184,171,2.065977008021574e-09
212,197,3.705021574815994e-22
240,223,9.366706177513156e-05
296,275,1.9415468262607376e-05
352,327,1.9390739578779294e-10
408,379,4.613098291756725e-19
464,431,8.300813556127456e-31
14,13,0.00011345689324588726
432,401,1.172215791693263e-23
376,349,1.1736320255312966e-13
320,297,4.773673305952745e-07
264,245,0.00019789416266590099
236,219,1.394482744260887e-32
208,193,1.1567377966049276e-06
180,167,2.279003300230754e-11
152,141,7.736208609521037e-06
400,371,1.7486736825062998e-17
124,115,0.0001635406851562185
344,319,2.2553078773104737e-09
55,51,3.2667991685230913e-25
96,89,5.645858766584678e-05
424,393,6.978598250191889e-22
41,38,1.1020497637470943e-07
232,215,5.082342756909742e-05
368,341,2.298131581156855e-12
68,63,0.0001772358708223747
448,415,8.038671905434296e-27
312,289,2.568475477314866e-06
176,163,4.474347177105951e-10
392,363,5.584154295691744e-16
27,25,5.550931253326106e-06
472,437,2.857164963147272e-32
256,237,0.00022797357296842528
148,137,2.7480460923762717e-05
336,311,2.1495019665734043e-08
94,87,1.995307987794184e-13
416,385,3.533380754770599e-20
228,211,1.7506499973138716e-28
40,37,0.00024383587165222238
464,429,3.381689148968579e-30
53,49,1.3015828276994995e-21
384,355,1.4965858076331818e-14
172,159,3.557153172578997e-09
304,281,1.1095233294410767e-05
66,61,0.00025563332723257763
224,207,2.055328219797158e-05
408,377,1.516406724581721e-18
92,85,2.0849746512207225e-09
328,303,1.6702217081916385e-07
118,109,5.806522597252491e-32
144,133,7.744539393276122e-05
196,181,9.728209848100483e-16
248,229,0.0002010684534479287
352,325,5.014621615909872e-10
456,421,3.450141545328233e-28
13,12,4.9909539823025e-06
376,347,3.352977344071057e-13
272,251,0.0002321970047710798
220,203,1.2015244519886965e-24
168,155,3.301854668509844e-08
400,369,5.4969710241978355e-17
116,107,5.9298324933840794e-05
296,273,3.824132351216642e-05
90,83,6.045028111329611e-11
424,391,2.4047076799617084e-21
64,59,0.00028549148363722003
472,435,1.1707726331390756e-31
51,47,2.7079081484344553e-18
344,317,5.537131934697953e-09
140,129,0.00017196275668148893
216,199,6.125537109642564e-06
368,339,6.253954094957412e-12
38,35,1.5661160579949563e-05
392,361,1.676977190589304e-15
240,221,0.00013451961713393612
164,151,2.49604334151144e-07
416,383,1.1661929892843646e-19
88,81,0.0003237612767850598
464,427,1.3331390561150215e-29
188,173,5.571898974052103e-13
288,265,0.00010447293463149017
25,23,2.0497155552787026e-07
312,287,5.346874928600948e-06
212,195,4.40238495614601e-21
112,103,2.3095068730725194e-05
236,217,2.3426829376006243e-31
360,331,9.669401709011743e-11
62,57,0.00024196842110821534
384,353,4.28913699885999e-14
136,125,0.00029863836275146704
432,397,1.460475162175188e-22
37,34,5.236673754835499e-05
456,419,1.3075480180295527e-27
160,147,1.5292083977150821e-06
86,79,8.511488044341405e-09
184,169,2.039203891984589e-09
49,45,2.8616451660213283e-15
208,191,1.3291270828766803e-06
110,101,4.268269699608651e-24
232,213,6.759167877175615e-05
256,235,0.0003478187247158282
280,257,0.00022465465856215183
304,279,2.177374253976224e-05
328,301,3.6805621848170443e-07
352,323,1.233674148721859e-09
376,345,9.160509766233794e-13
400,367,1.6597455994126381e-16
424,389,7.988886912654612e-21
448,411,1.1014943235030935e-25
472,433,4.65307939599474e-31
12,11,0.0007113096349193373
464,425,5.0962716904261e-29
440,403,7.946285519896833e-24
416,381,3.7098662363585243e-19
392,359,4.835714830053332e-15
368,337,1.6269110108708324e-11
344,315,1.2926916718778532e-08
320,293,2.192205624242008e-06
296,271,7.062116056632018e-05
272,249,0.00037743783187302885
248,227,0.000285370919518362
59,54,9.175889256328008e-31
224,205,2.523637628265396e-05
106,97,1.4374221988164823e-20
200,183,2.0721468856004233e-07
47,43,1.4905831340008367e-12
176,161,2.0202485900343045e-09
82,75,5.358138595495226e-07
152,139,2.9838245880780073e-05
432,395,4.894035100143233e-22
35,32,0.0002887139845619937
408,373,1.4575312204107424e-17
128,117,0.00041741146221807086
360,329,2.392234083228628e-10
58,53,7.537505994077846e-05
336,307,1.1069190618885493e-07
220,201,1.4677784441449313e-23
104,95,1.1880853906095015e-05
196,179,8.094897049052465e-15
288,263,0.0001812163702999419
472,431,1.79690544871777e-30
23,21,1.943926194678033e-09
448,409,3.886674857749619e-25
264,241,0.000491546294988607
172,157,1.9407254178562706e-08
424,387,2.5650773906641186e-20
80,73,0.00018023108019638902
57,52,9.107427029940986e-27
376,343,2.401460305674756e-12
148,135,9.386008552451385e-05
216,197,6.921269717365303e-06
352,321,2.89899894086663e-09
34,31,0.00046917960781226023
464,423,1.892572782564992e-28
328,299,7.705182148033542e-07
192,175,2.288143031300476e-08
440,401,2.6905623746932406e-23
124,113,0.00033020005757296707
304,277,4.0329715171389536e-05
45,41,3.703191017680022e-10
416,379,1.1402922492520017e-18
236,215,3.4950599891353335e-30
56,51,0.00039247994646988336
212,193,4.540928620235268e-20
368,335,4.059583128584411e-11
78,71,1.4448037887371762e-05
256,233,0.0004920569931114112
456,415,1.714344749406649e-26
100,91,2.0407438501825925e-07
344,313,2.8814181914152034e-08
144,131,0.0002333657938532554
188,171,3.8320161320676e-12
232,211,8.23354881418293e-05
320,291,4.336042792675447e-06
408,371,4.2845449151566577e-17
11,10,0.0005903555494951319
472,429,6.753271579287763e-30
384,349,3.1247265744388163e-13
296,269,0.0001230197902975485
208,189,1.3770921015702202e-06
164,149,1.0950470450208827e-06
448,407,1.3316772766135584e-24
120,109,0.0001973442612889125
98,89,2.207867779303057e-14
272,247,0.0005740791047450342
424,385,7.976631262719185e-20
76,69,5.3795252517909634e-05
336,305,2.3371179350619762e-07
184,167,1.8249604230545386e-09
400,363,1.3557864328338553e-15
54,49,7.108172283994053e-06
464,421,6.838550000303649e-28
248,225,0.0003752236346039379
140,127,0.000455335015135351
312,283,1.961159649385142e-05
43,39,4.2325230447012225e-08
376,341,6.058300510614096e-12
204,185,7.255952589002391e-17
440,399,8.843869069668341e-23
118,107,1.296513519897477e-29
32,29,0.0009009684839031988
456,413,5.951090227245728e-26
53,48,1.3906593206499894e-19
392,355,3.5994116603666105e-14
180,163,8.611503226345311e-10
328,297,1.5387133858845831e-06
74,67,0.00015910095229152002
264,239,0.0006977722074543191
116,105,8.819688896269115e-05
432,391,5.005673387090481e-21
200,181,1.9610786266033969e-07
368,333,9.744576824480742e-11
21,19,3.340675096394233e-07
472,427,2.473499648714694e-29
304,275,7.085370886846286e-05
220,199,1.5864695992313863e-22
136,123,0.0006919189763882263
94,85,9.49236898717944e-12
240,217,0.00021587507901964638
344,311,6.153285033703887e-08
448,405,4.437470436215747e-24
52,47,2.765565739438763e-05
384,347,7.985583143624855e-13
280,253,0.0005595457323921552
114,103,1.0978521308037087e-25
176,159,9.746046739975234e-09
424,383,2.4067884212480144e-19
31,28,0.00041911592031548383
320,289,8.177100146687148e-06
196,177,5.819588381752601e-14
464,419,2.407644112137482e-27
72,65,0.000378354132024092
236,213,4.6901130036818744e-29
400,361,3.684757931423995e-15
41,37,2.138633239643828e-06
256,231,0.0006503339809359905
440,397,2.826532290081176e-22
92,83,1.7240860614410787e-09
296,267,0.0002031457618300015
51,46,2.032740321387769e-16
112,101,2.9625235557066073e-05
376,339,1.474410185905501e-11
132,119,0.0008122449673795252
416,375,9.796866730051528e-18
152,137,9.219219820132154e-05
172,155,8.856878593939059e-08
192,173,1.9698273077352296e-08
212,191,4.13575535046615e-19
232,209,9.273788423738106e-05
272,245,0.0008220015925110517
312,281,3.486837429686915e-05
352,317,1.4135621527589873e-08
392,353,9.333803032201051e-14
432,389,1.5331031665734718e-20
472,425,8.840002052999823e-29
10,9,0.0009215714379940281
448,403,1.44010798748849e-23
408,367,3.3640743429804553e-16
368,331,2.2557089508668825e-10
328,295,2.9412575026086308e-06
288,259,0.0004590324924069578
248,223,0.0004605283077697041
228,205,3.665892455589966e-25
208,187,1.3022551344982782e-06
188,169,2.27087497786933e-11
168,151,6.617324253567212e-07
464,417,8.269370240312498e-27
148,133,0.0002562084955385695
424,381,7.05748780454926e-19
128,115,0.0007302411898144742
59,53,1.6564431393970776e-28
344,309,1.2625840771982677e-07
108,97,7.042568947510499e-06
304,273,0.00011855890194238635
49,44,1.4853440582119856e-13
88,79,0.0009318021529539388
400,359,9.708690075707408e-15
39,35,4.57110012297235e-05
224,201,2.9418086505180892e-05
360,323,2.846596536798313e-09
68,61,0.0009631225418534327
456,409,6.637343374649088e-25
320,287,1.4753539458383035e-05
184,165,1.7119049107615194e-09
416,373,2.7478431670827656e-17
29,26,9.580447424270398e-05
280,251,0.0008114808915688806
164,147,4.004053547185715e-06
376,337,3.4689898663659023e-11
106,95,1.1961829123993429e-18
472,423,3.0861007838478064e-28
48,43,0.0008068997946311015
220,197,1.5368478262751395e-21
392,351,2.3457824448094846e-13
86,77,1.783099911691858e-07
296,265,0.0003193198938352029
124,111,0.0004981622284842622
448,401,4.55737160134053e-23
