n,d,p
36,35,0.0001051708122619715
248,241,2.8051563822524626e-23
106,103,4.95217565211401e-19
176,171,5.420104713367231e-15
35,34,2.995906847834261e-11
244,237,9.032391885469835e-23
104,101,5.760134862899238e-08
172,167,1.577936506387983e-14
240,233,2.896137464087905e-22
34,33,1.7440810229556203e-05
236,229,9.245817473822601e-22
168,163,4.5562197448474694e-14
100,97,1.3313763855218813e-07
232,225,2.93844210946122e-21
33,32,2.1056039638386406e-10
164,159,1.3043236153685936e-13
98,95,4.3420093360449786e-17
228,221,9.295382378682299e-21
32,31,0.00011882566516402865
63,61,1.510152810186227e-23
220,213,9.166738703386803e-20
94,91,3.915565110480425e-16
156,151,1.039945515314768e-12
31,30,1.4017892211693406e-09
216,209,2.856661363472521e-19
92,89,6.635050334803987e-07
61,59,1.568695408031755e-22
152,147,2.8937032234420117e-12
212,205,8.854687951221998e-19
30,29,5.0555982574046005e-05
208,201,2.7294203310749165e-18
148,143,7.968155394174261e-12
59,57,1.602029825768057e-21
88,85,1.425123792114157e-06
204,197,8.364832180315646e-18
29,28,8.778735747821072e-09
144,139,2.1701007067011698e-11
86,83,2.92086827497471e-14
200,193,2.548209873723148e-17
57,55,1.6066053011889654e-20
28,27,0.00015148318363091047
248,239,8.224379725004672e-23
55,53,1.5801288548031441e-19
192,185,2.3202804235432703e-16
82,79,2.4032710489234205e-13
136,131,1.553489948859786e-10
244,235,2.642287021596947e-22
27,26,5.128488343427153e-08
188,181,6.931690830328104e-16
80,77,6.0163107232898576e-06
53,51,1.521935532313953e-18
132,127,4.077759012098155e-10
184,177,2.056225254629089e-15
236,227,2.6920513470306937e-21
26,25,0.00011687439255019388
232,223,8.53456151622376e-21
180,173,6.0548232233159195e-15
128,123,1.05574897015119e-09
51,49,1.4332575529171632e-17
76,73,1.175888627113468e-05
126,121,4.199455644831368e-23
176,169,1.7692494283487028e-14
25,24,2.7664028551613455e-07
224,215,8.455167009628063e-20
124,119,2.6937525480513723e-09
74,71,1.4524678371735893e-11
172,165,5.128392628543404e-14
49,47,1.3173366066809607e-16
220,211,2.641284346956982e-19
122,117,4.342817130194002e-22
24,23,0.00022706087272856767
118,113,4.413952450685516e-21
212,203,2.536525103847782e-18
47,45,1.1793337152555076e-15
164,157,4.1996810390391575e-13
70,67,1.0581978659104787e-10
116,111,1.6721393370640095e-08
208,199,7.794593709406536e-18
23,22,1.3605322381765932e-06
252,241,6.780295666691243e-23
160,153,1.1854880463741252e-12
114,109,4.4039127959006976e-20
68,65,3.995025088349152e-05
248,237,2.1825205942121722e-22
45,43,1.0260123724433704e-14
112,107,4.0593689289494463e-08
156,149,3.3140288451329726e-12
200,191,7.229455426004081e-17
244,233,6.995711516975338e-22
22,21,0.00020387616651611456
240,229,2.2325840818571913e-21
196,187,2.1809884790438328e-16
152,145,9.170151134978116e-12
108,103,9.670017773330425e-08
43,41,8.652022567818098e-14
236,225,7.092862944330019e-21
64,61,6.884705974857981e-05
106,101,4.124239097572531e-18
148,141,2.5102872815546255e-11
232,221,2.242875581744476e-20
21,20,6.0039425451500255e-06
188,179,1.9451704862161998e-15
104,99,2.2572469712702104e-07
228,217,7.058088909492241e-20
62,59,4.8062721729554036e-09
144,137,6.79428191790183e-11
41,39,7.05089024202932e-13
184,175,5.747274934665688e-15
102,97,3.858994064742117e-17
224,213,2.2099985491403945e-19
61,58,1.1081394495357422e-21
20,19,0.00037668505266562867
59,56,1.1207219321277215e-20
216,205,2.132788644250617e-18
98,93,3.522162298833436e-16
176,167,4.903210200717473e-14
39,37,5.53413966770059e-12
136,129,4.798223667530021e-10
252,239,1.685069845599158e-22
58,55,2.9563338378729504e-08
212,201,6.5709168892917956e-18
96,91,1.1499533655570967e-06
172,163,1.4147775313445172e-13
248,235,5.411565635799081e-22
19,18,2.329089205020859e-05
208,197,2.0127077109442327e-17
132,125,1.2501830122398077e-09
94,89,3.1292502045761183e-15
244,231,1.7304402909369223e-21
56,53,0.00017390098464027757
204,193,6.127911311968414e-17
37,35,4.166968375029799e-11
240,227,5.508782893901968e-21
92,87,2.5005887861608465e-06
55,52,1.0816594133277604e-18
128,121,3.211341126303133e-09
164,155,1.1472297177068445e-12
200,189,1.854025336099976e-16
236,223,1.7456350341241807e-20
18,17,0.00027638778152318927
232,219,5.505286024711394e-20
196,185,5.572860408605662e-16
160,151,3.221269707945774e-12
124,117,8.125132029672956e-09
53,50,1.0292383358211848e-17
88,83,5.289122709279575e-06
228,215,1.727671211678375e-19
35,33,2.9960653640261287e-10
192,181,1.6637219959292255e-15
122,115,2.669171491631185e-21
52,49,0.00025143917300668765
224,211,5.394102083387323e-19
86,81,2.2559388831886195e-13
120,113,2.0229209149825106e-08
188,177,4.931698662757435e-15
17,16,7.73088950496379e-05
220,207,1.6752198982780148e-18
152,143,2.46329305482436e-11
118,111,2.6856267056122282e-20
84,79,1.0854949421244735e-05
184,173,1.4510761123130012e-14
50,47,8.909231026124098e-07
216,203,5.174068213826859e-18
116,109,4.950647763547414e-08
248,233,1.2769729296329172e-21
33,31,2.0459039740941952e-09
148,139,6.701239055354366e-11
82,77,1.8199845011245798e-12
180,169,4.2365984833087304e-14
49,46,8.667378887309911e-16
212,199,1.5889424776800687e-17
114,107,2.6505710289278006e-19
244,229,4.073209220651117e-21
16,15,0.0007049501009793679
63,59,6.040325048626195e-22
236,221,4.087488402607922e-20
110,103,2.562358256544119e-18
204,191,1.4716747551923579e-16
47,44,7.639288136129383e-15
172,161,3.523248583493908e-13
78,73,1.4125681023209468e-11
140,131,4.785069311872787e-10
31,29,1.3183144652791012e-08
232,217,1.2855237332195881e-19
108,101,2.802200893173671e-07
200,187,4.436357865516891e-16
46,43,4.259626182588586e-06
168,157,1.0027656610903543e-12
61,57,6.157280855369738e-21
76,71,4.127867357402228e-05
106,99,2.4224644263097795e-17
136,127,1.2542336639775642e-09
196,183,1.3284039733275797e-15
15,14,0.0002117031723368169
224,209,1.252195889801493e-18
164,153,2.8274922174414326e-12
104,97,6.463045482535222e-07
252,235,9.077510108830758e-22
74,69,1.0503970876811328e-10
192,179,3.950013759737422e-15
59,55,6.162217993431845e-20
44,41,0.0004209715412622528
248,231,2.9010130481054628e-21
102,95,2.235731941176783e-16
160,149,7.894853942828824e-12
29,27,7.953975867865792e-08
188,175,1.1660031913547855e-14
72,67,7.595122786459493e-05
244,227,9.229641865364898e-21
43,40,5.407026614587924e-13
100,93,1.4569969972503247e-06
57,53,6.046855585948798e-19
128,119,8.258206966397801e-09
156,145,2.181756850220408e-11
184,171,3.4158006463847665e-14
212,197,3.6529444048158084e-17
240,223,2.922837807625421e-20
14,13,0.0004928877113638447
236,219,9.211665501948512e-20
208,193,1.111249929295779e-16
180,167,9.927186907951858e-14
152,141,5.964158932150934e-11
124,115,2.07069003171407e-08
55,51,5.809338609369815e-18
96,89,3.204498836044508e-06
41,38,4.315900214701465e-12
232,215,2.8887515785384397e-19
68,63,0.0001336814447318061
122,113,1.3730882264963227e-20
176,163,2.861142101943397e-13
27,25,4.4512623242763534e-07
148,137,1.6118103501199804e-10
94,87,1.7570643663833137e-14
228,211,9.012425735392448e-19
40,37,0.0004916306879322776
252,233,2.0059042693962317e-21
53,49,5.4552334388664586e-17
172,159,8.174462407841564e-13
66,61,5.005427786330401e-09
224,207,2.796720615920433e-18
92,85,6.86175877062494e-06
118,109,1.3665741109829633e-19
144,133,4.303479715569627e-10
196,181,3.0084770803749066e-15
248,229,6.393978248198667e-21
13,12,0.0004551432823832042
220,203,8.630659105618608e-18
168,155,2.314193730085224e-12
116,107,1.2366640596265634e-07
90,83,1.4889908743974115e-13
244,225,2.028816294855599e-20
64,59,0.00022392641750801373
51,47,4.997894722243176e-16
140,129,1.1343869956141589e-09
216,199,2.6480901771452163e-17
38,35,6.767679578670649e-05
240,221,6.407004433140404e-20
164,151,6.488750143835612e-12
63,58,2.953423515432697e-21
88,81,1.4271097867026674e-05
188,173,2.6181334015352427e-14
25,23,2.2838068658247245e-06
212,195,8.076372531709095e-17
112,103,2.9383508187966625e-07
236,217,2.0134200488587872e-19
62,57,3.1675674876341525e-08
136,125,2.9498865159953265e-09
37,34,2.4291195560665733e-10
160,147,1.8010580992273872e-11
86,79,1.2198084300860498e-12
184,169,7.634596341957705e-14
49,45,4.458031420241991e-15
208,191,2.4478762828333855e-16
110,101,1.2723260707779155e-17
232,213,6.295106653683242e-19
61,56,2.9790782522667677e-20
12,11,0.0016467152900579989
248,227,1.3746093058112798e-20
59,54,2.9478489036176697e-19
224,205,6.055854888573818e-18
106,97,1.1863764065899085e-16
200,183,2.2047031168215902e-15
47,43,3.862386792678201e-14
176,161,6.331821518491788e-13
82,75,9.627505206674142e-12
152,139,1.343157275027385e-10
35,32,1.696673776612929e-09
128,117,1.9085756122957425e-08
244,223,4.3495149590962e-20
58,53,1.8718098731250533e-07
220,201,1.8625179850341764e-17
104,95,1.5569711276125385e-06
196,179,6.547750078076398e-15
23,21,1.058693166981138e-05
172,157,1.7993944835723857e-12
126,115,6.297658275679651e-21
80,73,5.593505168696222e-05
57,52,2.85744751401047e-18
148,135,3.6044095728998305e-10
216,197,5.694515204667284e-17
34,31,0.0002135184229093301
192,175,1.930328398467077e-14
124,113,4.7394818189534246e-08
45,41,3.241573624875084e-13
236,215,4.2911107918407764e-19
56,51,0.0005281534188341222
212,193,1.7303782479938532e-16
78,71,7.292064091508983e-11
100,91,3.460544296038907e-06
122,111,6.317018222618178e-20
144,131,9.551940783879768e-10
188,171,5.647069401670461e-14
232,211,1.3374574098500789e-18
11,10,0.0007296945286087891
252,229,9.12803080145819e-21
208,189,5.224487191411018e-16
164,149,1.4118778203191194e-11
120,109,1.1565587041459207e-07
98,89,9.54028050241019e-15
76,69,0.00010471127564241407
184,167,1.6387529270554434e-13
54,49,1.0224975740815865e-06
248,225,2.8937409719835363e-20
140,127,2.497902189928165e-09
43,39,2.627256840132663e-12
204,185,1.5669241627214672e-15
118,107,6.213263446298554e-19
32,29,0.0007368997875167092
244,221,9.129813992149525e-20
53,48,2.507450379383998e-16
180,163,4.715598517364808e-13
74,67,5.276003465455793e-10
116,105,2.7700224384357646e-07
200,181,4.666913518795316e-15
21,19,4.352148779462408e-05
220,199,3.9170048848788263e-17
136,123,6.4406775181409586e-09
94,85,8.18954008386315e-14
240,217,2.8662147393747617e-19
52,47,0.0007328188944766774
114,103,5.983574890554874e-18
176,159,1.3449791836058834e-12
31,28,6.958611009527079e-08
196,177,1.3799282995025277e-14
72,65,0.00018783548976817525
236,213,8.952011691010887e-19
41,37,2.0490241243132627e-11
92,83,1.577807139753548e-05
51,46,2.2613572307130658e-15
112,101,6.502515380343391e-07
61,55,1.3135126497799901e-19
132,119,1.6359574572531376e-08
152,137,2.864657226719789e-10
172,155,3.800657509802415e-12
192,173,4.049363821164989e-14
212,191,3.611746616169292e-16
232,209,2.781081747530043e-18
252,227,1.89253138314133e-20
10,9,0.0014368622910772152
248,223,5.982240054804217e-20
228,205,8.592098954119628e-18
208,187,1.0860983276341753e-15
188,169,1.1788790422203712e-13
168,151,1.0635565954569886e-11
148,133,7.629937992842545e-10
128,115,4.08950033549791e-08
59,53,1.2838537148750324e-18
108,97,1.4938143327069393e-06
49,44,1.982601936891871e-14
88,79,3.221003316933138e-05
244,219,1.881718357938092e-19
39,35,1.531396050115992e-10
224,201,2.6392657656826794e-17
68,61,0.00032130749113821745
126,113,2.708618926023692e-20
184,165,3.4036251827589956e-13
29,26,4.0206654022430544e-07
164,147,2.9457716901967744e-11
106,95,5.173499734033228e-16
48,43,0.0009416790242147574
220,197,8.058710635094989e-17
86,77,5.451998059373545e-12
124,111,1.0049764070303757e-07
200,179,9.618401916865643e-15
19,17,0.00015482618920276988
180,161,9.741598744778126e-13
104,93,3.352612169445736e-06
236,211,1.8332813641460414e-18
66,59,2.353401649677485e-08
160,143,8.071122402091351e-11
47,42,1.6854180859299715e-13
216,193,2.4453479127886775e-16
122,109,2.684929297185632e-19
28,25,0.001129039522690472
232,207,5.6760053150773945e-18
102,91,4.626480375718759e-15
176,157,2.762788894777858e-12
37,33,1.0914637811115398e-09
120,107,2.424980502458873e-07
212,189,7.372177661082695e-16
46,41,2.284693451588603e-05
248,221,1.2171426150118851e-19
156,139,2.186274579112953e-10
55,49,1.1474636573148102e-16
64,57,0.0005211095362888512
228,203,1.747373239113509e-17
82,73,4.198658422053327e-11
100,89,7.336718330659537e-06
118,105,2.6071760504331877e-18
136,121,1.3289020670191919e-08
172,153,7.76055222401248e-12
208,185,2.2075526665032775e-15
244,217,3.816501702930867e-19
9,8,0.0009883534808994925
224,199,5.347608468178624e-17
188,167,2.394365401792035e-13
152,135,5.850976851254849e-10
116,103,5.737848795578121e-07
98,87,4.018676037564438e-14
80,71,0.00012088246825835981
204,181,6.563850501288165e-15
62,55,1.4303569965830528e-07
168,149,2.1579806615480074e-11
53,47,1.045420876494182e-15
44,39,0.0011226417942952708
114,101,2.4760829821546634e-17
184,163,6.875783555174785e-13
35,31,7.375774142408045e-09
236,209,3.693472521398285e-18
96,85,1.562075133776454e-05
61,54,5.405520614389292e-19
148,131,1.5459542968554582e-09
200,177,1.9373235131043452e-14
252,223,7.771199757298307e-20
26,23,0.001084276582405381
216,191,4.915605557043772e-16
164,145,5.937140008365776e-11
112,99,1.3293319514062079e-06
43,38,1.0967802996504078e-11
232,205,1.1394701671180715e-17
60,53,0.000795912819348277
248,219,2.441324966552625e-19
94,83,3.381433978620527e-13
128,113,8.26877932856833e-08
196,173,5.674081368613497e-14
17,15,0.0004612267365276902
212,187,1.4756785538308269e-15
144,127,4.029700568971456e-09
110,97,2.2958130941660604e-16
76,67,0.0002205910122811146
59,52,5.2132297460125006e-18
160,141,1.6152024004572728e-10
244,215,7.629995918642396e-19
42,37,9.01190225649933e-05
176,155,5.516402559625848e-12
92,81,3.227765281859165e-05
192,169,1.6484760156235839e-13
25,22,1.034087789782856e-05
208,183,4.3992516855689166e-15
108,95,3.0105014843570876e-06
224,197,1.0654226259360881e-16
58,51,8.065634884412711e-07
240,211,2.3719160100342448e-18
124,109,2.0092089165167137e-07
33,29,4.6933541761529e-08
140,123,1.0353517690700911e-08
74,65,2.1698579625294313e-09
156,137,4.342297884025289e-10
41,36,8.333855715633937e-11
172,151,1.5397390699318596e-11
90,79,2.747563696625609e-12
188,165,4.748929439692148e-13
49,43,7.9705825864555e-14
204,179,1.3019788912168218e-14
106,93,2.0739728542245418e-15
220,193,3.227461080573457e-16
57,50,4.914415267321713e-17
236,207,7.332645502389644e-18
122,107,1.0734764623344194e-18
252,221,1.5437597846064339e-19
8,7,0.005700536729897035
63,55,2.16613994869794e-19
244,213,1.5055719435415972e-18
118,103,1.027926780114576e-17
228,199,6.885817412452432e-17
55,48,4.519764275874787e-16
212,185,2.9028004448387597e-15
102,89,1.821230188275105e-14
196,171,1.1142544435220716e-13
47,41,6.634515676226883e-13
180,157,3.835883581461521e-12
86,75,2.1480927842285094e-11
164,143,1.1617789442590909e-10
39,34,6.048553039545901e-10
148,129,3.0199510588579298e-09
70,61,1.4397120569688865e-08
132,115,6.520385095032768e-08
31,27,2.7887017669869187e-07
240,209,4.663652256043185e-18
116,101,1.118383858830572e-06
224,195,2.0906448233574616e-16
54,47,4.170239154021549e-06
208,181,8.61347476964394e-15
100,87,1.4310478455120006e-05
192,167,3.219743162103279e-13
23,20,4.462677732991612e-05
176,153,1.0745306059888448e-11
84,73,0.0001244967217931353
61,53,2.1052521353512286e-18
160,139,3.136805525836831e-10
236,205,1.4363813680341232e-17
38,33,0.0003045625945339759
220,191,6.306276400499571e-16
144,125,7.800055296430643e-09
53,46,4.046828187969341e-15
68,59,0.000636701763939682
98,85,1.550531541436558e-13
128,111,1.594788465073238e-07
188,163,9.222680832721888e-13
248,215,9.457749657711952e-19
15,13,0.0010995087428418546
232,201,4.397770661370952e-17
172,149,2.979123809446038e-11
112,97,2.554136950231569e-06
82,71,1.6091046640003704e-10
216,187,1.8893474275240424e-15
52,45,0.0015029438661394777
126,109,4.229241730068741e-19
200,173,7.412422779466844e-14
37,32,4.1700357220716025e-09
244,211,2.935266326255684e-18
96,83,2.9901875233334403e-05
59,51,2.000946117612603e-17
140,121,1.984499851322886e-08
184,159,2.6175900346513713e-12
228,197,1.3381617711630915e-16
22,19,0.0015840900936447827
212,183,5.6203924748833166e-15
168,145,8.170143024451357e-11
124,107,3.8280571177294597e-07
51,44,3.518988584184271e-14
80,69,0.00023074221617879183
196,169,2.1481643658960186e-13
29,25,1.5314327634511848e-06
152,131,2.2018500678861655e-09
94,81,1.275967456415419e-12
224,193,4.045620344368853e-16
36,31,0.0015262495550113161
122,105,4.081068504085262e-18
208,179,1.6595809061476136e-14
43,37,4.10849388068268e-11
136,117,4.968483775082593e-08
236,203,2.779107626923319e-17
50,43,1.9478570589996596e-05
164,141,2.2150118267482277e-10
57,49,1.8564636180468603e-16
64,55,0.0009950487842839161
220,189,1.2149040016453342e-15
78,67,1.1491713759330025e-09
248,213,1.8301282767921177e-18
92,79,6.051849097456447e-05
106,91,7.777412531347887e-15
120,103,9.00510072660098e-07
148,127,5.715424332914304e-09
176,151,2.047279945563776e-11
204,175,4.862486210982672e-14
232,199,8.474237239895338e-17
7,6,0.0020791500124764566
244,209,5.658756647005255e-18
216,185,3.622855125393387e-15
188,161,1.7572888654815366e-12
160,137,5.932505520724326e-10
132,113,1.22273954016058e-07
118,101,3.848761485814266e-17
104,89,1.2368838447931495e-05
90,77,1.0114067082865608e-11
76,65,0.00040909917301213024
200,171,1.4131458199644876e-13
62,53,5.200902084514477e-07
172,147,5.635671834442109e-11
55,47,1.677875716430987e-15
48,41,0.001834994570496624
212,181,1.072445435061991e-14
41,35,3.031267706306172e-10
116,99,2.0727662173252103e-06
184,157,4.955894752818085e-12
252,215,1.1313936795949993e-18
34,29,0.000849884613082226
224,191,7.728003270487252e-16
156,133,1.5685559167552612e-09
61,52,7.825693004032338e-18
88,75,0.00011826172025580985
196,167,4.072048160348884e-13
27,23,7.673521850158976e-06
236,201,5.315195350728872e-17
128,109,2.954244782348281e-07
74,63,7.778416949067397e-09
168,143,1.5338868466551614e-10
47,40,2.4095901274753676e-12
208,177,3.1504177833068327e-14
114,97,3.540559168610687e-16
248,211,3.5047877750460574e-18
20,17,0.003332675434236086
126,107,1.5628698997447894e-18
232,197,1.61385762253849e-16
53,45,1.473789388812507e-14
192,163,1.1629254516383017e-12
86,73,7.690817097188667e-11
152,129,4.090872456413457e-09
33,28,1.6523450694992775e-07
244,207,1.0794678456719797e-17
112,95,4.660104550519092e-06
204,173,9.180635980446949e-14
46,39,8.063365016685917e-05
164,139,4.125115092203855e-10
59,50,7.32037198400229e-17
72,61,0.0006901917557606401
98,83,5.573116503049266e-13
124,105,6.997870126674816e-07
176,149,3.822690074487693e-11
228,193,4.868058967217304e-16
13,11,0.001974939238075816
240,203,3.3048822725563434e-17
188,159,3.2900709955509934e-12
136,115,9.109454827998859e-08
110,93,3.170179970577806e-15
84,71,0.00022231386986862174
200,169,2.652897555826213e-13
58,49,2.7749839414661157e-06
148,125,1.0514937693496083e-08
45,38,1.8843995271344013e-11
212,179,2.0186397286864774e-14
122,103,1.4852827756829577e-17
32,27,0.0021121529036620193
236,199,1.0055240067121205e-16
51,43,1.2547215304266551e-13
172,145,1.0443465406394276e-10
70,59,4.95477054562261e-08
248,209,6.6460482155253184e-18
108,91,1.0213089652275516e-05
184,155,9.216342738004376e-12
19,16,0.0005361297430650127
196,165,7.598537464990179e-13
120,101,1.622655265488591e-06
82,69,5.583454495359305e-10
208,175,5.897908363205014e-14
63,53,2.961322971509459e-18
44,37,0.00209027354635958
232,195,3.039512675912356e-16
94,79,4.473905110744658e-12
144,121,2.6610618373759624e-08
244,205,2.038664857523896e-17
25,21,3.451430215791216e-05
156,131,2.869715794402736e-09
106,89,2.7560276562148452e-14
56,47,0.0019796201815962646
118,99,1.377602136042591e-16
180,151,2.554935050598113e-11
31,26,9.329412997570651e-07
192,161,2.1562845699351925e-12
68,57,0.0011010945686239226
216,181,1.2805828191478028e-14
37,31,1.4122509777836269e-08
228,191,9.125735090568027e-16
80,67,0.0004002981258147949
252,211,4.0624065930276995e-18
43,36,1.4113433702578252e-10
92,77,0.00010569150092223966
49,41,1.0321772924268636e-12
104,87,2.1769568590131878e-05
55,46,5.917895179337053e-15
116,97,3.676883205020815e-06
61,51,2.791528970102926e-17
128,107,5.280105078075365e-07
140,117,6.623690715288416e-08
152,127,7.411206057974895e-09
164,137,7.518023974417122e-10
176,147,7.005149531800189e-11
188,157,6.059515791679051e-12
200,167,4.908620433516108e-13
212,177,3.7509709104811396e-14
224,187,2.7205280290654578e-15
236,197,1.8825707594123763e-16
248,207,1.2484703058404115e-17
6,5,0.006857600771318274
244,203,3.813452283583433e-17
232,193,5.664219606911625e-16
220,183,8.050448274717783e-15
208,173,1.0897062228874633e-13
196,163,1.397048260933873e-12
184,153,1.6853792931827668e-11
172,143,1.8984443214202473e-10
160,133,1.9781154321062317e-09
148,123,1.8849760856885025e-08
136,113,1.619689287050936e-07
124,103,1.2328767724589276e-06
59,49,2.566236709807221e-16
112,93,8.126113617522091e-06
53,44,5.08943504495589e-14
100,83,4.501414085307918e-05
47,39,8.17528595147229e-12
88,73,0.0002012893510295661
252,209,7.59461225114072e-18
41,34,1.0071778082099975e-09
240,199,1.1574223443442748e-16
76,63,0.0006868906690030948
216,179,2.3638432034441915e-14
35,29,8.794094276996745e-08
204,169,3.138553611048857e-13
64,53,0.0016487234558315612
122,101,5.197479706052525e-17
180,149,4.637013430105384e-11
29,24,4.824053959753335e-06
168,139,5.081869286139318e-10
110,91,1.09206428974123e-14
52,43,0.002478924560359625
248,205,2.3241446831031553e-17
98,81,1.884244303655593e-12
144,119,4.7167130700687594e-08
236,195,3.4896332091708743e-16
23,19,0.0001364233716923591
224,185,5.019312390079432e-15
132,109,3.885821759508378e-07
86,71,2.542105505272824e-10
212,175,6.884754896108275e-14
63,52,1.0350544430549373e-17
40,33,0.0023447437089667545
57,47,2.2955551683743693e-15
188,155,1.09880591099012e-11
74,61,2.5007660527280103e-08
108,89,1.7477478280575584e-05
176,145,1.261223170346139e-10
244,201,7.067770464997894e-17
17,14,0.0013882873990189173
232,191,1.0448528339692734e-15
164,135,1.342669964001361e-09
96,79,9.002484218035145e-05
220,181,1.4773198312368946e-14
62,51,1.6155002496301806e-06
152,125,1.3114823585872343e-08
45,37,6.208422735623659e-11
208,171,1.9881868725619715e-13
118,97,4.733894117475976e-16
28,23,0.003292078212051465
240,197,2.1352375446625822e-16
106,87,9.285922160310014e-14
184,151,3.033281410274102e-11
39,32,6.8069944952832955e-09
128,105,9.133157640023326e-07
228,187,3.105863614813973e-15
50,41,5.796737973748413e-05
172,141,3.388962305555607e-10
61,50,9.589648434817463e-17
72,59,0.0011164871534487893
94,77,1.471386894841599e-11
116,95,6.269372295532624e-06
160,131,3.4984813647053375e-09
204,167,5.690357720099523e-13
248,203,4.2889326969660834e-17
11,9,0.002610787903365107
236,193,6.406628374761489e-16
192,157,7.088511484528145e-12
148,121,3.2982700333834374e-08
126,103,1.9104863434946357e-17
104,85,3.6490261617104355e-05
82,67,1.7813314171414565e-09
224,183,9.162557448196127e-15
60,49,0.0022969232373303223
49,40,3.392499900215197e-12
136,111,2.799041355782702e-07
212,173,1.2488251260077516e-13
38,31,0.0008616523096088617
244,199,1.2982784333133858e-16
168,137,8.989689732267879e-10
92,75,0.00017353843378189492
200,163,1.6133779311436646e-12
27,22,2.2494100902690105e-05
232,189,1.9085309422018328e-15
124,101,2.0996048281946244e-06
