n,d,p
768,757,2.3566472969037817e-29
1184,1167,7.000554427411123e-230
208,205,1.8499484457038125e-41
896,883,2.6948551068613704e-59
480,473,2.5053710825386163e-41
1024,1009,4.6671496676491444e-114
68,67,3.4731080335116993e-29
1152,1135,1.0226457281316451e-200
608,599,1.7387839445187093e-22
1280,1261,0.0
336,331,4.1438574374206394e-21
736,725,4.894417378330889e-25
200,197,2.365532413786373e-34
864,851,2.9918787022131906e-49
464,457,4.6254398411103804e-70
992,977,2.6570774315785556e-97
66,65,8.965614051671708e-132
1120,1103,9.115351685369902e-175
592,583,1.4487903195676146e-228
1248,1229,3.6049049780806855e-298
64,63,7.859749544006629e-21
312,307,1.2899155687847998e-296
1184,1165,2.8702812685173183e-227
560,551,1.2433583190194641e-173
1056,1039,9.25191671955959e-131
62,61,2.187748614967529e-96
928,913,3.144499747614473e-69
432,425,1.7197829844003643e-48
800,787,1.1698485007811243e-33
184,181,2.1098949386501987e-24
672,661,1.5728893569086617e-20
1280,1259,0.0
304,299,5.856745559351286e-22
1152,1133,2.6779369300676e-198
544,535,1.0443131817659674e-28
1024,1007,3.927867846014697e-112
60,59,6.754087549251894e-41
896,881,1.0489570501290382e-57
416,409,5.24584316350777e-40
296,291,5.457395701416212e-226
768,755,5.017176653744158e-28
1120,1101,1.6268064723545194e-172
176,173,1.653107113810208e-21
992,975,1.7209083301506316e-95
640,629,2.5595941942109628e-20
58,57,2.0360755967666734e-68
1216,1195,2.299271617626429e-257
288,283,2.0000222467832232e-24
1088,1069,1.8763676526209422e-149
400,393,5.4653340334746296e-33
512,503,6.728296906484999e-34
624,613,1.4533367751222866e-293
736,723,8.546304805704373e-24
960,943,1.0804021251732931e-80
1184,1163,9.980942750520207e-225
56,55,5.573718945058422e-20
1280,1257,0.0
1056,1037,8.676547798993659e-129
832,817,2.576585227277455e-39
608,597,1.827310625171519e-21
496,487,1.2972737561379724e-94
384,377,2.1199476572398742e-27
928,911,1.2601106581649178e-67
272,267,2.8806427885180016e-28
1248,1225,4.594902901905521e-292
704,691,6.069799698849576e-21
54,53,4.874949936626145e-47
1024,1005,2.7836257980122683e-110
592,581,1.7594172954847935e-223
160,157,8.225121604046438e-20
1216,1193,1.1792607912142689e-254
264,259,7.926357206859995e-128
896,879,3.3607193228746653e-56
368,361,3.270586451590676e-23
576,565,5.650645103824059e-24
992,973,9.397441796648712e-94
52,51,1.205872303625988e-38
1088,1067,2.046020075362639e-147
672,659,1.8559012155893426e-19
464,455,7.47717863616536e-67
1184,1161,2.9948811100890976e-222
256,251,8.502186287972372e-27
560,549,2.90585624594115e-169
864,847,2.4222232377142808e-46
152,149,5.322169292090967e-21
960,941,4.616585858565142e-79
352,345,2.1056404453024267e-20
1152,1129,1.1552595210854903e-193
50,49,1.0239568946636228e-31
1248,1223,4.111164055520847e-289
448,439,1.422071064069746e-48
248,243,6.557692221635017e-93
544,533,7.358975222933829e-28
148,145,4.930979703217051e-221
640,627,2.483501660525431e-19
736,721,1.1880324898405734e-22
832,815,5.396471071534699e-38
928,909,4.2654731186197847e-66
1024,1003,1.6962151115653666e-108
1120,1097,3.2915464971417308e-168
1216,1191,5.260513755388904e-252
48,47,5.838609982863e-19
1280,1253,0.0
1184,1159,7.864942609308842e-220
1088,1065,1.944220114293838e-145
992,971,4.417774421385511e-92
896,877,9.101180128258958e-55
800,783,4.137443507622764e-31
704,689,6.933550025983387e-20
608,595,1.4564443804971493e-20
140,137,3.612845011366563e-167
512,501,3.8610724933527124e-33
232,227,2.3450495981376214e-65
416,407,2.3163682482007905e-37
1152,1127,1.9632298593478824e-191
46,45,4.1127682136274385e-22
1056,1033,4.910615297357594e-125
320,313,7.084478791834309e-19
592,579,1.2169605223331978e-218
864,845,5.289543109975719e-45
136,133,1.7546447732161683e-27
768,751,1.187758407866616e-25
496,485,2.8788527778873473e-91
1216,1189,2.0657184640245115e-249
224,219,1.74341253445559e-18
312,305,8.528939174883443e-285
1024,1001,9.036873672692903e-107
400,391,1.6036341329743174e-30
576,563,3.6922964360099277e-23
928,907,1.2451907210269241e-64
1280,1251,0.0
44,43,2.175884724772946e-19
1184,1157,1.8290958721158595e-217
832,813,9.562611062217078e-37
480,469,7.671147552149826e-40
1088,1063,1.6322835623759842e-143
304,297,3.765287573714458e-20
736,719,1.3616482006378104e-21
216,211,2.33675560954982e-44
992,969,1.8178949363980032e-90
560,547,3.983488400708487e-165
1248,1219,2.2010443878033145e-283
128,125,1.9182136938605775e-18
296,289,2.673573329232149e-216
1056,1031,3.055112352322918e-123
464,453,6.398336717963994e-64
800,781,5.9783630736212846e-30
42,41,4.9614316205226664e-18
1216,1187,7.213684945126285e-247
544,531,3.930188064707381e-27
960,937,5.484077193361963e-76
208,203,3.80598871066505e-36
1120,1093,4.0120777194202025e-164
704,687,6.530491454544827e-19
124,121,1.1141664666603794e-89
1280,1249,1e-323
288,281,8.641919925444366e-23
1024,999,4.267140847144403e-105
368,359,4.3246938156579234e-21
1184,1155,3.804704225903169e-215
448,437,5.319260954956936e-48
528,515,2.310265028948997e-122
608,593,9.239008540515943e-20
768,749,1.4046062769990074e-24
928,905,3.187218845625316e-63
1088,1061,1.2246622583421487e-141
1248,1217,1.3431673447378262e-280
40,39,4.949687607863762e-18
1152,1123,4.024519959998902e-187
992,967,6.637424626742124e-89
832,811,1.463593267694003e-35
672,655,1.3503284097409765e-17
592,577,5.2767366235961855e-214
512,499,1.678390301174218e-32
432,421,4.120122350385459e-43
1216,1185,2.2597790047706667e-244
352,343,1.8802692947724415e-18
39,38,3.1823584604751586e-279
896,873,4.36087759341377e-52
272,265,8.314948519232454e-27
1280,1247,1.259e-320
736,717,1.3212503334106587e-20
116,113,1.5415768825342065e-62
1120,1091,3.766144285986862e-162
192,187,1.965292091043009e-22
1184,1153,7.138990254144114e-213
496,483,3.848565334877049e-88
800,779,7.463399719047016e-29
38,37,2.1603378450316954e-19
1024,997,1.8060962008178996e-103
416,405,5.448536349021072e-35
264,257,1.221814662575752e-120
640,623,1.2214361389339669e-17
864,841,1.6505210556113775e-42
1088,1059,8.290454169507638e-140
112,109,3.525586482238364e-17
1152,1121,4.9436218196989234e-185
928,903,7.25036278165213e-62
704,685,5.2075980383693156e-18
37,36,9.430133607582099e-212
480,467,2.6994687447271443e-39
1216,1183,6.398288534206619e-242
184,179,3.89226881622884e-20
992,965,2.1746087894406823e-87
624,607,1.6506230323477753e-276
256,249,1.4353978519306704e-23
1056,1027,8.563798888605539e-120
400,389,2.509555579856713e-28
544,529,1.6693662044243416e-26
832,809,1.96701863376814e-34
1120,1089,3.209513009115173e-160
36,35,4.0630637656143114e-22
1184,1151,1.2172108861071653e-210
896,871,7.951026452024079e-51
608,591,4.830665875973265e-19
464,451,3.3202721682535874e-61
1248,1213,3.619311745073104e-275
320,311,2.891408950179753e-17
248,241,1.1987729716841179e-86
672,653,8.854448340079075e-17
1024,995,6.917551421955907e-102
176,171,1.3907409516105466e-17
1088,1057,5.1054423649639106e-138
736,715,1.108016162572071e-19
35,34,2.863826935297533e-159
384,373,4.3671172893722636e-23
592,575,1.5364370281143128e-209
800,777,8.183805223391861e-28
1216,1181,1.6481567838272618e-239
104,101,6.8975960907205994e-34
1280,1243,1.911999727e-314
864,839,2.430184946657084e-41
448,435,1.5081640010284735e-47
928,901,1.482303233688687e-60
240,233,4.633867271308154e-39
992,963,6.453848103444839e-86
512,497,5.799535260708205e-32
1056,1025,3.9272191288541214e-118
34,33,3.193268295170424e-26
1120,1087,2.5008159845899474e-158
576,559,8.223356656183309e-22
1184,1149,1.897918593349995e-208
304,295,1.0361313822863275e-18
1248,1211,1.6189411969377356e-272
640,621,6.583735090863203e-17
168,163,2.144260758025094e-16
704,683,3.5890831376316415e-17
368,357,3.0539184067273403e-19
768,745,1.2886512611704273e-22
100,97,2.5924047294832043e-27
832,807,2.3527572840956984e-33
432,419,8.956798311691412e-41
896,869,1.3036021950692671e-49
232,225,6.458582882096573e-60
960,931,9.431574900450649e-72
496,481,3.3966046805017045e-85
1024,993,2.417011590443683e-100
33,32,2.573946345248451e-117
1088,1055,2.8802986719243994e-136
560,543,2.138785377532056e-157
1152,1117,5.693104187286202e-181
296,287,2.295873462076678e-207
1216,1179,3.8848344452869365e-237
624,605,3.3070455872342687e-271
1280,1241,1.991738560859e-311
32,31,7.389647684467753e-16
1280,1239,1.8688818917958613e-308
156,151,1.2912425993586245e-268
1216,1177,8.42170716970155e-235
592,573,3.1630023894229244e-205
1152,1115,5.4003460121808555e-179
280,271,1.4736034168144142e-155
1088,1053,1.4977661884520817e-134
528,511,1.0397744231858915e-115
1024,991,7.757728610458847e-99
31,30,8.819733655549531e-84
960,929,2.0107637004657764e-70
464,449,1.1444898654261714e-58
896,867,1.9400361411540103e-48
216,209,1.1293611961888067e-39
832,805,2.532549458362207e-32
400,387,2.397867732118916e-26
768,743,1.0300745225014311e-21
92,89,2.1200962597012422e-18
704,681,2.1733508323164378e-16
336,325,1.13689279146345e-15
640,619,3.066543681772515e-16
1248,1207,2.470918747621073e-267
152,147,4.2518658449236526e-18
1184,1145,3.6064989622039794e-204
576,557,2.9804753728112426e-21
1120,1083,1.1886623576143422e-154
272,263,1.0244030034430653e-25
1056,1021,6.417682542239004e-115
512,495,1.649709841844789e-31
992,959,4.358489863193405e-83
30,29,1.170508775681785e-38
928,897,4.663234333132325e-58
448,433,4.1030631839495363e-47
864,835,3.8719707663486235e-39
1280,1237,1.587287628092922e-305
208,201,8.010705054440446e-32
1216,1175,1.686759000475604e-232
800,773,7.019409761667316e-26
148,143,4.0363825676872505e-203
384,371,2.79809854179404e-21
560,541,9.414339983712158e-154
736,711,5.356232835217983e-18
1088,1051,7.217301931101803e-133
88,85,5.116678507406541e-16
1024,989,2.3010964568473729e-97
672,649,2.4983129653668673e-15
496,479,2.1123156685716744e-82
320,309,6.298556466631472e-16
1248,1205,8.508045086114973e-265
29,28,1.8612615450848533e-57
608,587,8.171843265104156e-18
896,865,2.6416552567617814e-47
1184,1143,4.436474373092672e-202
144,139,5.3647766420358365e-21
1120,1081,7.325053649122452e-153
832,803,2.4763187375937075e-31
544,525,1.7279604195790262e-25
200,193,2.0062169566071343e-25
1056,1019,2.3130584917701895e-113
256,247,7.412978309657768e-21
312,301,1.532397312400264e-263
992,957,1.0046547384875681e-81
368,355,1.3182025795198026e-17
1216,1173,3.1339832003750857e-230
480,463,1.7354281205632798e-38
592,571,4.7910431367208804e-201
704,679,1.1719074940747778e-15
928,895,7.282921665841791e-57
1152,1111,3.890125262043771e-175
28,27,5.3331909177512006e-15
1088,1049,3.2379985166458395e-131
864,833,4.263047362029481e-38
640,617,1.2547058295423867e-15
528,509,1.3522662935469437e-112
416,401,7.4882122544721805e-31
1024,987,6.341116712496223e-96
304,293,1.5204983047703127e-17
800,771,5.604063685781623e-25
248,239,4.6922871208422365e-81
1184,1141,5.0858690741340854e-200
192,185,2.850496126610146e-20
1120,1079,4.213084050612049e-151
464,447,2.795714412363864e-56
736,709,3.164090521532418e-17
1280,1233,8.639702220457794e-300
136,131,2.8097439929568373e-25
896,863,3.313703562524486e-46
624,601,4.694006902699196e-261
352,339,2.614677864556604e-15
1216,1171,5.421505299429648e-228
27,26,1.3713499179562004e-37
512,493,3.966613331415269e-31
296,285,5.30920900901843e-199
672,647,1.1075598102612399e-14
832,801,2.217012133781759e-30
992,955,2.1533747383473287e-80
1152,1109,2.9782993750448327e-173
80,77,2.427953498151624e-15
1248,1201,7.989841946637258e-260
1088,1047,1.3582028687419405e-129
928,893,1.0535605354535118e-55
768,739,4.8478950507709334e-20
608,585,2.743700427574824e-17
132,127,4.394532622241706e-111
448,431,1.2026060865052708e-45
1184,1139,5.452570740871025e-198
184,177,7.415533508039099e-17
1024,985,1.6309499270436985e-94
288,277,1.5706398989769482e-20
1280,1231,5.579856004450785e-297
496,477,9.715474748901244e-80
704,677,5.689675822195811e-15
1120,1077,2.2702135091704077e-149
26,25,6.431786199629075e-30
960,923,1.210675288750287e-66
544,523,4.413731589861239e-25
1216,1169,8.761112728914471e-226
336,323,2.2405748872910663e-14
800,769,4.097466536626545e-24
232,223,3.9001188415480225e-55
1056,1015,2.4451822339372986e-110
592,569,5.511226900506656e-197
128,123,4.570611957311432e-15
1248,1199,2.193774699755433e-257
280,269,1.6279639656487823e-148
992,953,4.3116718786385676e-79
432,415,1.3388501966323135e-36
736,707,1.698664536334611e-16
76,73,4.8090653200740516e-17
1088,1045,5.346361299482363e-128
480,461,3.3713391949918067e-38
832,799,1.8297823725339272e-29
1184,1137,5.484428571697759e-196
176,169,1.2088813963739877e-14
1280,1229,3.3129720916691566e-294
928,891,1.419067769415126e-54
576,553,2.5641062895780225e-20
25,24,1.0743337289755006e-23
1024,983,3.931367877120568e-93
624,599,3.5413467798091416e-256
224,215,4.4206739915525633e-14
1216,1167,1.326536324946686e-223
124,119,1.8831264113641976e-78
768,737,2.903927840026166e-19
272,261,6.711081282953493e-25
864,829,4.068980292963881e-36
74,71,5.375312199549698e-195
320,307,8.38073164264694e-15
1056,1013,7.228175899269467e-109
368,353,3.806762523873809e-16
1152,1105,1.4452976187806915e-169
416,399,5.108342975720251e-29
464,445,5.07779617032807e-54
512,491,8.22954595243754e-31
560,537,8.004618097992589e-147
608,583,8.199442832660845e-17
704,675,2.5104484936572603e-14
800,767,2.762420487110349e-23
896,859,4.171267251389181e-44
992,951,8.097820633246092e-78
1088,1043,1.9815719835519262e-126
1184,1135,5.1905251940758076e-194
1280,1227,1.813970675263047e-291
24,23,8.516086718383252e-14
1216,1165,1.8870714711552566e-221
1120,1073,5.492543708540471e-146
1024,981,8.91384895762882e-92
928,889,1.787804297412945e-53
832,797,1.400430920061186e-28
736,705,8.353488906263304e-16
640,613,1.498723859260294e-14
592,567,4.939622160745544e-193
544,521,9.894317484180494e-25
496,475,3.4300737475000684e-77
448,429,1.3395019889282927e-43
1248,1195,1.347282883333635e-252
400,383,6.970678463490041e-23
1152,1103,9.21544832700076e-168
352,337,5.100365304467153e-14
960,919,2.8360858835027746e-64
304,291,1.361694856271411e-16
864,827,3.5667315160146366e-35
70,67,3.7164419322701104e-145
256,245,1.6041269798551875e-18
1184,1133,4.634301979311812e-192
116,111,6.196551248449728e-53
672,643,1.6034203999595388e-13
1088,1041,6.936297997556198e-125
208,199,3.7723697505940166e-28
992,949,1.431748879298785e-76
576,551,6.27045941005599e-20
23,22,1.7963782247327786e-15
896,857,4.226769960461719e-43
528,505,1.0411897877461934e-106
1216,1163,2.5284489806185938e-219
160,153,2.616760160293447e-14
296,283,4.2875645880091406e-191
1024,979,1.9073498416839802e-90
432,413,1.0298968359432783e-34
704,673,1.0146453676839226e-13
1248,1193,3.029025360702558e-250
68,65,1.416688289897732e-24
928,887,2.1152723148837524e-52
384,367,3.664240601825793e-18
248,237,5.891559936649509e-76
608,581,2.2053181130091777e-16
832,795,9.990583461915392e-28
1056,1009,5.308632810911787e-106
1280,1223,4.312761881242974e-286
112,107,2.9534681144294424e-13
1184,1131,3.912865375293413e-190
960,917,3.961638716711024e-63
736,703,3.788564790664262e-15
156,149,4.4370742536931554e-249
512,489,1.4976666543803512e-30
200,191,4.206125402619794e-22
1088,1039,2.299301889345154e-123
288,275,9.418933870060978e-20
1216,1161,3.1982638028525647e-217
464,443,7.114730913331165e-52
640,611,4.465324048264438e-14
992,947,2.3908754624298856e-75
22,21,1.978079784836431e-13
1120,1069,1.0618875183763417e-142
768,733,8.219868212370914e-18
592,565,3.523335873694175e-189
416,397,2.602730869730057e-27
896,855,4.02408331431975e-42
240,229,6.951094139677952e-38
1024,977,3.862974305380183e-89
544,519,1.9728056566188186e-24
1152,1099,3.1793932776683124e-164
152,145,3.4869078200217193e-16
1280,1221,1.8821226518990894e-283
672,641,5.326861878127844e-13
368,351,7.841620120943708e-15
800,763,1.0069922032579062e-21
108,103,8.188882372744723e-34
928,885,2.3588819966745437e-51
496,473,9.571979912713315e-75
1056,1007,1.3264291638247274e-104
280,267,6.814749246566987e-142
1184,1129,3.1311242252051655e-188
624,595,9.099262699862339e-247
64,61,4.5275763046365585e-13
1248,1189,1.2745000038395531e-245
148,141,2.74689032012471e-187
1120,1067,4.31896910408376e-141
528,503,6.50426484725599e-104
992,945,3.781918035612728e-74
232,221,7.71222411454038e-51
864,823,2.257059475463302e-33
400,381,2.371656045569753e-21
736,701,1.593962005364401e-14
21,20,9.414952319901514e-13
1280,1219,7.651274879437459e-281
608,579,5.388048722513744e-16
1152,1097,1.7280637029202738e-162
272,259,2.675395119456886e-24
1024,975,7.42505433297979e-88
480,457,8.29327086242042e-38
896,853,3.6124452393521926e-41
104,99,1.6848973890994737e-26
1184,1127,2.379471269259647e-186
768,731,3.927286170720189e-17
560,533,2.7038374443043564e-140
352,335,7.096532986814435e-13
62,59,1.4751228576011405e-73
640,609,1.2183809086857828e-13
928,883,2.4873685870743583e-50
1216,1157,4.3412737068329823e-213
144,137,1.9727599127763387e-19
1088,1035,2.1666635057373348e-120
800,761,5.4977153977675786e-21
512,487,2.422977307122349e-30
1248,1187,2.394850549343265e-243
184,175,3.183902942784007e-14
960,913,6.544307681282202e-61
592,563,2.0357152467889032e-185
224,213,1.6319284586628305e-12
1280,1217,2.9033243644397034e-278
264,251,1.5072064606920311e-102
832,791,4.190722795090372e-26
304,289,8.144318493606988e-16
992,943,5.681769675979354e-73
384,365,8.37391358250221e-17
464,441,7.916641515842395e-50
544,517,3.537605288563114e-24
624,593,3.214230500705174e-242
704,669,1.3077134189125378e-12
864,821,1.6418315834227694e-32
1024,973,1.3577407700611839e-86
1184,1125,1.7204674149254249e-184
20,19,1.9514504496419628e-13
1216,1155,4.676153606992026e-211
1056,1003,7.126306998536265e-102
896,851,3.0676536127821633e-40
736,699,6.2532132725417e-14
576,547,2.7565767524216894e-19
496,471,2.161751725806393e-72
416,395,1.0272769858283516e-25
1088,1033,6.18581402259489e-119
336,319,2.776048124608951e-12
928,881,2.487298024561725e-49
296,281,1.4366815669112626e-183
256,243,1.757441787316243e-16
1120,1063,6.178022493598109e-138
216,205,4.3365364739883607e-32
608,577,1.2052866269607796e-15
960,911,7.782287520013498e-60
176,167,2.368024830712884e-12
1152,1093,4.414453911757279e-159
800,759,2.8221993834563e-20
39,37,5.55634997617881e-240
448,425,8.763092719068362e-40
992,941,8.126740012801464e-72
136,129,4.5659422303552094e-24
1184,1123,1.1856255550658228e-182
640,607,3.065145765201882e-13
368,349,1.2082166116891512e-13
832,789,2.4828307615997013e-25
58,55,7.71683663814591e-49
1024,971,2.367189290782614e-85
560,531,3.691101118365371e-137
1216,1153,4.790992410588719e-209
96,91,4.6378451877217015e-12
1280,1213,3.4248512424187074e-273
592,561,9.671471722209507e-182
1088,1031,1.6870578688994852e-117
248,235,3.0194750609782915e-71
896,849,2.471363263973774e-39
400,379,6.255305780059003e-20
704,667,4.216177198149589e-12
19,18,1.7477982280725158e-15
1120,1061,2.1808458491477886e-136
512,485,3.523606488377191e-30
928,879,2.364871045977946e-48
208,197,5.918831961973258e-25
1152,1091,2.0820612768712955e-157
736,697,2.2977726467795786e-13
132,125,7.031440770290624e-100
320,303,4.724658377249795e-13
1184,1121,7.799691795729268e-181
432,409,2.9068084739536567e-31
544,515,5.758310705858663e-24
768,727,7.395431891342106e-16
992,939,1.1090780782650334e-70
1216,1151,4.676260588649031e-207
56,53,7.61263264878104e-12
1248,1181,1.1426557925696029e-236
1024,969,3.94298607928408e-84
800,757,1.3670614135619112e-19
576,545,5.041225858073591e-19
464,439,7.160744585230655e-48
1280,1211,1.0682682247240003e-270
352,333,7.384935587828419e-12
37,35,6.219866477020209e-180
832,787,1.3922394327343039e-24
240,227,1.186359552654975e-37
1088,1029,4.403000600107407e-116
608,575,2.485341852902721e-15
92,87,4.303280594297761e-13
864,817,7.381965611819208e-31
496,469,4.028233718354398e-70
1120,1059,7.368785340949978e-135
312,295,1.4158660769832437e-235
128,121,7.166415633284066e-13
1184,1119,4.905456753387127e-179
528,499,1.4209190557594111e-98
928,877,2.1429477929274838e-47
200,189,2.9469592681867333e-19
672,635,1.2286733228177809e-11
1216,1149,4.35443200992692e-205
272,257,7.102541603138642e-24
960,907,9.53447216686816e-58
416,393,3.2324549644977372e-24
560,529,4.215628005746244e-134
704,665,1.273186796628386e-11
992,937,1.4470742897902137e-69
1280,1209,3.1312557545462125e-268
18,17,6.609056847332462e-19
1024,967,6.286344023829248e-83
736,695,7.939998814662276e-13
592,559,3.826889352688061e-178
448,423,5.148628373710045e-38
1056,997,6.286779460736523e-98
304,287,3.46801683047827e-15
768,725,2.936858864290589e-15
232,219,6.339900137336164e-47
1088,1027,1.1014188864228058e-114
624,589,2.0930152976740292e-233
160,151,1.0636850879011877e-12
1152,1087,4.064555378636256e-154
124,117,5.142663881727879e-69
