n,d,p
124,115,2.7823534957450796e-09
96,89,0.005081320990042875
68,63,0.00026080937673756376
27,25,0.00010722123035405915
148,137,7.295752159796388e-22
40,37,0.0074820541429319876
66,61,1.969066323563184e-12
92,85,0.010112486941060043
144,133,6.002559249135499e-19
13,12,0.0006483456996810134
116,107,1.7508841969470407e-06
64,59,3.914620320965135e-05
140,129,2.390666435125839e-16
38,35,0.0034030940638733816
88,81,0.013566108602326014
25,23,0.0026025958637609496
112,103,2.233476085608522e-05
62,57,6.908147560669612e-09
136,125,4.999054657172458e-14
37,34,3.5658772775718016e-21
160,147,2.38422952397133e-31
12,11,0.020500495213322298
152,139,1.2102745895928937e-23
35,32,8.643066761151353e-16
128,117,3.951472652189171e-10
58,53,3.497439681666132e-06
104,95,0.0010141616965030644
23,21,0.012603937329105877
80,73,0.007506604797725954
148,135,1.6348737139851805e-20
34,31,0.0002117529959791512
124,113,1.6174567947660672e-08
56,51,4.045632555590463e-05
78,71,2.0580988452258575e-26
100,91,0.0036867275217755484
144,131,9.850569105237974e-18
11,10,0.015326248954280102
120,109,4.1047214039214494e-07
76,69,0.0030870906010734326
54,49,0.00030156471335788246
140,127,2.9523546439953205e-15
32,29,0.008997159513699227
74,67,7.05912147835414e-20
116,105,6.600665010570934e-06
21,19,0.012573470443140519
136,123,4.74348280907665e-13
52,47,0.0014921496949807799
31,28,3.588811352898162e-08
72,65,0.0008506700353211983
92,83,0.014666115890017973
112,101,6.843689021926066e-05
132,119,4.314814744009714e-11
152,137,2.9563792491159683e-22
10,9,0.011868631180112882
148,133,2.8799541719352357e-19
128,115,2.316018684963225e-09
108,97,0.000463832416108539
88,79,0.016161229040795328
39,35,6.359829881398267e-25
68,61,0.00015602368374481931
29,26,1.182559173379895e-05
48,43,0.010831204020194383
124,111,7.575306026850441e-08
19,17,0.002583244444019575
104,93,0.00207703770709701
66,59,1.0891339300038022e-10
160,143,5.193666352272713e-28
28,25,0.012116936921084122
37,33,1.1131948527489186e-18
120,107,1.5485967488014636e-06
46,41,0.016052808180321742
156,139,3.2166445616677487e-24
64,57,1.8881297226025653e-05
100,89,0.00619493070574216
136,121,3.668199104642378e-12
9,8,0.0013196299497273503
152,135,5.710043901689883e-21
116,103,2.018746099305442e-05
80,71,0.006004136132057176
62,55,1.5259278835806914e-07
44,39,0.016025801768132595
35,31,8.64456374943948e-14
96,85,0.012376848740356881
148,131,4.086048637123795e-18
26,23,0.0027478418752472826
112,99,0.00017050664158305888
60,53,4.292111077971405e-06
128,113,1.120263985871018e-08
17,15,0.00010581978739352317
144,127,1.380556101409767e-15
76,67,0.0020141175827747067
160,141,1.5962619202194002e-26
42,37,0.010776328725156957
92,81,0.016622551582071207
25,22,0.0074246821842944375
108,95,0.0009447892324762103
58,51,3.2935720086804416e-05
124,109,2.9406888030760885e-07
33,29,6.047621030528561e-10
140,123,2.4234826273637537e-13
74,65,1.4270239493142572e-17
156,137,6.904088507148346e-23
8,7,0.03752843888584974
39,34,2.9429444640646364e-22
148,129,4.74990977051945e-17
70,61,6.499442112899545e-13
132,115,1.3356786611809098e-09
31,27,5.433026871310361e-07
116,101,5.14793449850814e-05
54,47,0.001259432992582036
100,87,0.008488204332544358
23,20,0.016356258428202215
84,73,0.009143481492369761
160,139,3.8393595074801704e-25
38,33,0.0014740694097934782
144,125,1.224882729878577e-14
68,59,6.672685011538627e-05
128,111,4.557955216496057e-08
15,13,8.886595789897609e-06
112,97,0.0003548550908159382
52,45,0.004185611034678006
37,32,1.5090447245962376e-16
96,83,0.01392465662954499
140,121,1.6697817495216951e-12
22,19,0.013389167834475179
124,107,9.639380113599838e-07
80,69,0.0037333921018812776
29,25,7.72390782834533e-05
152,131,1.1326383651496716e-18
36,31,0.0019062759661737645
136,117,1.2798109436034733e-10
50,43,0.009282904342929785
64,55,6.5555929830707595e-06
78,67,4.569374523161965e-21
92,79,0.015347164959888472
120,103,1.2911652248801655e-05
148,127,4.581851400317391e-16
7,6,0.0078472636954523
160,137,7.36206919340974e-24
132,113,5.767002945612683e-09
104,89,0.004844319882172128
76,65,0.0010183540783255814
62,53,1.6446684534586096e-06
48,41,0.01379675947905258
116,99,0.00011142449204882742
34,29,3.940821715609664e-05
156,133,1.6697481852977448e-20
88,75,0.011370041603508374
27,23,0.0019756569367539605
128,109,1.5801199826597334e-07
74,63,1.3310631933578375e-15
20,17,0.012468832647587047
152,129,1.1941673097873631e-17
33,28,1.1300023544003836e-08
112,95,0.0006277981892713113
46,39,0.01377004924373226
72,61,0.00018428942512269944
124,105,2.7016640479566725e-06
13,11,0.005385760674564638
136,115,5.912658011574355e-10
84,71,0.005653466172509743
58,49,0.00015475260569336688
148,125,3.703564078578802e-15
32,27,0.013108235864451936
70,59,2.2126925867187792e-11
108,91,0.002332949211624726
19,16,0.0006669692627635545
120,101,2.9413667926561364e-05
44,37,0.009229088067428767
144,121,5.741281148261099e-13
25,21,0.00980340954594382
156,131,1.9310066669270356e-19
56,47,0.0007886915785432292
31,26,4.276833218479405e-06
68,57,2.192068966215431e-05
37,31,9.878838827024748e-15
80,67,0.0018797813827120184
92,77,0.01184041993167288
104,87,0.005760471060963397
116,97,0.0002071469776970524
128,107,4.7090075754420354e-07
140,117,4.837318933238472e-11
152,127,1.0518904692471082e-16
6,5,0.018903001694912692
160,133,1.4535186739609662e-21
148,123,2.528258003146932e-14
136,113,2.342920117278681e-09
124,103,6.529694163642115e-06
112,93,0.0009551697816591677
100,83,0.009498217384849388
88,73,0.007176070007881296
76,63,0.00041552925623754717
35,29,1.0176860937164052e-10
64,53,2.462342261913371e-06
29,24,0.0002674761291301257
52,43,0.005934670553472801
144,119,3.079686053332852e-12
23,19,0.009774409866155893
132,109,6.790953882411428e-08
40,33,0.0013003478537755378
74,61,6.212972532390966e-14
108,89,0.0029099851769895193
17,14,1.1536042894728933e-05
96,79,0.010486829706686653
62,51,9.621081907370932e-06
152,125,7.802247475499979e-16
28,23,0.004025895367389402
39,32,5.395036033549172e-18
128,105,1.213813981087571e-06
50,41,0.008863038702389059
72,59,6.056399652748891e-05
116,95,0.00033340078395475395
160,131,1.5315692591602645e-20
11,9,0.00535437957146882
148,121,1.46705273353718e-13
104,85,0.005895066272978744
60,49,7.716852847391997e-05
136,111,8.004414886480032e-09
38,31,0.000246903983818928
92,75,0.00775741732237645
27,22,0.003079471529537336
124,101,1.3688191173763316e-05
70,57,4.0237246147022537e-10
156,127,1.5005017925209146e-17
16,13,0.01090584546905252
37,30,3.3307482349867286e-13
132,107,1.8730184823257862e-07
58,47,0.00040139424346808484
100,81,0.007972771598270837
21,17,0.0019586669071371843
152,123,4.905751165449797e-15
68,55,5.770923406013826e-06
120,97,9.911198894758782e-05
26,21,0.005650308485110809
140,113,7.569688601073961e-10
88,71,0.0038387593220643285
31,25,1.881255840314994e-05
160,129,1.3487703565044095e-19
36,29,0.0031789271753023107
128,103,2.7177571098874993e-06
46,37,0.005925566363910177
148,119,7.275245574327818e-13
56,45,0.001372692383724961
66,53,2.9502871496738453e-07
76,61,0.0001402086235057722
96,77,0.007211251019375367
116,93,0.00046697592130106415
136,109,2.3670940184763457e-08
156,125,1.0238764776321809e-16
5,4,0.007518114139625656
144,115,5.5905883215431325e-11
124,99,2.4985212542461094e-05
104,83,0.00522889388313027
84,67,0.0012660537111118901
74,59,1.5296912626262763e-12
64,51,4.213118874131061e-06
54,43,0.0031062615651823054
152,121,2.6296919544878396e-14
44,35,0.0026478720826682172
39,31,2.5158131889030483e-16
112,89,0.0014459972604993982
34,27,2.772737347854758e-06
160,127,1.0003383192450792e-18
92,73,0.004360175765313259
29,23,0.0005251567155054403
140,111,2.4033480734353777e-09
24,19,0.005825824397037142
148,117,3.0976542224399687e-12
62,49,3.207572427031823e-05
100,79,0.005796039036128148
19,15,7.62129224272144e-05
128,101,5.301529862064878e-06
52,41,0.004674126670002197
33,26,6.596065566244544e-07
80,63,0.00027662486166266147
108,85,0.002963414050335053
136,107,6.077913394204795e-08
14,11,0.0022591900266598643
144,113,1.907569405521385e-10
116,91,0.000571044760582631
88,69,0.0017577272222546834
37,29,6.0442373430153905e-12
60,47,0.00017183385521945011
152,119,1.2076760598904421e-13
23,18,0.0030925951900571207
124,97,3.9813373647950694e-05
78,61,1.3485676786184714e-15
32,25,0.0042960282066511184
132,103,9.36750228521675e-07
50,39,0.004688697449802202
68,53,1.330138880180922e-06
104,81,0.004037270818290412
140,109,6.61835168911344e-09
9,7,0.002740915841977344
148,115,1.1368960006945126e-11
112,87,0.0014500735130207622
76,59,3.9701914683747965e-05
58,45,0.0006005142574664601
156,121,2.94555622188126e-15
40,31,0.0003474123782520699
31,24,4.77882785882659e-05
84,65,0.0004701424083067964
128,99,9.028951554386115e-06
22,17,0.001125464686056264
136,105,1.35835168378574e-07
92,71,0.0021153941986402644
35,27,1.0420540762129981e-08
48,37,0.0031361284090502756
74,57,2.062280383657121e-11
100,77,0.00366378648680294
152,117,4.771799816850979e-13
13,10,0.0033703025718771554
160,123,3.3714109031691083e-17
108,83,0.0024368938854060257
56,43,0.001380957058122686
116,89,0.0006108127373561843
30,23,0.00020970914842694636
124,95,5.547759564738353e-05
64,49,1.1263055158814384e-05
132,101,1.7062731706309645e-06
17,13,7.276912754029939e-07
140,107,1.58480479108911e-08
72,55,3.7016957960091285e-06
148,113,3.6089945808486016e-11
38,29,1.9838380908269755e-05
156,119,1.2541273886780285e-14
80,61,8.282398317037968e-05
21,16,0.00027044396026978945
88,67,0.0006928731346064836
46,35,0.0013958663833874034
96,73,0.002214083301779508
25,19,0.0027659251333981717
104,79,0.0027195706196149957
54,41,0.002101112391814428
112,85,0.0012719896032226295
29,22,0.0006009837666345109
120,91,0.00022040703652948126
62,47,6.229701588994156e-05
128,97,1.344503044000769e-05
33,25,2.189240418113836e-06
136,103,2.64754316875216e-07
70,53,2.328704994743576e-08
144,109,1.447324323347868e-09
37,28,6.09519456381148e-11
152,115,1.6281197763495573e-12
78,59,2.4470778988015288e-14
160,121,1.5483011324947789e-16
4,3,0.01091997052703655
160,119,6.117677658147526e-16
39,29,8.34933241873757e-14
152,113,4.8119990658385365e-12
74,55,1.564678425158015e-10
144,107,3.2343323457259274e-09
35,26,4.538713299511848e-08
136,101,4.507408386769097e-07
66,49,3.2596201729728876e-06
128,95,1.7523274667576072e-05
31,23,7.111538270430512e-05
120,89,0.00022044747826428077
58,43,0.000526681082807408
112,83,0.0009765167157868742
27,20,0.0014123673936004472
104,77,0.0015994757291132261
50,37,0.001421863040527849
96,71,0.0009935610972869589
23,17,0.0005459455176280591
88,65,0.00023575364505306544
42,31,7.988056700733633e-05
80,59,2.11833734226463e-05
156,115,1.4611331790755418e-13
19,14,4.3810821326605886e-06
148,109,2.379615342996373e-10
72,53,7.079770038428837e-07
140,103,6.022529232105716e-08
34,25,6.46414380837097e-07
132,97,3.783508676956576e-06
64,47,1.9042400448167022e-05
124,91,7.230228629754566e-05
15,11,0.00020979009524651148
116,85,0.0004691100715549985
56,41,0.0008138654566549644
108,79,0.0011010385146561841
160,117,2.087327228524123e-15
26,19,0.0011657025047721785
152,111,1.2352727000865832e-11
100,73,0.0009681255354286384
37,27,3.4965778328767566e-10
48,35,0.000631506156687084
70,51,7.727022745781905e-08
92,67,0.0003235952303397234
136,99,6.71105573255223e-07
11,8,0.00013440832650062336
128,93,2.0002093967625177e-05
84,61,4.1023932441064e-05
62,45,7.111794876270042e-05
40,29,0.00020324817736317024
156,113,4.0234102156683106e-13
29,21,0.0004041742745494151
76,55,1.9372579477638794e-06
112,81,0.0006560007460507274
148,107,4.965140660997259e-10
18,13,0.0008301669710775859
140,101,9.587234685083682e-08
104,75,0.0008210783950278723
68,49,8.118719912397716e-07
25,18,0.000636768072260252
132,95,4.614392558933988e-06
32,23,0.00040783385516208705
39,28,6.334730980561224e-13
124,89,6.767727286600339e-05
46,33,0.00018503431379708407
152,109,2.760456366399439e-11
60,43,0.0001720218537165784
74,53,6.81489904428053e-10
88,63,6.926496981730949e-05
116,83,0.00033682063574797184
144,103,1.073198193469744e-08
7,5,0.0005317184899517128
136,97,8.74624812581168e-07
108,77,0.0006046649389964591
80,57,4.634435426301619e-06
66,47,4.849027346764976e-06
52,37,0.0005588556508199215
128,91,2.000221166977269e-05
38,27,8.225933900959843e-07
100,71,0.00040450816904367075
31,22,6.23063266721146e-05
148,105,9.042846874582393e-10
24,17,0.0003778325320365714
140,99,1.3353651424792688e-07
58,41,0.0002714714137431951
92,65,0.00010204795781946711
160,113,1.583678275539982e-14
17,12,9.61909933916337e-07
112,79,0.0003853507155314696
78,55,1.4156184543176282e-12
44,31,4.044918437444571e-05
152,107,5.380183597467565e-11
27,19,0.0004258387702664953
64,45,1.903533840929545e-05
37,26,1.160214320189531e-09
84,59,9.656268123560137e-06
104,73,0.00036749234328301857
124,87,5.549170217886075e-05
144,101,1.597872928992235e-08
10,7,0.00037382344642154764
156,109,2.0101782055757244e-12
136,95,9.983301076227989e-07
116,81,0.00021158977418778713
96,67,0.00013116571416115806
76,53,3.353678866315538e-07
33,23,4.849031157950717e-06
56,39,0.0002807596203417236
148,103,1.4395251776282163e-09
23,16,5.4266723416607615e-05
128,89,1.752372956793564e-05
36,25,0.00028987501516519065
160,111,3.5390361480343696e-14
62,43,4.780829581996059e-05
88,61,1.754669536595267e-05
140,97,1.6286123975490762e-07
13,9,0.00023341662750474588
120,83,9.954102507941923e-05
68,47,1.0190749562831793e-06
152,105,9.159586883911921e-11
42,29,4.423195570196036e-06
100,69,0.00014692560405017143
29,20,0.00015945968493800018
132,91,4.6144012604782485e-06
74,51,1.7274302145958484e-09
16,11,0.0002865303033717833
156,107,3.661071166463261e-12
35,24,1.7114232147897697e-07
124,85,3.98402727666464e-05
54,37,0.00019056526706385046
92,63,2.7815693845979804e-05
19,13,1.3127735766184996e-07
136,93,9.983301921116384e-07
60,41,7.758356335044148e-05
104,71,0.0001431653845880702
148,101,2.0050529285532663e-09
22,15,1.2595308046317506e-05
160,109,6.897650829606616e-14
116,79,0.0001161780515120215
72,49,3.788649524427088e-08
25,17,8.396044763243732e-05
128,87,1.3446098864116858e-05
78,53,4.697223382268102e-12
28,19,0.00013668266113883815
152,103,1.3637607139225066e-10
31,21,3.2110081406706296e-05
96,65,3.844870790309102e-05
34,23,9.513799125461831e-07
108,73,0.00012103558448569671
37,25,2.251287499007036e-09
40,27,5.8821470935428523e-05
132,89,3.78353476171376e-06
46,31,1.3737259487922763e-05
144,97,2.3769767072581365e-08
52,35,8.477000498920317e-05
58,39,8.181563177310028e-05
64,43,1.1205174366935145e-05
70,47,1.7114232271193168e-07
76,51,4.937304626677593e-08
88,59,3.822030099686006e-06
100,67,4.628677373479203e-05
112,75,8.847785539656479e-05
124,83,2.502697941507707e-05
136,91,8.746251885278377e-07
148,99,2.4453640077767236e-09
160,107,1.1743025234082347e-13
3,2,0.00014065435308806975
152,101,1.7773322579757697e-10
140,93,1.6286124275099187e-07
128,85,9.030962979484536e-06
116,77,5.568011786248755e-05
104,69,4.844030549957842e-05
92,61,6.5338635140274335e-06
80,53,1.37858672396977e-07
74,49,2.5697045503392174e-09
68,45,7.793909423937844e-07
62,41,1.8860913557484268e-05
56,37,5.6195458395665244e-05
156,103,8.11762215471734e-12
50,33,2.4608405537386918e-05
144,95,2.3769767082772866e-08
44,29,4.400006031644224e-06
120,79,2.99990968441882e-05
38,25,1.789401306222705e-08
108,71,4.395528193189362e-05
35,23,1.4993574736819335e-07
32,21,1.6770148945206395e-05
148,97,2.6125329595729757e-09
29,19,3.661159562547243e-05
84,55,3.360124167129972e-07
136,89,6.711066379837149e-07
26,17,2.6704365595604477e-05
124,81,1.3741523261058699e-05
72,47,2.4355334005594367e-08
23,15,2.9914768145458514e-06
112,73,3.446656678563006e-05
66,43,2.1893244231662075e-06
152,99,2.028714144765127e-10
20,13,3.321316717961509e-05
37,24,2.569704550122377e-09
128,83,5.304632271387729e-06
54,35,2.5117327821567083e-05
88,57,7.130875722628822e-07
156,101,9.90025795043124e-12
17,11,5.593844316008001e-07
116,75,2.325331412040478e-05
48,31,4.649154123642158e-06
31,20,9.677129226227632e-06
76,49,6.304322166208994e-09
104,67,1.4197275027008085e-05
132,85,1.7063852147859515e-06
160,103,2.278624255175699e-13
14,9,2.0654209336374247e-05
148,95,2.4453640078851442e-09
120,77,1.3424254886408572e-05
92,59,1.317689720480547e-06
39,25,1.0403660761078675e-11
64,41,3.864810702308017e-06
25,16,6.228100430803176e-06
136,87,4.5074326470335764e-07
36,23,1.38658322055977e-05
152,97,2.0287141480177337e-10
58,37,1.4262033608277262e-05
80,51,1.8591546733598678e-08
124,79,6.585824107584921e-06
11,7,1.576186445536648e-06
140,89,9.587237695040333e-08
96,61,2.1190023846462037e-06
74,47,2.2512874999286077e-09
52,33,7.276119381260569e-06
112,71,1.1661624779245604e-05
30,19,8.526216369372886e-06
128,81,2.721692628015696e-06
68,43,3.5135163922208843e-07
144,91,1.5978729488114505e-08
19,12,2.2035893327868244e-09
160,101,2.6009071433923474e-13
84,53,4.924674378651014e-08
46,29,5.580834979591596e-07
100,63,2.9621487641610077e-06
27,17,7.36155851815634e-06
116,73,8.444625409554044e-06
62,39,4.3304049068969984e-06
132,83,9.369220691214351e-07
35,22,7.727027395981943e-08
148,93,2.005052929800099e-09
78,49,1.0403660977919084e-11
8,5,1.8435274695774315e-05
156,97,9.900257733590835e-12
37,23,1.727430218444766e-09
140,87,6.022536058959522e-08
66,41,6.59804274091141e-07
124,77,2.750392309451875e-06
29,18,4.8255002936052515e-06
108,67,3.7727990735747174e-06
50,31,1.356165197300412e-06
92,57,2.27127592739408e-07
21,13,1.770689419385619e-08
160,99,2.600908769690808e-13
76,47,7.920768304505421e-10
144,89,1.0731982496625873e-08
34,21,1.9290585782507413e-07
128,79,1.2179263825453382e-06
60,37,3.0963627774879063e-06
112,69,3.4178669114840063e-06
13,8,1.7089424349681318e-06
148,91,1.439525183482908e-09
96,59,3.9531069370133665e-07
70,43,4.538722826901169e-08
44,27,4.915654702126351e-07
31,19,1.6869072840335572e-06
80,49,2.111448911682379e-09
116,71,2.6602117135927244e-06
152,93,1.3637607193435175e-10
18,11,1.871522689873092e-06
136,83,1.358420564360642e-07
100,61,5.97358611301116e-07
64,39,7.735483003129023e-07
156,95,8.117622290242596e-12
23,14,8.876260744107516e-08
120,73,1.7693501207227665e-06
74,45,1.1602143277111835e-09
28,17,1.7908237190203216e-06
160,97,2.27862195125288e-13
33,20,2.952548806553109e-07
104,63,7.824032524971202e-07
38,23,3.0446697890990507e-10
124,75,9.988266815309522e-07
48,29,1.6718609315386117e-07
58,35,1.4142897745047058e-06
68,41,9.245070640092357e-08
78,47,6.9936417509620485e-12
88,53,1.529243056472092e-08
108,65,8.861136487621482e-07
128,77,4.7444267376619113e-07
148,89,9.042846959861671e-10
5,3,1.2523628479037762e-06
152,91,9.159586750080713e-11
132,79,1.8752674853913456e-07
112,67,8.650157102370192e-07
92,55,3.328599314825656e-08
72,43,4.605710313369192e-09
62,37,5.707581037726147e-07
52,31,3.446358399253194e-07
136,81,6.078776955376588e-08
42,25,2.01068728535311e-09
116,69,7.248235099448413e-07
37,22,6.81489920240464e-10
32,19,3.4379384270303464e-07
140,83,1.584823991540903e-08
27,16,4.056905883592719e-07
76,45,1.2620143568412662e-10
120,71,5.185729178396044e-07
22,13,1.2028380181512663e-07
144,85,3.234334681872442e-09
100,59,1.0296469796006048e-07
39,23,4.697226382458418e-12
56,33,4.114099118264804e-07
124,73,3.146486982422501e-07
17,10,3.860910148489455e-08
148,87,4.965140799885251e-10
80,47,2.0050936922557373e-10
46,27,1.1967999652538894e-08
104,61,1.4596094739469174e-07
29,17,3.579375358643651e-07
128,75,1.6052571669151324e-07
70,41,1.0420760497931892e-08
152,89,5.3801838685181114e-11
12,7,5.389870556984614e-07
160,93,1.174282897712755e-13
74,43,3.496578028088205e-10
136,79,2.367984824878652e-08
31,18,1.672815864023535e-07
112,65,1.8835634508010867e-07
50,29,4.023907783959115e-08
88,51,1.7365045945445145e-09
19,11,5.4199306807097796e-11
140,81,6.618591126783544e-09
64,37,8.849497051122999e-08
116,67,1.702385841453578e-07
26,15,5.940547038421153e-08
144,83,1.447327840841493e-09
92,53,4.122311250275276e-09
33,19,3.89153252677438e-08
40,23,1.3130140601625968e-07
148,85,2.379615602448917e-10
54,31,7.568345448765552e-08
68,39,1.4021116099687562e-08
96,55,8.477333802422265e-09
124,71,8.573181303068574e-08
152,87,2.7604557888076648e-11
7,4,8.721671076225889e-08
156,89,2.0101730210994745e-12
128,73,4.7047946177843324e-08
100,57,1.508965424815643e-08
72,41,9.200835065210447e-10
58,33,7.794055659985714e-08
160,91,6.897760604752674e-14
44,25,2.2000696833878624e-08
37,21,1.5646787342350439e-10
104,59,2.3214852717902595e-08
30,17,6.242081482992427e-08
136,77,8.011978726253456e-09
76,43,2.2692915202144205e-11
23,13,1.3590037366494862e-09
108,61,3.080140590185741e-08
62,35,4.233669779682901e-08
140,79,2.4035936158920035e-09
39,22,1.4156139728786349e-12
16,9,6.27504018288769e-08
148,83,9.937824871335533e-11
66,37,1.1405562716492199e-08
116,65,3.4330959454606045e-08
25,14,5.4254936685217386e-09
84,47,5.48108092126246e-11
152,85,1.2352716233065227e-11
34,19,4.416894143379956e-09
120,67,2.8578204085312452e-08
52,29,8.706533189154582e-09
70,39,1.3734820711803551e-09
88,49,1.6480152831178473e-10
124,69,2.0135746509402684e-08
160,89,3.538825449210436e-14
9,5,1.2371359414402894e-08
128,71,1.1907196253301464e-08
92,51,4.2838161521164717e-10
74,41,6.095199346937712e-11
56,31,1.4300652753267669e-08
132,73,5.845350897753367e-09
38,21,8.812197563473974e-12
96,53,9.626276540616325e-10
29,16,1.4540171062831344e-08
136,75,2.348204075617969e-09
78,43,6.334723602640499e-13
20,11,1.5218101629731284e-08
144,79,1.9076140666208184e-10
31,17,9.218775508594216e-09
104,57,3.130092502261299e-09
42,23,1.50008534460429e-11
148,81,3.6089992115929457e-11
64,35,5.663179707350027e-09
108,59,4.5139991410558256e-09
152,83,4.811998084914814e-12
11,6,2.933929643552349e-09
156,85,4.023447727377857e-13
112,61,5.588760841482783e-09
68,37,1.203461740955087e-09
160,87,1.5841448040289067e-14
46,25,1.2897511015777846e-10
116,63,5.917511479089524e-09
35,19,4.025492717083223e-10
24,13,5.740039905945182e-09
37,20,2.062285065513286e-11
124,67,4.060651119173098e-09
50,27,6.160816988621613e-10
76,41,3.0760503428320654e-12
128,69,2.592780611738629e-09
13,7,1.0783897549171972e-09
132,71,1.37289181065112e-09
80,43,1.024931756194823e-12
54,29,1.6230109271245458e-09
136,73,5.942985548092063e-10
28,15,2.3059982963314382e-09
144,77,5.590961721108809e-11
58,31,2.3125906927282734e-09
88,47,1.2955282622545766e-11
148,79,1.1369002964436124e-11
15,8,2.1697542301103177e-09
152,81,1.6281143312329264e-12
92,49,3.7046042292273516e-11
62,33,1.7198051784768897e-09
156,83,1.4611227027351603e-13
32,17,1.2334218452826732e-09
66,35,6.285528798826098e-10
100,53,1.941996659477252e-10
17,9,2.8265560854487455e-10
104,55,3.5543174935378487e-10
70,37,1.0187975463619454e-10
36,19,5.87699916257548e-10
74,39,6.044276192341586e-12
112,59,7.535407876564661e-10
19,10,9.479555669361621e-13
116,61,8.672215098815228e-10
78,41,8.349569968187387e-14
40,21,8.481917626321224e-10
124,65,6.99920712100228e-10
21,11,9.66549843084667e-13
128,67,4.836952045494051e-10
44,23,2.8023634778489374e-10
