n,d,p
88,83,0.0001288966418007386
35,33,0.006369572415568435
52,49,0.004019891426880146
86,81,0.0002457629303667298
17,16,0.007686451040254185
118,111,1.4293848269979238e-10
84,79,0.00044619625357695733
50,47,0.002672375778956458
116,109,4.872614055083275e-10
33,31,0.008702723200381967
82,77,0.0007704321978428341
49,46,3.7433960719441934e-06
114,107,1.6014658193533005e-09
16,15,0.012160332775727036
110,103,1.5461855918343096e-08
47,44,1.9630701747590003e-05
78,73,0.001965458140274659
31,29,0.009212767244540836
108,101,4.535477736052309e-08
46,43,0.0009560538158679121
76,71,0.0028957749933379174
106,99,1.27900472156922e-07
15,14,0.008654296645536578
104,97,3.4646816790937905e-07
74,69,0.0040347798240510015
59,55,2.477600366796421e-10
44,41,0.0006347325888177753
102,95,9.008172365640187e-07
29,27,0.007425491227444228
72,67,0.005307977012973581
43,40,0.00031129971179786475
100,93,2.2460376431668067e-06
57,53,2.669109698922219e-09
14,13,0.013336298769712486
55,51,2.473896946934869e-08
96,89,1.226918859224385e-05
41,38,0.0009245186374114236
68,63,0.007678873412101928
27,25,0.004466366021794946
94,87,2.6828625721706506e-05
40,37,0.0015652223057926252
53,49,1.9611405730727327e-07
66,61,0.008412632427035889
92,85,5.604201817423167e-05
118,109,4.211920623553967e-10
13,12,0.005309802353636509
116,107,1.380573982273638e-09
90,83,0.00011171042289396701
64,59,0.00863696929175709
51,47,1.3211986136271833e-06
38,35,0.0032197832502169946
88,81,0.00021224980349855458
25,23,0.001961838539701694
112,103,1.325301935873633e-08
62,57,0.00829149052008667
37,34,0.004303765145654371
86,79,0.0003839363112173549
49,45,7.511748117701431e-06
110,101,3.8757718835313576e-08
12,11,0.014741806789574135
59,54,7.01986770592342e-10
106,97,2.941710859609252e-07
47,43,3.577150096227504e-05
82,75,0.0010786050769799893
35,32,0.006581891496087389
58,53,0.00618791092085401
104,95,7.622299694006497e-07
23,21,0.0006822028251179916
80,73,0.0016706394192334388
57,52,6.975273346516458e-09
34,31,0.007428293224708654
45,41,0.00014149986899902815
56,51,0.004785336798039054
78,71,0.002450271148209056
100,91,4.507048870621436e-06
11,10,0.008409497277454558
98,89,1.0266055760858663e-05
76,69,0.0033977093255165283
54,49,0.0034243229022968896
43,39,0.0004607235734608375
