n,d,p
29,25,0.004535147392290248
36,31,0.004535147392290254
50,43,0.0
64,55,0.0045351473922902496
78,67,0.004535147392290251
7,6,0.009070294784580494
76,65,0.004535147392290243
62,53,0.004535147392290255
48,41,0.0
34,29,0.004535147392290243
27,23,0.0
74,63,0.004535147392290245
20,17,0.009070294784580497
33,28,0.004535147392290244
46,39,0.0
72,61,0.004535147392290254
13,11,0.004535147392290251
58,49,0.004535147392290248
32,27,0.0045351473922902565
70,59,0.004535147392290248
19,16,0.004535147392290243
44,37,0.0
25,21,0.0
56,47,0.0
31,26,0.004535147392290258
68,57,0.004535147392290243
37,31,0.004535147392290245
80,67,0.004535147392290251
6,5,0.01814058956916101
76,63,0.004535147392290243
35,29,0.004535147392290248
64,53,0.004535147392290253
29,24,0.0
52,43,0.0
23,19,0.0
40,33,0.004535147392290257
74,61,0.004535147392290245
17,14,0.0045351473922902496
62,51,0.004535147392290258
28,23,0.0
39,32,0.004535147392290258
50,41,0.0
72,59,0.004535147392290254
11,9,0.004535147392290244
60,49,0.0
38,31,0.004535147392290243
27,22,0.0
70,57,0.004535147392290255
16,13,0.0090702947845805
37,30,0.004535147392290245
58,47,0.0
21,17,0.0
68,55,0.004535147392290243
26,21,0.004535147392290258
31,25,6.938893903907238e-18
36,29,0.004535147392290261
46,37,0.0
56,45,0.0
66,53,0.004535147392290244
76,61,0.004535147392290243
5,4,0.009070294784580499
74,59,0.004535147392290252
64,51,0.0
54,43,0.0
44,35,0.0
39,31,0.004535147392290258
34,27,0.004535147392290243
29,23,0.0
24,19,0.004535147392290254
62,49,3.469446951953619e-18
19,15,0.0045351473922902496
52,41,0.0
33,26,0.0
80,63,0.004535147392290251
14,11,0.004535147392290248
37,29,0.004535147392290245
60,47,0.0
23,18,0.0
78,61,0.004535147392290258
32,25,0.0
50,39,0.0
68,53,0.0
9,7,0.004535147392290254
76,59,0.004535147392290243
58,45,0.0
40,31,0.004535147392290251
31,24,0.0
22,17,0.0
35,27,0.0
48,37,0.0
74,57,0.004535147392290245
13,10,0.004535147392290258
56,43,0.0
30,23,0.0
64,49,0.0
17,13,0.0
72,55,0.0
38,29,0.004535147392290243
80,61,0.004535147392290257
21,16,0.0
46,35,0.0
25,19,0.0
54,41,0.0
29,22,0.0
62,47,0.0
33,25,0.0
70,53,0.0
37,28,0.0
78,59,0.004535147392290258
4,3,0.004535147392290251
39,29,1.3877787807814455e-17
74,55,0.0
35,26,0.0
66,49,0.0
31,23,0.0
58,43,0.0
27,20,0.0
50,37,0.0
23,17,0.0
42,31,0.0
80,59,0.0
19,14,0.0
72,53,0.0
34,25,0.0
64,47,0.0
15,11,0.0
56,41,0.0
26,19,6.9388939039072276e-18
37,27,0.0
48,35,0.0
70,51,0.0
11,8,0.0
62,45,0.0
40,29,0.0
29,21,0.0
76,55,0.0
18,13,0.0
68,49,0.0
25,18,0.0
32,23,0.0
39,28,6.9388939039072276e-18
46,33,0.0
60,43,0.0
74,53,0.0
7,5,0.0
80,57,0.0
66,47,0.0
52,37,0.0
38,27,0.0
31,22,0.0
24,17,0.0
58,41,0.0
17,12,0.0
78,55,6.9388939039072276e-18
44,31,0.0
27,19,0.0
64,45,0.0
37,26,0.0
10,7,0.0
76,53,0.0
33,23,0.0
56,39,0.0
23,16,0.0
36,25,0.0
62,43,0.0
13,9,6.9388939039072276e-18
68,47,0.0
42,29,0.0
29,20,0.0
74,51,0.0
16,11,0.0
35,24,0.0
54,37,0.0
19,13,0.0
60,41,0.0
22,15,0.0
72,49,0.0
25,17,0.0
78,53,6.9388939039072276e-18
28,19,0.0
31,21,0.0
34,23,0.0
37,25,0.0
40,27,0.0
46,31,0.0
52,35,0.0
58,39,0.0
64,43,0.0
70,47,0.0
76,51,0.0
3,2,0.0
80,53,0.0
74,49,0.0
68,45,0.0
62,41,0.0
56,37,0.0
50,33,0.0
44,29,0.0
38,25,0.0
35,23,0.0
32,21,0.0
29,19,0.0
26,17,0.0
72,47,0.0
23,15,0.0
66,43,0.0
20,13,0.0
37,24,0.0
54,35,0.0
17,11,0.0
48,31,0.0
31,20,0.0
76,49,0.0
14,9,0.0
39,25,0.0
64,41,0.0
25,16,0.0
36,23,0.0
58,37,0.0
80,51,0.0
11,7,0.0
74,47,0.0
52,33,0.0
30,19,0.0
68,43,0.0
19,12,0.0
46,29,0.0
27,17,0.0
62,39,0.0
35,22,0.0
78,49,0.0
8,5,0.0
37,23,0.0
66,41,0.0
29,18,0.0
50,31,0.0
21,13,0.0
76,47,0.0
34,21,0.0
60,37,0.0
13,8,0.0
70,43,0.0
44,27,0.0
31,19,0.0
80,49,0.0
18,11,0.0
64,39,0.0
23,14,0.0
74,45,0.0
28,17,0.0
33,20,0.0
38,23,0.0
48,29,0.0
58,35,0.0
68,41,0.0
78,47,0.0
5,3,0.0
72,43,0.0
62,37,0.0
52,31,0.0
42,25,0.0
37,22,0.0
32,19,0.0
27,16,0.0
76,45,0.0
22,13,0.0
39,23,0.0
56,33,0.0
17,10,0.0
80,47,0.0
46,27,0.0
29,17,0.0
70,41,0.0
12,7,0.0
74,43,0.0
31,18,0.0
50,29,0.0
19,11,0.0
64,37,0.0
26,15,0.0
33,19,0.0
40,23,0.0
54,31,0.0
68,39,0.0
7,4,0.0
72,41,0.0
58,33,0.0
44,25,0.0
37,21,0.0
30,17,0.0
76,43,0.0
23,13,0.0
62,35,0.0
39,22,0.0
16,9,0.0
66,37,0.0
25,14,0.0
34,19,0.0
52,29,0.0
70,39,0.0
9,5,0.0
74,41,0.0
56,31,0.0
38,21,0.0
29,16,0.0
78,43,0.0
20,11,0.0
31,17,0.0
42,23,0.0
64,35,0.0
11,6,0.0
68,37,0.0
46,25,0.0
35,19,0.0
24,13,0.0
37,20,0.0
50,27,0.0
76,41,0.0
13,7,0.0
80,43,0.0
54,29,0.0
28,15,0.0
58,31,0.0
15,8,0.0
62,33,0.0
32,17,0.0
66,35,0.0
17,9,0.0
70,37,0.0
36,19,0.0
74,39,0.0
19,10,0.0
78,41,0.0
40,21,0.0
21,11,0.0
44,23,0.0
23,12,0.0
48,25,0.0
25,13,0.0
52,27,0.0
27,14,0.0
56,29,0.0
29,15,0.0
60,31,0.0
31,16,0.0
64,33,0.0
33,17,0.0
68,35,0.0
35,18,0.0
72,37,0.0
37,19,0.0
76,39,0.0
39,20,0.0
80,41,0.0
2,1,0.0
