n,d,p
58,45,0.00024038129841219994
40,31,0.0005272015846928368
31,24,4.013957165137327e-05
22,17,0.0010514484597397777
35,27,1.4291178761241326e-07
48,37,0.0012512154763506878
74,57,2.2531137685115525e-09
13,10,0.0008913465677066541
56,43,0.00037178974154420156
30,23,9.325760480335382e-05
64,49,1.1289254526951729e-05
17,13,4.085954391473389e-05
72,55,1.98488593888585e-08
38,29,0.00018410231849829106
80,61,2.1718830173005576e-13
21,16,0.0005020967471478681
46,35,0.000820124429876896
25,19,0.0008007779048644419
54,41,0.0004619872528064008
29,22,0.0001538440309838088
62,47,2.8432196586386653e-05
33,25,2.736788976226466e-06
70,53,1.2342381657439634e-07
37,28,2.145822636682832e-09
78,59,9.121911099753469e-12
4,3,0.002009364058751919
39,29,8.68753438055625e-12
74,55,1.8532104589176255e-09
35,26,9.659255210172033e-08
66,49,1.938558858162365e-06
31,23,1.8196605815279408e-05
58,43,8.875617172142575e-05
27,20,0.00023954894589961625
50,37,0.0003717897415442012
23,17,0.000339361833052508
42,31,0.0001841021406208844
80,59,2.171883019418138e-13
19,14,5.938793360315135e-05
72,53,1.3415632235135897e-08
34,25,1.1688369585985768e-05
64,47,5.117795385549924e-06
15,11,3.378460730040448e-05
56,41,0.00011121915345338556
26,19,0.0002145705009349636
37,27,1.4503386200319174e-09
48,35,0.0002403812984121969
70,51,6.841972440482507e-08
11,8,0.00016024049752028156
62,45,1.0498041816520963e-05
40,29,6.235717684948367e-05
29,21,4.602171867036736e-05
76,55,1.1450041918139137e-10
18,13,0.00012565385609687404
68,49,2.554336377838533e-07
25,18,0.00015384403098380714
32,23,4.891133119053293e-06
39,28,5.871811743168125e-12
46,33,0.00012443267211924736
60,43,1.687463017914489e-05
74,53,1.0273231891124773e-09
7,5,0.00011121640588903038
80,57,1.4679525935297006e-13
66,47,7.157755784011339e-07
52,37,8.875617172142506e-05
38,27,1.6702896281761744e-05
31,22,5.4434290900563875e-06
24,17,8.815197292437261e-05
58,41,2.1367226525529194e-05
17,12,2.884154536489451e-06
78,55,4.159200012978499e-12
44,31,5.128945266564266e-05
27,19,4.602171867036683e-05
64,45,1.5309644315694855e-06
37,26,6.574868409625964e-10
10,7,8.206290825922963e-05
76,53,5.190685679386508e-11
33,23,3.711428925019787e-07
56,39,2.1367226525528984e-05
23,16,4.013957165137045e-05
36,25,3.500516840109608e-06
62,43,2.5273063632149404e-06
13,9,3.255703145398082e-05
68,47,7.641177198349435e-08
42,29,1.6702815177297684e-05
29,20,8.841610976084874e-06
